sample,query_id,base_id,other_id,exact,pq,absolute_relative_error,reconstruction_l2,order_inversion,adc_reference_error
2009,2046,20395,732252,1.894702672958374,1.8208893537521362,0.038957733660936356,0.29249614477157593,0,5.9604644775390625e-07
2010,4694,572222,370458,1.8562726974487305,1.7618383169174194,0.050873119384050369,0.2966897189617157,0,1.1920928955078125e-07
2011,4091,977274,961137,1.9177126884460449,1.8467644453048706,0.036996282637119293,0.29214158654212952,0,5.9604644775390625e-07
2012,633,118791,36837,1.9283759593963623,1.8484412431716919,0.041451830416917801,0.29453644156455994,0,1.1920928955078125e-07
2013,4424,494845,811438,1.8095486164093018,1.6967301368713379,0.062346201390028,0.29684621095657349,0,9.5367431640625e-07
2014,2657,339931,777262,1.8461527824401855,1.7445574998855591,0.055030811578035355,0.27980068325996399,0,8.3446502685546875e-07
2015,1539,896902,172503,1.8490976095199585,1.7247146368026733,0.067266851663589478,0.29258891940116882,0,5.9604644775390625e-07
2016,7498,804350,637755,1.8087910413742065,1.7666337490081787,0.023306889459490776,0.29097992181777954,0,4.76837158203125e-07
2017,8978,140298,698636,1.6989849805831909,1.6235215663909912,0.044416762888431549,0.29043406248092651,0,3.5762786865234375e-07
2018,446,232197,99624,1.885900616645813,1.7911003828048706,0.050267882645130157,0.29582101106643677,0,3.5762786865234375e-07
2019,8405,512999,886276,2.0156500339508057,1.9624150991439819,0.026410803198814392,0.28091344237327576,0,3.5762786865234375e-07
2020,1791,205443,662200,1.7331223487854004,1.6280108690261841,0.060648620128631592,0.29181364178657532,0,7.152557373046875e-07
2021,9432,276869,950817,1.9151400327682495,1.8177703619003296,0.050842061638832092,0.29679188132286072,0,9.5367431640625e-07
2022,6711,177813,70917,1.7929928302764893,1.7122930288314819,0.045008435845375061,0.28824099898338318,0,1.1920928955078125e-07
2023,7911,1731,40012,1.8468714952468872,1.7663925886154175,0.043575800955295563,0.2894153892993927,0,0
2024,5171,416225,533625,1.9311388731002808,1.8133474588394165,0.060995828360319138,0.29825657606124878,0,3.5762786865234375e-07
2025,9302,308910,51624,1.8439254760742188,1.8174554109573364,0.014355279505252838,0.27887821197509766,0,2.384185791015625e-07
2026,4867,455334,723643,1.7752876281738281,1.6952836513519287,0.045065362006425858,0.29447588324546814,0,5.9604644775390625e-07
2027,7009,556225,693812,2.0373954772949219,1.9556002616882324,0.040146950632333755,0.2903258204460144,0,9.5367431640625e-07
2028,4071,207304,396272,1.9801154136657715,1.8580092191696167,0.061666201800107956,0.30090108513832092,0,2.384185791015625e-07
2029,4147,863727,377027,1.6351184844970703,1.5548360347747803,0.049098856747150421,0.29303207993507385,0,3.5762786865234375e-07
2030,3789,344939,831508,1.7687075138092041,1.6735028028488159,0.053827278316020966,0.28761395812034607,0,3.5762786865234375e-07
2031,1635,935625,819213,1.7543740272521973,1.6758095026016235,0.044782083481550217,0.30361354351043701,0,7.152557373046875e-07
2032,9708,335901,33399,1.8698515892028809,1.7428305149078369,0.067931100726127625,0.30533373355865479,0,4.76837158203125e-07
2033,2833,223994,682607,1.9873439073562622,1.8933905363082886,0.047275848686695099,0.28973278403282166,0,3.5762786865234375e-07
2034,9858,759461,91398,1.8286290168762207,1.7581894397735596,0.038520429283380508,0.29520881175994873,0,3.5762786865234375e-07
2035,7767,278644,288703,1.8402334451675415,1.7638276815414429,0.041519604623317719,0.30283159017562866,0,3.5762786865234375e-07
2036,8197,663785,694277,1.8899221420288086,1.7985548973083496,0.048344448208808899,0.287983238697052,0,7.152557373046875e-07
2037,776,566453,340783,1.7063896656036377,1.6635591983795166,0.025100050494074821,0.29497426748275757,0,4.76837158203125e-07
2038,4937,450087,799133,1.8962875604629517,1.8222119808197021,0.039063472300767899,0.28769421577453613,0,9.5367431640625e-07
2039,7563,284914,767330,1.929152250289917,1.8132137060165405,0.060098182410001755,0.30146339535713196,1,8.3446502685546875e-07
2040,8205,284879,922028,1.9610722064971924,1.8679550886154175,0.047482758760452271,0.29403766989707947,0,1.1920928955078125e-07
2041,4483,60566,247987,1.9774918556213379,1.8932697772979736,0.042590353637933731,0.28990200161933899,0,9.5367431640625e-07
2042,3796,563879,318727,1.919339656829834,1.8180468082427979,0.052774842828512192,0.29817134141921997,0,4.76837158203125e-07
2043,8960,87454,802468,1.8605180978775024,1.7322176694869995,0.068959519267082214,0.30733188986778259,1,4.76837158203125e-07
2044,5709,119363,781964,1.9490234851837158,1.8456777334213257,0.053024373948574066,0.29891660809516907,0,2.384185791015625e-07
2045,3484,153455,614460,1.7125837802886963,1.6591415405273438,0.031205620616674423,0.28087016940116882,0,9.5367431640625e-07
2046,6931,604051,698578,1.6914521455764771,1.5967782735824585,0.055971946567296982,0.29332661628723145,0,3.5762786865234375e-07
2047,8664,6218,908620,1.9019217491149902,1.8133028745651245,0.046594385057687759,0.29779359698295593,0,1.1920928955078125e-06
2048,1604,980736,755655,1.9119632244110107,1.8148049116134644,0.050815995782613754,0.29066726565361023,0,4.76837158203125e-07
2049,146,594756,965601,1.9272702932357788,1.827599048614502,0.05171627551317215,0.29530659317970276,0,2.384185791015625e-07
2050,7952,197113,810402,1.9240841865539551,1.8009216785430908,0.064010977745056152,0.30274659395217896,0,2.384185791015625e-07
2051,9629,352171,157431,1.788312554359436,1.6862705945968628,0.057060472667217255,0.29395002126693726,0,2.384185791015625e-07
2052,261,401491,536876,1.7697291374206543,1.7284383773803711,0.023331683129072189,0.29388821125030518,0,2.384185791015625e-07
2053,7746,905563,814581,2.1178402900695801,1.9991381168365479,0.056048691272735596,0.28945180773735046,0,4.76837158203125e-07
2054,795,162474,23183,2.1183257102966309,1.9452129602432251,0.081721499562263489,0.30934536457061768,0,1.1920928955078125e-07
2055,5935,556450,176646,1.9098062515258789,1.828981876373291,0.042320720851421356,0.29465430974960327,0,1.1920928955078125e-07
2056,2224,580149,890355,1.8238124847412109,1.7238911390304565,0.054787073284387589,0.28883132338523865,0,5.9604644775390625e-07
2057,5287,123544,759421,1.8420922756195068,1.7829012870788574,0.032132476568222046,0.29090365767478943,0,2.384185791015625e-07
2058,6119,650177,623002,1.8916777372360229,1.7933255434036255,0.051992043852806091,0.29345175623893738,0,2.384185791015625e-07
2059,3851,98071,797695,1.9568020105361938,1.8921338319778442,0.033047892153263092,0.2956298291683197,0,1.1920928955078125e-07
2060,8254,51101,505243,1.8877387046813965,1.7543714046478271,0.070649236440658569,0.3050883412361145,0,1.1920928955078125e-07
2061,9723,491887,582160,1.9306879043579102,1.8209220170974731,0.056853253394365311,0.29961785674095154,0,5.9604644775390625e-07
2062,5740,685690,799003,1.9583394527435303,1.8329041004180908,0.064051896333694458,0.29551339149475098,0,8.3446502685546875e-07
2063,3502,524956,231746,1.9718899726867676,1.8904327154159546,0.041309230029582977,0.29649010300636292,0,8.3446502685546875e-07
2064,6369,594113,679800,1.8031488656997681,1.7112411260604858,0.050970688462257385,0.28518393635749817,0,0
2065,5972,981988,461900,1.8967878818511963,1.8193211555480957,0.040841005742549896,0.29214468598365784,0,1.1920928955078125e-07
2066,4459,728296,341201,1.9126806259155273,1.8263398408889771,0.045141246169805527,0.29338812828063965,0,1.0728836059570312e-06
2067,5516,300864,854619,1.8822333812713623,1.752522349357605,0.068913362920284271,0.29934066534042358,0,5.9604644775390625e-07
2068,1092,877392,588917,1.8637344837188721,1.8297133445739746,0.01825428381562233,0.26654043793678284,0,4.76837158203125e-07
2069,7545,289837,25320,2.1100342273712158,1.970935583114624,0.065922461450099945,0.30520448088645935,0,4.76837158203125e-07
2070,586,942422,963223,1.7232787609100342,1.6416393518447876,0.047374464571475983,0.3038017749786377,0,5.9604644775390625e-07
2071,7622,31619,184297,1.9496960639953613,1.8697265386581421,0.041016407310962677,0.28364711999893188,0,1.1920928955078125e-07
2072,5618,423721,954100,1.9557766914367676,1.8932219743728638,0.031984589993953705,0.28717455267906189,0,7.152557373046875e-07
2073,4961,514818,982296,1.8539729118347168,1.751378059387207,0.05533783882856369,0.29712855815887451,0,2.384185791015625e-07
2074,6293,390090,113060,1.9531323909759521,1.8722497224807739,0.041411768645048141,0.29251524806022644,0,3.5762786865234375e-07
2075,3471,173886,728148,1.7550815343856812,1.6738760471343994,0.046268783509731293,0.28016719222068787,0,3.5762786865234375e-07
2076,2552,340204,746501,1.8588669300079346,1.7900551557540894,0.037018127739429474,0.29126754403114319,0,4.76837158203125e-07
2077,684,118533,781902,1.7650470733642578,1.6486682891845703,0.065935231745243073,0.30400702357292175,0,5.9604644775390625e-07
2078,6256,811026,786053,1.7669178247451782,1.6515601873397827,0.065287493169307709,0.30646598339080811,0,9.5367431640625e-07
2079,2377,906647,286792,1.3564515113830566,1.3229340314865112,0.024709677323698997,0.2939089834690094,0,7.152557373046875e-07
2080,2738,892407,852821,1.9242745637893677,1.8554259538650513,0.035778995603322983,0.30321928858757019,0,2.384185791015625e-07
2081,2540,75385,829403,2.022529125213623,1.9025650024414062,0.05931391566991806,0.29550063610076904,1,5.9604644775390625e-07
2082,1936,239015,38114,1.7965254783630371,1.73881995677948,0.032120626419782639,0.29841271042823792,0,5.9604644775390625e-07
2083,1029,435736,495647,1.588415265083313,1.5307255983352661,0.036319006234407425,0.29347708821296692,0,3.5762786865234375e-07
2084,8448,908944,352556,1.9554142951965332,1.8765579462051392,0.040327183902263641,0.29121407866477966,0,2.384185791015625e-07
2085,3386,560657,849822,1.7710044384002686,1.6176695823669434,0.086580730974674225,0.29350888729095459,0,3.5762786865234375e-07
2086,8010,832302,426973,1.9260590076446533,1.8466025590896606,0.041253380477428436,0.28795903921127319,0,1.1920928955078125e-07
2087,8066,114014,435103,1.8032333850860596,1.7194266319274902,0.046475820243358612,0.29922541975975037,0,1.5497207641601562e-06
2088,6068,845551,405722,1.8294107913970947,1.7392147779464722,0.049303311854600906,0.30000969767570496,0,1.1920928955078125e-07
2089,522,513176,572867,1.8944905996322632,1.802733302116394,0.048433758318424225,0.29621711373329163,0,3.5762786865234375e-07
2090,7250,784311,901785,1.7892667055130005,1.7049685716629028,0.047113228589296341,0.29448756575584412,0,3.5762786865234375e-07
2091,3471,383487,331497,1.8049168586730957,1.7161532640457153,0.049178771674633026,0.29847711324691772,0,8.3446502685546875e-07
2092,5827,151588,706104,1.870128870010376,1.7758311033248901,0.050423137843608856,0.30594933032989502,0,9.5367431640625e-07
2093,1513,793159,333447,1.7713267803192139,1.6736921072006226,0.055119514465332031,0.30803143978118896,0,4.76837158203125e-07
2094,9266,484410,119580,1.9490511417388916,1.8437635898590088,0.054019901901483536,0.29469367861747742,0,2.384185791015625e-07
2095,841,749899,111279,1.7807509899139404,1.7009966373443604,0.04478691890835762,0.30365213751792908,0,2.384185791015625e-07
2096,4644,782206,457774,1.77660071849823,1.6600824594497681,0.065584942698478699,0.30217626690864563,0,7.152557373046875e-07
2097,9877,43186,425327,1.6215733289718628,1.5883065462112427,0.02051512710750103,0.28500938415527344,0,3.5762786865234375e-07
2098,5549,182095,79125,1.8511762619018555,1.7822951078414917,0.037209399044513702,0.28474104404449463,0,3.5762786865234375e-07
2099,6715,92899,718273,1.8413840532302856,1.7545026540756226,0.047182660549879074,0.29511526226997375,0,1.6689300537109375e-06
2100,5522,682068,950267,1.8445881605148315,1.8029985427856445,0.022546831518411636,0.28143993020057678,0,7.152557373046875e-07
2101,3478,541472,711752,1.6510157585144043,1.5671857595443726,0.050774801522493362,0.28968918323516846,0,4.76837158203125e-07
2102,9510,878038,304815,1.9979795217514038,1.9085732698440552,0.044748332351446152,0.3003348708152771,0,0
2103,1958,192154,769732,1.8613284826278687,1.7610926628112793,0.053851760923862457,0.31053143739700317,0,2.384185791015625e-07
2104,2830,467202,707862,1.8424816131591797,1.7529675960540771,0.048583399504423141,0.28926163911819458,0,2.384185791015625e-07
2105,6167,296088,924087,1.7342319488525391,1.6958492994308472,0.022132361307740211,0.29590287804603577,0,1.1920928955078125e-07
2106,8431,615676,859722,1.9352507591247559,1.8078559637069702,0.065828569233417511,0.28592938184738159,0,1.0728836059570312e-06
2107,8488,206198,38070,1.9919135570526123,1.8933309316635132,0.049491416662931442,0.29610243439674377,0,3.5762786865234375e-07
2108,8622,985627,706073,1.7598507404327393,1.7424814701080322,0.0098697403445839882,0.27001011371612549,0,0
2109,1406,584113,85829,1.7990528345108032,1.7024761438369751,0.053681965917348862,0.29624849557876587,0,8.3446502685546875e-07
2110,8461,777500,158683,1.8993281126022339,1.7979172468185425,0.05339302122592926,0.29913398623466492,1,4.76837158203125e-07
2111,7274,742577,943726,1.6183382272720337,1.5494730472564697,0.042553022503852844,0.28981593251228333,0,1.430511474609375e-06
2112,9946,619071,490842,1.8053741455078125,1.6887892484664917,0.064576588571071625,0.30077025294303894,0,3.5762786865234375e-07
2113,3616,41106,769459,1.9979062080383301,1.9049583673477173,0.046522624790668488,0.29081931710243225,0,4.76837158203125e-07
2114,2662,559715,819606,2.017509937286377,1.9518871307373047,0.032526634633541107,0.30121493339538574,0,0
2115,7915,141958,311941,1.8123488426208496,1.679215669631958,0.07345890998840332,0.30530861020088196,0,9.5367431640625e-07
2116,8449,373363,385029,1.8807845115661621,1.7824610471725464,0.052277900278568268,0.2948305606842041,0,7.152557373046875e-07
2117,3831,863801,83203,1.7782973051071167,1.6884950399398804,0.050499018281698227,0.29831695556640625,0,5.9604644775390625e-07
2118,4007,390833,274454,1.9121894836425781,1.8167136907577515,0.049930088222026825,0.29486733675003052,0,1.1920928955078125e-07
2119,8095,270928,25444,1.5834304094314575,1.5067836046218872,0.048405539244413376,0.30873113870620728,0,5.9604644775390625e-07
2120,8643,452119,686405,1.9198633432388306,1.816335916519165,0.053924374282360077,0.30053022503852844,0,1.1920928955078125e-07
2121,1626,363260,229759,1.7994756698608398,1.6914510726928711,0.06003115326166153,0.302652508020401,0,7.152557373046875e-07
2122,5323,413379,965338,1.9151167869567871,1.8169852495193481,0.051240496337413788,0.28622758388519287,0,1.3113021850585938e-06
2123,4544,792722,428360,1.9727739095687866,1.8511378765106201,0.061657361686229706,0.29339134693145752,0,2.384185791015625e-07
2124,3358,176963,23705,1.9644116163253784,1.877545952796936,0.044219683855772018,0.29841336607933044,0,1.1920928955078125e-07
2125,1049,623480,482664,1.9094991683959961,1.7917294502258301,0.061675712466239929,0.30664926767349243,0,2.384185791015625e-07
2126,8337,426934,564972,1.9343513250350952,1.8055117130279541,0.066606104373931885,0.31126004457473755,0,7.152557373046875e-07
2127,2072,124020,847867,1.9956917762756348,1.9120136499404907,0.041929382830858231,0.28329196572303772,0,5.9604644775390625e-07
2128,3274,38942,153073,1.7491097450256348,1.6721529960632324,0.043997667729854584,0.28729966282844543,0,3.5762786865234375e-07
2129,4493,579450,767302,1.814691424369812,1.71234130859375,0.056400835514068604,0.29401507973670959,0,1.1920928955078125e-06
2130,537,539680,45542,1.7368922233581543,1.6664031744003296,0.040583431720733643,0.29693073034286499,0,4.76837158203125e-07
2131,7894,532350,699349,1.6071743965148926,1.5432645082473755,0.0397653728723526,0.30114942789077759,0,7.152557373046875e-07
2132,4965,437743,336034,1.9277597665786743,1.8074209690093994,0.062424167990684509,0.29037588834762573,0,4.76837158203125e-07
2133,267,42903,865680,2.0123023986816406,1.9136701822280884,0.049014609307050705,0.28844490647315979,0,7.152557373046875e-07
2134,5247,79241,811473,1.9103689193725586,1.8480449914932251,0.032624028623104095,0.29029512405395508,0,4.76837158203125e-07
2135,9642,79109,941429,1.7890350818634033,1.7161623239517212,0.040732994675636292,0.28118500113487244,0,9.5367431640625e-07
2136,1715,522068,316144,1.7828245162963867,1.7206156253814697,0.034893445670604706,0.29839581251144409,0,3.5762786865234375e-07
2137,8970,933170,227736,1.8006978034973145,1.7105592489242554,0.050057567656040192,0.29107406735420227,0,8.3446502685546875e-07
2138,7066,622221,232389,1.8535656929016113,1.7841432094573975,0.037453480064868927,0.29751685261726379,0,1.0728836059570312e-06
2139,7670,694446,758966,1.9374597072601318,1.8485132455825806,0.04590880498290062,0.29871422052383423,0,1.1920928955078125e-07
2140,5974,855203,508841,1.7681289911270142,1.6689577102661133,0.056088261306285858,0.30185025930404663,0,8.3446502685546875e-07
2141,7913,868606,134880,1.6727197170257568,1.6205837726593018,0.031168367713689804,0.2969268262386322,0,0
2142,3524,784336,796019,1.8449680805206299,1.7498692274093628,0.051544986665248871,0.30297115445137024,0,1.1920928955078125e-07
2143,8486,644963,588077,2.0279555320739746,1.9018616676330566,0.062177825719118118,0.29538619518280029,0,3.5762786865234375e-07
2144,7462,50760,324905,1.9074579477310181,1.7674640417098999,0.073392920196056366,0.30794897675514221,1,0
2145,5662,857809,92015,1.7972559928894043,1.7122747898101807,0.04728386178612709,0.29499438405036926,0,4.76837158203125e-07
2146,4656,274665,796561,1.7620337009429932,1.6955071687698364,0.037755537778139114,0.28244006633758545,0,7.152557373046875e-07
2147,613,559161,20397,1.8025621175765991,1.6910891532897949,0.061841398477554321,0.30474215745925903,0,2.384185791015625e-07
2148,8357,96510,737128,1.8526700735092163,1.7840720415115356,0.037026576697826385,0.28951412439346313,0,8.3446502685546875e-07
2149,8108,767948,906743,1.8580038547515869,1.7672606706619263,0.04883907362818718,0.28172954916954041,0,5.9604644775390625e-07
2150,5325,16388,476122,1.8962907791137695,1.7995175123214722,0.051032926887273788,0.29637476801872253,0,1.1920928955078125e-07
2151,1361,473522,599050,1.7777047157287598,1.7000815868377686,0.043664805591106415,0.28690874576568604,0,1.1920928955078125e-07
2152,9693,301144,477189,1.705247163772583,1.5970799922943115,0.063431963324546814,0.3022405207157135,0,7.152557373046875e-07
2153,6555,557746,339629,1.7947837114334106,1.6953911781311035,0.055378556251525879,0.30473577976226807,0,2.384185791015625e-07
2154,7897,793722,469703,1.7307047843933105,1.6732540130615234,0.033195015043020248,0.29489561915397644,0,4.76837158203125e-07
2155,1314,695960,69764,1.8933002948760986,1.776323676109314,0.061784502118825912,0.29674330353736877,0,7.152557373046875e-07
2156,1488,634900,792569,2.0478663444519043,1.9830417633056641,0.031654693186283112,0.30187001824378967,0,7.152557373046875e-07
2157,1123,974261,396529,1.6833665370941162,1.6237094402313232,0.035439159721136093,0.29687541723251343,0,9.5367431640625e-07
2158,1794,467565,332476,1.4923018217086792,1.4443844556808472,0.03210970014333725,0.29368597269058228,0,9.5367431640625e-07
2159,6461,292569,471441,1.6869676113128662,1.6460452079772949,0.024257965385913849,0.28837186098098755,0,3.5762786865234375e-07
2160,3981,85745,573661,1.8759398460388184,1.7555849552154541,0.064157113432884216,0.29784339666366577,0,7.152557373046875e-07
2161,6853,502817,754936,1.8799633979797363,1.7743828296661377,0.056160971522331238,0.29108929634094238,0,7.152557373046875e-07
2162,4749,646032,849822,1.9687415361404419,1.8934811353683472,0.038227669894695282,0.292136549949646,0,4.76837158203125e-07
2163,8025,535944,117670,1.7935227155685425,1.6800246238708496,0.063282214105129242,0.29775390028953552,0,1.1920928955078125e-07
2164,679,668468,765617,1.7095415592193604,1.6536333560943604,0.032703623175621033,0.29179471731185913,0,7.152557373046875e-07
2165,3196,251880,915866,1.9664105176925659,1.8899129629135132,0.038902129977941513,0.29041481018066406,0,1.1920928955078125e-07
2166,1845,810264,883511,1.7960903644561768,1.6974542140960693,0.054917141795158386,0.30010828375816345,0,1.1920928955078125e-07
2167,7909,249861,238835,1.9254487752914429,1.8280140161514282,0.050603661686182022,0.2917957603931427,0,2.384185791015625e-07
2168,2869,837064,63394,1.629741907119751,1.5874130725860596,0.025972722098231316,0.28334623575210571,0,2.384185791015625e-07
2169,8588,199171,584894,1.7861871719360352,1.7165871858596802,0.038965672254562378,0.29918617010116577,0,3.5762786865234375e-07
2170,3373,780262,115254,1.9326679706573486,1.8003363609313965,0.068470947444438934,0.30832332372665405,0,1.1920928955078125e-07
2171,7349,405934,258977,1.8254905939102173,1.7409765720367432,0.046296607702970505,0.30594611167907715,0,7.152557373046875e-07
2172,163,678068,100744,1.8280410766601562,1.7345308065414429,0.051153264939785004,0.29484784603118896,0,3.5762786865234375e-07
2173,277,921781,51783,1.7542972564697266,1.7191182374954224,0.020053055137395859,0.28703188896179199,0,5.9604644775390625e-07
2174,3315,471542,36127,1.8116267919540405,1.7074583768844604,0.057499930262565613,0.29485881328582764,0,3.5762786865234375e-07
2175,7007,182866,229997,1.8462815284729004,1.7485063076019287,0.052957914769649506,0.30004096031188965,0,2.384185791015625e-07
2176,3911,279538,980139,1.7124688625335693,1.6424404382705688,0.040893252938985825,0.30321508646011353,0,1.1920928955078125e-07
2177,6988,287644,454261,1.8980138301849365,1.8174967765808105,0.042421743273735046,0.29011285305023193,0,2.384185791015625e-07
2178,9423,452875,541966,1.8937320709228516,1.7667456865310669,0.067056149244308472,0.31024357676506042,0,3.5762786865234375e-07
2179,710,17760,674303,1.8871455192565918,1.8119573593139648,0.039842270314693451,0.28842616081237793,0,0
2180,5771,233064,255536,1.8988897800445557,1.8256740570068359,0.03855711966753006,0.30193516612052917,0,2.384185791015625e-07
2181,9352,189752,78181,1.8633677959442139,1.7411173582077026,0.065607249736785889,0.29167065024375916,1,3.5762786865234375e-07
2182,6843,298475,216230,1.7925254106521606,1.7097988128662109,0.046150863170623779,0.29647582769393921,0,1.1920928955078125e-07
2183,3039,945462,629687,2.0551056861877441,1.9641820192337036,0.044242817908525467,0.28331845998764038,0,1.0728836059570312e-06
2184,3047,950148,779332,1.6047993898391724,1.5324736833572388,0.045068379491567612,0.29797396063804626,0,8.3446502685546875e-07
2185,9329,827876,896792,1.8053851127624512,1.7177698612213135,0.048529952764511108,0.30370354652404785,0,0
2186,1360,860437,180984,1.8122963905334473,1.7000404596328735,0.061941266059875488,0.30171513557434082,0,1.1920928955078125e-07
2187,9824,619044,387542,1.8813018798828125,1.8170020580291748,0.034178365021944046,0.29694163799285889,0,7.152557373046875e-07
2188,9920,888928,94372,1.8352386951446533,1.7589412927627563,0.041573558002710342,0.29427701234817505,0,2.384185791015625e-07
2189,1726,729911,876080,1.7276062965393066,1.6054589748382568,0.070703215897083282,0.30371737480163574,0,1.7881393432617188e-06
2190,7518,117706,290581,1.7043020725250244,1.6709355115890503,0.019577844068408012,0.29077169299125671,1,2.384185791015625e-07
2191,4309,632838,24892,1.8649206161499023,1.7760806083679199,0.047637421637773514,0.29545420408248901,0,2.384185791015625e-07
2192,8993,24848,145373,1.8320775032043457,1.7325727939605713,0.054312501102685928,0.30760461091995239,0,7.152557373046875e-07
2193,8169,442905,547694,1.9397940635681152,1.8577966690063477,0.042271185666322708,0.29765325784683228,0,0
2194,7473,421778,833779,1.9096556901931763,1.821698784828186,0.046059038490056992,0.28782558441162109,0,3.5762786865234375e-07
2195,3258,988304,163693,1.8391050100326538,1.7704507112503052,0.037330277264118195,0.29898425936698914,0,9.5367431640625e-07
2196,5625,964775,261147,1.7433338165283203,1.6761467456817627,0.038539417088031769,0.28897756338119507,0,2.384185791015625e-07
2197,2963,703003,173496,2.0381059646606445,1.9204907417297363,0.057708099484443665,0.29459342360496521,0,2.384185791015625e-07
2198,126,822941,524067,2.0520386695861816,1.9231694936752319,0.062800556421279907,0.30495744943618774,0,3.5762786865234375e-07
2199,7009,290340,219407,1.9616742134094238,1.8888654708862305,0.037115614861249924,0.30060216784477234,0,4.76837158203125e-07
2200,1907,783044,488660,1.5566191673278809,1.4738672971725464,0.05316128209233284,0.28963559865951538,0,5.9604644775390625e-07
2201,7950,738123,517797,1.7836668491363525,1.6893196105957031,0.052895102649927139,0.28628045320510864,0,9.5367431640625e-07
2202,5616,23312,635324,1.9677180051803589,1.8523659706115723,0.058622237294912338,0.29883971810340881,0,5.9604644775390625e-07
2203,1268,912117,411122,1.9751369953155518,1.8952251672744751,0.040458880364894867,0.2932073175907135,0,5.9604644775390625e-07
2204,6987,639916,743267,1.7329775094985962,1.6615951061248779,0.041190613061189651,0.3003133237361908,0,4.76837158203125e-07
2205,3306,127845,5420,1.3817465305328369,1.3327035903930664,0.035493440926074982,0.28330105543136597,0,9.5367431640625e-07
2206,3068,709076,627041,1.7834407091140747,1.6882656812667847,0.053365960717201233,0.29571995139122009,0,3.5762786865234375e-07
2207,7076,40628,779587,1.9156969785690308,1.7952209711074829,0.062888860702514648,0.31909364461898804,0,1.430511474609375e-06
2208,5731,765005,647805,1.9916220903396606,1.9150245189666748,0.038459893316030502,0.28243535757064819,1,2.384185791015625e-07
2209,1789,93753,436994,1.7962939739227295,1.6708887815475464,0.069813288748264313,0.30343165993690491,0,1.1920928955078125e-07
2210,8123,232876,418008,1.7616722583770752,1.6910537481307983,0.040086064487695694,0.29098236560821533,0,0
2211,9230,517990,598760,1.8936787843704224,1.8114749193191528,0.043409615755081177,0.29264837503433228,0,1.0728836059570312e-06
2212,1075,816302,367694,1.9403079748153687,1.8464004993438721,0.048398230224847794,0.28235921263694763,0,9.5367431640625e-07
2213,3487,427914,670839,1.8470067977905273,1.7845766544342041,0.033800709992647171,0.2909335196018219,0,1.1920928955078125e-07
2214,7455,808062,574603,1.6450258493423462,1.5647908449172974,0.048774313181638718,0.30487027764320374,0,8.3446502685546875e-07
2215,8691,65523,1264,1.7633380889892578,1.7037049531936646,0.033818323165178299,0.30140775442123413,0,2.384185791015625e-07
2216,2739,900959,620538,1.9994131326675415,1.9287869930267334,0.035323433578014374,0.29066318273544312,0,7.152557373046875e-07
2217,8853,258925,754027,1.9561837911605835,1.8450510501861572,0.05681098997592926,0.31127634644508362,0,0
2218,2778,11899,779336,1.8285112380981445,1.7384058237075806,0.049278020858764648,0.30205649137496948,0,3.5762786865234375e-07
2219,7249,540849,811439,2.0031635761260986,1.8866300582885742,0.058174740523099899,0.30833607912063599,0,4.76837158203125e-07
2220,8695,883235,806285,1.8567798137664795,1.7603986263275146,0.05190771073102951,0.31212198734283447,0,5.9604644775390625e-07
2221,3427,374834,770105,1.7787652015686035,1.6918289661407471,0.048874486237764359,0.30310431122779846,0,2.384185791015625e-07
2222,6258,613491,449801,1.907102108001709,1.8203957080841064,0.045464999973773956,0.28078761696815491,0,4.76837158203125e-07
2223,3024,164438,321887,2.0057811737060547,1.8926787376403809,0.056388221681118011,0.29826375842094421,0,2.384185791015625e-07
2224,9999,168577,789664,1.9992201328277588,1.8576657772064209,0.070804789662361145,0.31128987669944763,0,3.5762786865234375e-07
2225,8011,771793,809558,1.4321929216384888,1.3943899869918823,0.026395142078399658,0.29693412780761719,0,3.5762786865234375e-07
2226,1702,122841,292143,1.8833810091018677,1.8092919588088989,0.039338324218988419,0.2929588258266449,1,1.1920928955078125e-06
2227,9893,739059,168973,1.8684549331665039,1.823140025138855,0.02425261028110981,0.291037917137146,0,2.384185791015625e-07
2228,7931,675978,940313,1.6168079376220703,1.5278326272964478,0.055031467229127884,0.29483583569526672,0,1.3113021850585938e-06
2229,3624,968530,491132,1.9464972019195557,1.8511582612991333,0.048979748040437698,0.29754763841629028,0,7.152557373046875e-07
2230,1751,220908,425544,1.7899657487869263,1.7069704532623291,0.046366974711418152,0.29747796058654785,0,3.5762786865234375e-07
2231,5301,147420,398570,1.8505825996398926,1.7203689813613892,0.07036358118057251,0.30077168345451355,0,3.5762786865234375e-07
2232,6202,738544,4277,1.6499831676483154,1.5769600868225098,0.044256862252950668,0.29271456599235535,0,0
2233,2261,808076,951722,1.9602316617965698,1.8645000457763672,0.048836890608072281,0.29587695002555847,0,4.76837158203125e-07
2234,8968,557308,321654,1.9391498565673828,1.8191392421722412,0.061888262629508972,0.30436104536056519,1,7.152557373046875e-07
2235,4718,500638,296976,1.8144018650054932,1.7157642841339111,0.054363690316677094,0.29661557078361511,0,2.384185791015625e-07
2236,9905,800321,76834,1.5711820125579834,1.4926743507385254,0.049967262893915176,0.30080896615982056,0,0
2237,2347,864518,771549,1.7465883493423462,1.6688634157180786,0.044501002877950668,0.29855272173881531,0,5.9604644775390625e-07
