worker,sequence,query_id,pass,policy,latency_us,exact_evals
0,1414,6430,0,1,142.62,16
0,1415,44,0,0,178.95500000000001,0
0,1416,3722,0,0,155.54400000000001,0
0,1417,760,0,1,173.608,16
0,1418,760,0,1,148.815,16
0,1419,5414,0,0,203.167,0
0,1420,7949,0,0,135.33500000000001,0
0,1421,13300,0,1,204.137,16
0,1422,13300,0,1,123.66200000000001,16
0,1423,5196,0,0,127.20099999999999,0
0,1424,8371,0,0,160.333,0
0,1425,7345,0,1,143.87100000000001,16
0,1426,7345,0,1,100.42100000000001,16
0,1427,7062,0,0,213.57900000000001,0
0,1428,2227,0,0,185.74299999999999,0
0,1429,6570,0,1,213.50999999999999,16
0,1430,6570,0,1,156.19999999999999,16
0,1431,10368,0,0,164.49700000000001,0
0,1432,14006,0,0,138.369,0
0,1433,11007,0,1,161.09200000000001,16
0,1434,11007,0,1,145.34800000000001,16
0,1435,11556,0,0,172.02000000000001,0
0,1436,5089,0,0,126.26300000000001,0
0,1437,9289,0,1,170.44499999999999,16
0,1438,9289,0,1,117.68899999999999,16
0,1439,2600,0,0,181.72999999999999,0
0,1440,6914,0,0,157.869,0
0,1441,9893,0,1,167.94800000000001,16
0,1442,9893,0,1,119.378,16
0,1443,12395,0,0,174.99700000000001,0
0,1444,11232,0,0,170.25299999999999,0
0,1445,4996,0,1,171.215,16
0,1446,4996,0,1,128.023,16
0,1447,4740,0,0,153,0
0,1448,12468,0,0,167.89699999999999,0
0,1449,10322,0,1,190.99100000000001,16
0,1450,10322,0,1,132.69399999999999,16
0,1451,9796,0,0,171.18899999999999,0
0,1452,9931,0,0,182.47200000000001,0
0,1453,6683,0,1,161.94200000000001,16
0,1454,6683,0,1,111.41200000000001,16
0,1455,12699,0,0,165.191,0
0,1456,8961,0,0,168.95099999999999,0
0,1457,1756,0,1,175.947,16
0,1458,1756,0,1,121.90600000000001,16
0,1459,7249,0,0,160.19399999999999,0
0,1460,9289,0,0,144.179,0
0,1461,2982,0,1,171.119,16
0,1462,2982,0,1,124.47799999999999,16
0,1463,11036,0,0,159.779,0
0,1464,1645,0,0,176.21899999999999,0
0,1465,5671,0,1,156.60300000000001,16
0,1466,5671,0,1,135.542,16
0,1467,7888,0,0,168.99299999999999,0
0,1468,5814,0,0,195.99700000000001,0
0,1469,4538,0,1,192.67500000000001,16
0,1470,4538,0,1,122.56100000000001,16
0,1471,7342,0,0,176.892,0
0,1472,12925,0,0,170.63800000000001,0
0,1473,6841,0,1,161.46600000000001,16
0,1474,6841,0,1,122.61799999999999,16
0,1475,12019,0,0,186.53999999999999,0
0,1476,10937,0,0,125.679,0
0,1477,11428,0,1,140.81,16
0,1478,11428,0,1,105.895,16
0,1479,1915,0,0,166.05000000000001,0
0,1480,11934,0,0,146.83199999999999,0
0,1481,1626,0,1,177.47300000000001,16
0,1482,1626,0,1,122.77,16
0,1483,3309,0,0,179.84700000000001,0
0,1484,9909,0,0,165.52500000000001,0
0,1485,9725,0,1,197.00700000000001,16
0,1486,9725,0,1,141.40299999999999,16
0,1487,5049,0,0,212.49299999999999,0
0,1488,395,0,0,185.47900000000001,0
0,1489,11935,0,1,191.31299999999999,16
0,1490,11935,0,1,144.423,16
0,1491,11866,0,0,154.02500000000001,0
0,1492,7126,0,0,154.19499999999999,0
0,1493,3126,0,1,171.88,16
0,1494,3126,0,1,122.00700000000001,16
0,1495,3152,0,0,175.90199999999999,0
0,1496,2794,0,0,177.40299999999999,0
0,1497,11232,0,1,184.69300000000001,16
0,1498,11232,0,1,158.81700000000001,16
0,1499,2994,0,0,168.28999999999999,0
0,1500,14098,0,0,145.547,0
0,1501,1430,0,1,178.072,16
0,1502,1430,0,1,121.22799999999999,16
0,1503,13773,0,0,188.69800000000001,0
0,1504,1649,0,0,166.50800000000001,0
0,1505,7687,0,1,176.077,16
0,1506,7687,0,1,128.08500000000001,16
0,1507,8708,0,0,157.36699999999999,0
0,1508,10667,0,0,183.23599999999999,0
0,1509,13131,0,1,221.82400000000001,16
0,1510,13131,0,1,170.48400000000001,16
0,1511,8721,0,0,196.29499999999999,0
0,1512,14017,0,0,176.70699999999999,0
0,1513,9503,0,1,149.49199999999999,16
0,1514,9503,0,1,104.72199999999999,16
0,1515,14020,0,0,166.721,0
0,1516,2955,0,0,167.78700000000001,0
0,1517,11892,0,1,176.81200000000001,16
0,1518,11892,0,1,121.35299999999999,16
0,1519,11848,0,0,232.43600000000001,0
0,1520,5111,0,0,188.34700000000001,0
0,1521,5511,0,1,220.71299999999999,16
0,1522,5511,0,1,170.33600000000001,16
0,1523,5758,0,0,169.363,0
0,1524,11028,0,0,160.91999999999999,0
0,1525,5245,0,1,171.697,16
0,1526,5245,0,1,122.968,16
0,1527,12322,0,0,140.678,0
0,1528,4939,0,0,167.55199999999999,0
0,1529,7526,0,1,154.52000000000001,16
0,1530,7526,0,1,111.075,16
0,1531,2150,0,0,174.792,0
0,1532,5323,0,0,175.083,0
0,1533,858,0,1,206.16999999999999,16
0,1534,858,0,1,155.93000000000001,16
0,1535,4300,0,0,174.78700000000001,0
0,1536,7934,0,0,136.66499999999999,0
0,1537,10623,0,1,199.113,16
0,1538,10623,0,1,139.05799999999999,16
0,1539,2446,0,0,172.143,0
0,1540,3423,0,0,134.042,0
0,1541,10452,0,1,197.685,16
0,1542,10452,0,1,136.59899999999999,16
0,1543,5644,0,0,168.22499999999999,0
0,1544,5016,0,0,179.12700000000001,0
0,1545,1661,0,1,181.739,16
0,1546,1661,0,1,124.756,16
0,1547,7093,0,0,162.751,0
0,1548,13723,0,0,129.79599999999999,0
0,1549,13465,0,1,179.65000000000001,16
0,1550,13465,0,1,127.664,16
0,1551,13060,0,0,167.90000000000001,0
0,1552,11597,0,0,167.708,0
0,1553,3176,0,1,175.642,16
0,1554,3176,0,1,127.714,16
0,1555,8762,0,0,196.99799999999999,0
0,1556,11113,0,0,158.58500000000001,0
0,1557,2227,0,1,172.649,16
0,1558,2227,0,1,125.17700000000001,16
0,1559,6708,0,0,164.083,0
0,1560,13848,0,0,176.94399999999999,0
0,1561,5334,0,1,204.94300000000001,16
0,1562,5334,0,1,133.54599999999999,16
0,1563,6706,0,0,177.68899999999999,0
0,1564,11766,0,0,206.78999999999999,0
0,1565,12296,0,1,178.696,16
0,1566,12296,0,1,146.85499999999999,16
0,1567,6011,0,0,184.97,0
0,1568,1710,0,0,159.52500000000001,0
0,1569,11938,0,1,184.30699999999999,16
0,1570,11938,0,1,126.944,16
0,1571,2339,0,0,158.876,0
0,1572,7526,0,0,138.08199999999999,0
0,1573,771,0,1,176.13800000000001,16
0,1574,771,0,1,124.18899999999999,16
0,1575,4519,0,0,166.602,0
0,1576,12883,0,0,178.61500000000001,0
0,1577,13170,0,1,181.411,16
0,1578,13170,0,1,158.09999999999999,16
0,1579,10022,0,0,179.262,0
0,1580,10564,0,0,200.221,0
0,1581,257,0,1,186.886,16
0,1582,257,0,1,135.53100000000001,16
0,1583,6848,0,0,191.18299999999999,0
0,1584,2216,0,0,234.85400000000001,0
0,1585,2372,0,1,213.71799999999999,16
0,1586,2372,0,1,149.649,16
0,1587,8817,0,0,184.42099999999999,0
0,1588,4538,0,0,159.41999999999999,0
0,1589,11113,0,1,159.52799999999999,16
0,1590,11113,0,1,132.63499999999999,16
0,1591,6362,0,0,195.01900000000001,0
0,1592,1251,0,0,173.46700000000001,0
0,1593,7781,0,1,198.73500000000001,16
0,1594,7781,0,1,161.66499999999999,16
0,1595,11139,0,0,182.197,0
0,1596,9195,0,0,162.19900000000001,0
0,1597,6006,0,1,147.06,16
0,1598,6006,0,1,103.721,16
0,1599,5440,0,0,171.68199999999999,0
0,1600,7183,0,0,173.19900000000001,0
0,1601,1540,0,1,178.46000000000001,16
0,1602,1540,0,1,124.06,16
0,1603,7769,0,0,153.821,0
0,1604,516,0,0,208.53700000000001,0
0,1605,9461,0,1,196.68299999999999,16
0,1606,9461,0,1,133.97399999999999,16
0,1607,12681,0,0,172.03299999999999,0
0,1608,7683,0,0,135.459,0
0,1609,1479,0,1,143.465,16
0,1610,1479,0,1,99.766000000000005,16
0,1611,7466,0,0,170.62899999999999,0
0,1612,7006,0,0,151.71600000000001,0
0,1613,3358,0,1,155.81700000000001,16
0,1614,3358,0,1,112.443,16
0,1615,9795,0,0,171.001,0
0,1616,12629,0,0,151.56700000000001,0
0,1617,1726,0,1,185.089,16
0,1618,1726,0,1,131.36199999999999,16
0,1619,2588,0,0,165.50299999999999,0
0,1620,3203,0,0,168.505,0
0,1621,11257,0,1,124.3,16
0,1622,11257,0,1,84.564999999999998,16
0,1623,8973,0,0,165.57400000000001,0
0,1624,14022,0,0,177.69,0
0,1625,5645,0,1,201.36000000000001,16
0,1626,5645,0,1,142.03,16
0,1627,11061,0,0,172.839,0
0,1628,1208,0,0,178.779,0
0,1629,11255,0,1,155.85400000000001,16
0,1630,11255,0,1,109.309,16
0,1631,3615,0,0,182.501,0
0,1632,12279,0,0,200.745,0
0,1633,1496,0,1,198.84,16
0,1634,1496,0,1,151.65799999999999,16
0,1635,9822,0,0,185.44399999999999,0
0,1636,1360,0,0,181.75399999999999,0
0,1637,8630,0,1,155.37799999999999,16
0,1638,8630,0,1,112.685,16
0,1639,12279,0,0,164.05799999999999,0
0,1640,735,0,0,167.33099999999999,0
0,1641,10852,0,1,166.489,16
0,1642,10852,0,1,122.004,16
0,1643,12629,0,0,127.621,0
0,1644,9018,0,0,169.37200000000001,0
0,1645,8447,0,1,176.172,16
0,1646,8447,0,1,129.54400000000001,16
0,1647,7183,0,0,188.33699999999999,0
0,1648,9822,0,0,172.93700000000001,0
0,1649,3423,0,1,154.02699999999999,16
0,1650,3423,0,1,117.17,16
0,1651,2216,0,0,188.87899999999999,0
0,1652,7991,0,0,204.69999999999999,0
0,1653,11020,0,1,173.55199999999999,16
0,1654,11020,0,1,122.562,16
0,1655,1710,0,0,157.34899999999999,0
0,1656,1777,0,0,169.15700000000001,0
0,1657,13556,0,1,140.29499999999999,16
0,1658,13556,0,1,99.796999999999997,16
0,1659,11597,0,0,168.33600000000001,0
0,1660,2273,0,0,188.5,0
0,1661,167,0,1,167.87,16
0,1662,167,0,1,115.206,16
0,1663,7934,0,0,131.642,0
0,1664,3615,0,0,135.77500000000001,0
0,1665,8399,0,1,210.98400000000001,16
0,1666,8399,0,1,145.923,16
0,1667,5111,0,0,154.96100000000001,0
0,1668,316,0,0,175.62799999999999,0
0,1669,11582,0,1,194.803,16
0,1670,11582,0,1,132.846,16
0,1671,1649,0,0,163.65799999999999,0
0,1672,8107,0,0,164.25800000000001,0
0,1673,2970,0,1,194.38999999999999,16
0,1674,2970,0,1,152.273,16
0,1675,395,0,0,183.58799999999999,0
0,1676,337,0,0,189.44200000000001,0
0,1677,1158,0,1,204.006,16
0,1678,1158,0,1,151.29300000000001,16
0,1679,12925,0,0,153.429,0
0,1680,11061,0,0,149.84100000000001,0
0,1681,316,0,1,164.96199999999999,16
0,1682,316,0,1,132.07300000000001,16
0,1683,8961,0,0,193.63200000000001,0
0,1684,11257,0,0,114.71299999999999,0
0,1685,12229,0,1,216.411,16
0,1686,12229,0,1,158.19,16
0,1687,6914,0,0,174.184,0
0,1688,10415,0,0,162.69900000000001,0
0,1689,7365,0,1,214.202,16
0,1690,7365,0,1,162.21299999999999,16
0,1691,8371,0,0,157.02799999999999,0
0,1692,9185,0,0,125.755,0
0,1693,2024,0,1,185.13900000000001,16
0,1694,2024,0,1,128.12,16
0,1695,6022,0,0,199.99700000000001,0
0,1696,8973,0,0,156.24000000000001,0
0,1697,1329,0,1,151.70099999999999,16
0,1698,1329,0,1,107.78400000000001,16
0,1699,8789,0,0,164.70599999999999,0
0,1700,5334,0,0,171.57400000000001,0
0,1701,12990,0,1,164.97499999999999,16
0,1702,12990,0,1,120.54600000000001,16
0,1703,9468,0,0,215.07300000000001,0
0,1704,13241,0,0,188.04499999999999,0
0,1705,94,0,1,176.57300000000001,16
0,1706,94,0,1,136.46199999999999,16
0,1707,9463,0,0,185.15100000000001,0
0,1708,5190,0,0,186.59299999999999,0
0,1709,11028,0,1,177.18100000000001,16
0,1710,11028,0,1,155.36199999999999,16
0,1711,7719,0,0,207.601,0
0,1712,2588,0,0,182.63499999999999,0
0,1713,1389,0,1,205.23699999999999,16
0,1714,1389,0,1,140.64099999999999,16
0,1715,4450,0,0,183.05500000000001,0
0,1716,1430,0,0,208.607,0
0,1717,5832,0,1,203.13900000000001,16
0,1718,5832,0,1,156.78999999999999,16
0,1719,12341,0,0,192.98500000000001,0
0,1720,10744,0,0,162.369,0
0,1721,14161,0,1,152.88499999999999,16
0,1722,14161,0,1,106.626,16
0,1723,11238,0,0,187.197,0
0,1724,10349,0,0,160.684,0
0,1725,1036,0,1,155.613,16
0,1726,1036,0,1,107.878,16
0,1727,10199,0,0,178.715,0
0,1728,9795,0,0,162.48099999999999,0
0,1729,665,0,1,126.10899999999999,16
0,1730,665,0,1,100.26900000000001,16
0,1731,487,0,0,194.15000000000001,0
0,1732,9893,0,0,180.655,0
0,1733,6508,0,1,214.637,16
0,1734,6508,0,1,158.071,16
0,1735,6420,0,0,184.62899999999999,0
0,1736,1686,0,0,174.43899999999999,0
0,1737,12903,0,1,187.33500000000001,16
0,1738,12903,0,1,121.006,16
0,1739,12382,0,0,170.12299999999999,0
0,1740,868,0,0,146.54400000000001,0
0,1741,7991,0,1,181.45599999999999,16
0,1742,7991,0,1,136.96799999999999,16
0,1743,1126,0,0,170.678,0
0,1744,7466,0,0,166.93000000000001,0
0,1745,10632,0,1,173.71299999999999,16
0,1746,10632,0,1,126.977,16
0,1747,13077,0,0,155.53299999999999,0
0,1748,14040,0,0,158.34999999999999,0
0,1749,8031,0,1,168.88,16
0,1750,8031,0,1,114.774,16
0,1751,328,0,0,148.12100000000001,0
0,1752,3134,0,0,186.30000000000001,0
0,1753,11436,0,1,170.99799999999999,16
0,1754,11436,0,1,117.637,16
0,1755,3161,0,0,175.63300000000001,0
0,1756,3808,0,0,178.62,0
0,1757,8865,0,1,167.67400000000001,16
0,1758,8865,0,1,115.37,16
0,1759,4550,0,0,167.47800000000001,0
0,1760,12681,0,0,164.93600000000001,0
0,1761,4120,0,1,188.86000000000001,16
0,1762,4120,0,1,162.36099999999999,16
0,1763,5740,0,0,177.71100000000001,0
0,1764,9376,0,0,165.18899999999999,0
0,1765,3984,0,1,151.70699999999999,16
0,1766,3984,0,1,111.97199999999999,16
0,1767,10150,0,0,184.161,0
0,1768,10992,0,0,174.80500000000001,0
0,1769,10667,0,1,183.19499999999999,16
0,1770,10667,0,1,137.43299999999999,16
0,1771,8409,0,0,212.77799999999999,0
0,1772,2371,0,0,200.43299999999999,0
0,1773,14052,0,1,245.03800000000001,16
0,1774,14052,0,1,168.828,16
0,1775,11692,0,0,180.32400000000001,0
0,1776,7769,0,0,168.18199999999999,0
0,1777,9015,0,1,201.98099999999999,16
0,1778,9015,0,1,123.429,16
0,1779,1827,0,0,143.126,0
0,1780,14052,0,0,154.53100000000001,0
0,1781,11207,0,1,168.661,16
0,1782,11207,0,1,140.75299999999999,16
0,1783,8834,0,0,194.779,0
0,1784,6443,0,0,181.756,0
0,1785,6215,0,1,190.13399999999999,16
0,1786,6215,0,1,154.142,16
0,1787,9426,0,0,169.35900000000001,0
0,1788,9859,0,0,123.68300000000001,0
0,1789,8909,0,1,131.09399999999999,16
0,1790,8909,0,1,93.613,16
0,1791,1203,0,0,169.953,0
0,1792,5440,0,0,187.70400000000001,0
0,1793,3933,0,1,187.70099999999999,16
0,1794,3933,0,1,131.38900000000001,16
0,1795,3860,0,0,138.554,0
0,1796,1389,0,0,153.703,0
0,1797,13502,0,1,196.321,16
0,1798,13502,0,1,146.77199999999999,16
0,1799,10042,0,0,227.74199999999999,0
0,1800,6853,0,0,187.43799999999999,0
0,1801,1360,0,1,208.95699999999999,16
0,1802,1360,0,1,153.77199999999999,16
0,1803,2188,0,0,201.53700000000001,0
0,1804,13304,0,0,182.02600000000001,0
0,1805,7280,0,1,207.30099999999999,16
0,1806,7280,0,1,153.971,16
0,1807,10907,0,0,193.495,0
0,1808,11139,0,0,162.38999999999999,0
0,1809,11133,0,1,183.30600000000001,16
0,1810,11133,0,1,127.679,16
0,1811,13769,0,0,148.52500000000001,0
0,1812,11020,0,0,149.09800000000001,0
0,1813,4998,0,1,169.22499999999999,16
0,1814,4998,0,1,110.99299999999999,16
0,1815,4412,0,0,157.07599999999999,0
0,1816,12472,0,0,167.44800000000001,0
0,1817,9899,0,1,187.88200000000001,16
0,1818,9899,0,1,133.25999999999999,16
0,1819,12159,0,0,176.583,0
0,1820,4025,0,0,163.22999999999999,0
0,1821,6113,0,1,167.745,16
0,1822,6113,0,1,118.526,16
0,1823,12497,0,0,175.346,0
0,1824,6362,0,0,159.80600000000001,0
0,1825,13327,0,1,164.809,16
0,1826,13327,0,1,113.578,16
0,1827,14025,0,0,178,0
0,1828,7781,0,0,162.47300000000001,0
0,1829,7126,0,1,176.768,16
0,1830,7126,0,1,116.956,16
0,1831,13036,0,0,178.90600000000001,0
0,1832,4597,0,0,159.19,0
0,1833,9376,0,1,155.78700000000001,16
0,1834,9376,0,1,111.139,16
0,1835,5896,0,0,198.24000000000001,0
0,1836,8517,0,0,188.119,0
0,1837,623,0,1,189.209,16
0,1838,623,0,1,143.511,16
0,1839,10673,0,0,153.678,0
0,1840,8817,0,0,172.547,0
0,1841,13991,0,1,179.80699999999999,16
0,1842,13991,0,1,123.462,16
0,1843,10232,0,0,170.33000000000001,0
0,1844,858,0,0,196.184,0
0,1845,4673,0,1,169.96899999999999,16
0,1846,4673,0,1,118.76600000000001,16
0,1847,3631,0,0,180.25399999999999,0
0,1848,6272,0,0,169.09200000000001,0
0,1849,3499,0,1,181.898,16
0,1850,3499,0,1,153.661,16
0,1851,3267,0,0,175.458,0
0,1852,10521,0,0,183.233,0
0,1853,4324,0,1,198.39699999999999,16
0,1854,4324,0,1,119.04000000000001,16
0,1855,6513,0,0,172.273,0
0,1856,6848,0,0,188.18100000000001,0
0,1857,11105,0,1,178.17699999999999,16
0,1858,11105,0,1,173.27099999999999,16
0,1859,3882,0,0,188.56800000000001,0
0,1860,6841,0,0,139.88900000000001,0
0,1861,3203,0,1,179.83099999999999,16
0,1862,3203,0,1,126.996,16
0,1863,8542,0,0,184.667,0
0,1864,8766,0,0,179.56800000000001,0
0,1865,10367,0,1,200.72399999999999,16
0,1866,10367,0,1,151.01400000000001,16
0,1867,12010,0,0,180.126,0
0,1868,492,0,0,178.80500000000001,0
0,1869,7685,0,1,194.34800000000001,16
0,1870,7685,0,1,141.072,16
0,1871,10098,0,0,156.917,0
0,1872,10022,0,0,159.49100000000001,0
0,1873,1504,0,1,122.25700000000001,16
0,1874,1504,0,1,87.659999999999997,16
0,1875,13614,0,0,145.845,0
0,1876,6430,0,0,186.88499999999999,0
0,1877,13407,0,1,182.28800000000001,16
0,1878,13407,0,1,127.27800000000001,16
0,1879,8479,0,0,166.22499999999999,0
0,1880,13394,0,0,176.75200000000001,0
0,1881,2269,0,1,165.23099999999999,16
0,1882,2269,0,1,127.081,16
0,1883,10661,0,0,178.16800000000001,0
0,1884,4182,0,0,167.77500000000001,0
0,1885,5584,0,1,170.75999999999999,16
0,1886,5584,0,1,120.133,16
0,1887,13050,0,0,181.71700000000001,0
0,1888,4519,0,0,160.97900000000001,0
0,1889,10937,0,1,142.208,16
0,1890,10937,0,1,104.932,16
0,1891,14152,0,0,179.58199999999999,0
0,1892,10367,0,0,162.946,0
0,1893,14040,0,1,181.084,16
0,1894,14040,0,1,133.90000000000001,16
0,1895,5483,0,0,179.209,0
0,1896,13019,0,0,182.56800000000001,0
0,1897,4851,0,1,184.91999999999999,16
0,1898,4851,0,1,145.37799999999999,16
0,1899,13182,0,0,139.50299999999999,0
0,1900,9470,0,0,206.738,0
0,1901,3706,0,1,212.666,16
0,1902,3706,0,1,135.69200000000001,16
0,1903,9407,0,0,141.15799999999999,0
0,1904,2339,0,0,174.286,0
0,1905,182,0,1,176.66900000000001,16
0,1906,182,0,1,124.988,16
0,1907,1746,0,0,243.47499999999999,0
0,1908,7280,0,0,197.768,0
0,1909,13824,0,1,217.59700000000001,16
0,1910,13824,0,1,143.251,16
0,1911,2594,0,0,184.178,0
0,1912,14078,0,0,146.155,0
0,1913,2429,0,1,187.69399999999999,16
0,1914,2429,0,1,139.78100000000001,16
0,1915,40,0,0,186.114,0
0,1916,2112,0,0,190.82300000000001,0
0,1917,6742,0,1,195.084,16
0,1918,6742,0,1,139.292,16
0,1919,9429,0,0,198.899,0
0,1920,6011,0,0,173.066,0
0,1921,516,0,1,201.76900000000001,16
0,1922,516,0,1,150.345,16
0,1923,9401,0,0,185.714,0
0,1924,10632,0,0,187.48500000000001,0
0,1925,6430,0,1,208.92400000000001,16
0,1926,6430,0,1,164.94900000000001,16
0,1927,44,0,0,181.19900000000001,0
0,1928,4741,0,0,128.93199999999999,0
0,1929,760,0,1,175.70099999999999,16
0,1930,760,0,1,135.83099999999999,16
0,1931,5414,0,0,188.90799999999999,0
0,1932,2421,0,0,121.54600000000001,0
0,1933,13300,0,1,183.953,16
0,1934,13300,0,1,128.708,16
0,1935,5196,0,0,130.715,0
0,1936,6706,0,0,156.392,0
0,1937,7345,0,1,150.50999999999999,16
0,1938,7345,0,1,105.148,16
0,1939,7062,0,0,194.27500000000001,0
0,1940,12229,0,0,188.20099999999999,0
0,1941,6570,0,1,205.827,16
0,1942,6570,0,1,168.40600000000001,16
0,1943,10368,0,0,181.715,0
0,1944,4129,0,0,157.471,0
0,1945,11007,0,1,188.20699999999999,16
0,1946,11007,0,1,140.09,16
0,1947,11556,0,0,189.46100000000001,0
0,1948,9167,0,0,146.50399999999999,0
0,1949,9289,0,1,177.42099999999999,16
0,1950,9289,0,1,122.733,16
0,1951,2600,0,0,190.16,0
0,1952,6708,0,0,166.339,0
0,1953,9893,0,1,170.614,16
0,1954,9893,0,1,123.773,16
0,1955,12395,0,0,206.53399999999999,0
0,1956,5645,0,0,213.58699999999999,0
0,1957,4996,0,1,197.67400000000001,16
0,1958,4996,0,1,145.19999999999999,16
0,1959,4740,0,0,158.452,0
0,1960,7808,0,0,149.34399999999999,0
0,1961,10322,0,1,195.773,16
0,1962,10322,0,1,136.28700000000001,16
0,1963,9796,0,0,176.98500000000001,0
0,1964,13877,0,0,177.31100000000001,0
0,1965,6683,0,1,167.42099999999999,16
0,1966,6683,0,1,116.60899999999999,16
0,1967,12699,0,0,175.54599999999999,0
0,1968,8762,0,0,209.93000000000001,0
0,1969,1756,0,1,176.40000000000001,16
0,1970,1756,0,1,121.273,16
0,1971,7249,0,0,178.93100000000001,0
0,1972,12296,0,0,147.16399999999999,0
0,1973,2982,0,1,178.84800000000001,16
0,1974,2982,0,1,134.197,16
0,1975,11036,0,0,168.126,0
0,1976,9158,0,0,177.37799999999999,0
0,1977,5671,0,1,164.76900000000001,16
0,1978,5671,0,1,116.735,16
0,1979,7888,0,0,190.982,0
0,1980,1471,0,0,213.27600000000001,0
0,1981,4538,0,1,180.73699999999999,16
0,1982,4538,0,1,138.06999999999999,16
0,1983,7342,0,0,164.31200000000001,0
0,1984,13060,0,0,165.41,0
0,1985,6841,0,1,147.816,16
0,1986,6841,0,1,111.79900000000001,16
0,1987,12019,0,0,165.03200000000001,0
0,1988,7687,0,0,153.81399999999999,0
0,1989,11428,0,1,142.55699999999999,16
0,1990,11428,0,1,99.204999999999998,16
0,1991,1915,0,0,190.35400000000001,0
0,1992,8402,0,0,205.77500000000001,0
0,1993,1626,0,1,197.73400000000001,16
0,1994,1626,0,1,146.084,16
0,1995,3309,0,0,198.41900000000001,0
0,1996,9400,0,0,180.958,0
0,1997,9725,0,1,202.428,16
0,1998,9725,0,1,147.03399999999999,16
0,1999,5049,0,0,187.62799999999999,0
0,2000,7093,0,0,160.53800000000001,0
0,2001,11935,0,1,178.14699999999999,16
0,2002,11935,0,1,122.80800000000001,16
0,2003,11866,0,0,170.762,0
0,2004,4996,0,0,162.33199999999999,0
0,2005,3126,0,1,188.553,16
0,2006,3126,0,1,136.398,16
0,2007,3152,0,0,164.702,0
0,2008,3290,0,0,139.023,0
0,2009,11232,0,1,185.63,16
0,2010,11232,0,1,131.42699999999999,16
0,2011,2994,0,0,189.309,0
0,2012,4946,0,0,182.613,0
0,2013,1430,0,1,193.11799999999999,16
0,2014,1430,0,1,147.64699999999999,16
0,2015,13773,0,0,169.233,0
0,2016,5644,0,0,168.82499999999999,0
0,2017,7687,0,1,148.90899999999999,16
0,2018,7687,0,1,112.075,16
0,2019,8708,0,0,152.53100000000001,0
0,2020,4851,0,0,161.952,0
0,2021,13131,0,1,209.899,16
0,2022,13131,0,1,154.50899999999999,16
0,2023,8721,0,0,184.143,0
0,2024,6673,0,0,185.012,0
0,2025,9503,0,1,151.08199999999999,16
0,2026,9503,0,1,105.253,16
0,2027,14020,0,0,178.03299999999999,0
0,2028,778,0,0,162.06800000000001,0
0,2029,11892,0,1,175.53800000000001,16
0,2030,11892,0,1,122.69499999999999,16
0,2031,11848,0,0,193.85900000000001,0
0,2032,2446,0,0,184.16,0
0,2033,5511,0,1,218.05500000000001,16
0,2034,5511,0,1,160.51499999999999,16
0,2035,5758,0,0,172.959,0
0,2036,623,0,0,155.89400000000001,0
0,2037,5245,0,1,178.74100000000001,16
0,2038,5245,0,1,123.515,16
0,2039,12322,0,0,141.08799999999999,0
0,2040,2,0,0,174.60300000000001,0
0,2041,7526,0,1,150.27799999999999,16
0,2042,7526,0,1,104.574,16
0,2043,2150,0,0,177.364,0
0,2044,4301,0,0,177.37899999999999,0
0,2045,858,0,1,219.768,16
0,2046,858,0,1,168.17099999999999,16
0,2047,4300,0,0,177.239,0
0,2048,4300,0,0,125.13200000000001,0
0,2049,10623,0,1,203.05699999999999,16
0,2050,10623,0,1,144.72300000000001,16
0,2051,2446,0,0,148.63900000000001,0
0,2052,9015,0,0,167.071,0
0,2053,10452,0,1,199.26499999999999,16
0,2054,10452,0,1,142.19999999999999,16
0,2055,5644,0,0,180.91999999999999,0
0,2056,7182,0,0,197.12299999999999,0
0,2057,1661,0,1,215.46700000000001,16
0,2058,1661,0,1,149.977,16
0,2059,7093,0,0,163.744,0
0,2060,299,0,0,121.96299999999999,0
0,2061,13465,0,1,179.09700000000001,16
0,2062,13465,0,1,127.812,16
0,2063,13060,0,0,159.56399999999999,0
0,2064,2150,0,0,138.14500000000001,0
0,2065,3176,0,1,174.06,16
0,2066,3176,0,1,123.34,16
0,2067,8762,0,0,184.54499999999999,0
0,2068,5832,0,0,171.60499999999999,0
0,2069,2227,0,1,179.76499999999999,16
0,2070,2227,0,1,127.92700000000001,16
0,2071,6708,0,0,155.17400000000001,0
0,2072,10719,0,0,175.995,0
0,2073,5334,0,1,178.88,16
0,2074,5334,0,1,126.432,16
0,2075,6706,0,0,168.08799999999999,0
0,2076,11838,0,0,173.065,0
0,2077,12296,0,1,162.65000000000001,16
0,2078,12296,0,1,135.31899999999999,16
0,2079,6011,0,0,175.04300000000001,0
0,2080,12322,0,0,125.127,0
0,2081,11938,0,1,182.364,16
0,2082,11938,0,1,126.096,16
0,2083,2339,0,0,156.14699999999999,0
0,2084,13556,0,0,127.604,0
0,2085,771,0,1,173.75399999999999,16
0,2086,771,0,1,123.95999999999999,16
0,2087,4519,0,0,186.74000000000001,0
0,2088,7155,0,0,180.30600000000001,0
0,2089,13170,0,1,204.214,16
0,2090,13170,0,1,153.31,16
0,2091,10022,0,0,159.27099999999999,0
0,2092,8253,0,0,118.947,0
0,2093,257,0,1,172.47399999999999,16
0,2094,257,0,1,127.179,16
0,2095,6848,0,0,197.471,0
0,2096,5758,0,0,164.666,0
0,2097,2372,0,1,205.34299999999999,16
