71	candidate_scores_0.bin	1162784	754	c24d3ef396d75fadba776034a316dac74b522cc638df51ed9c99959a2d5c5c3d
72	candidate_scores_0.bin	1174848	1169	a9355dcccb6542382782a04a2e329c0e5d1a293635c0a0b04c670ff1df39f60e
73	candidate_scores_0.bin	1193552	1034	85b6f5f85dda8aad5349dc2135c8f25be9460e4a92f7c5545aa584640a7bf892
74	candidate_scores_0.bin	1210096	1146	1795e1d506e26b37a066c0d17af38e735d095b339a4e24562a8b5300ec6ace4b
75	candidate_scores_0.bin	1228432	1036	4c6795417b365d1f622a3ac5f067d479244d15b7100427d90d7fd97c6ff59b52
76	candidate_scores_0.bin	1245008	993	c62aaf99b6cfe004f4481ee247d558520cccd44e4140c20e0e1d347911307f4d
77	candidate_scores_0.bin	1260896	1241	08e89b0b1144b6f7d7badd1607d9abdad2de9416d949a703a1064e6c0076e431
78	candidate_scores_0.bin	1280752	1173	4168fb45483abf5aef8be06ca5766d4de360bea8d2cd5f717677888ce534d98b
79	candidate_scores_0.bin	1299520	576	387635e90d93c4d31b077d89edc19840336f08bbfb0f455c4c0da2d8e38a3299
80	candidate_scores_0.bin	1308736	1131	1f37b2a7662490a012a80ab3612d85f256bb35f6ca99ab04afcc20a33f546b0a
81	candidate_scores_0.bin	1326832	1255	28ea67e0bbc411697f0fdad2d9ddc2b5837c14cc83c30ec2d36beb02aa996541
82	candidate_scores_0.bin	1346912	1285	5aab857440a43dd29ff3fa4b1210edbce9014fb46944449d0710ad155c1c6329
83	candidate_scores_0.bin	1367472	890	03d03827f7744b52d0d7e4db68dcc3d1eb662d246f0ccdda98716b93d0e69fbf
84	candidate_scores_0.bin	1381712	1263	efd86291a34bafdc14c638763892d1a5dfd7412e2aa100b16aa9adf6ca42a722
85	candidate_scores_0.bin	1401920	599	887b8105e58eef450d0cb47082f19c7146bb8aefc445e5ff6525fe9703fdeb57
86	candidate_scores_0.bin	1411504	761	16c7ab0c0ee2873dc5eb38d37b6eab3b08ec9e3fd854b6aa4151081688fb9b3d
87	candidate_scores_0.bin	1423680	564	fbdffcb27a87c92c77204e1dc763cf6b4ad0374fcfb6493ca950974c25e98c39
88	candidate_scores_0.bin	1432704	685	e2721adea2aca6e42cfa056b9e467896a7681d3b140756aed6763286704a8d54
89	candidate_scores_0.bin	1443664	863	f443451cd130057b31bd1ce1675f582e3926bd2b099cb480f8abcc6d4e67e4fa
90	candidate_scores_0.bin	1457472	554	2d5a6d04afe5df3622a54e6265cbc347e55bfa3cdbc384e4fbbb1d0260c4cdca
91	candidate_scores_0.bin	1466336	813	f739039228e005f2dcd4d313f35fcd9ed6ad8a1865c4cd6e1d6487e30df3aed7
92	candidate_scores_0.bin	1479344	1150	b604c42754ef51118fc6fe5fc7c08a3074fdb499491d0068d0a957778405c3ba
93	candidate_scores_0.bin	1497744	1008	2b80af847de94d35f8c373303695309f4101adfa49aa9b63320870d2aecae205
94	candidate_scores_0.bin	1513872	573	74336213d9e79de5a9cf719f87089a536ed0cef2a2afc467e0be64e2eacabfff
95	candidate_scores_0.bin	1523040	1100	eea87703729c453b9859b94fb008530f3335685568f98c9433f2e6174d9797a7
96	candidate_scores_0.bin	1540640	1217	ab73294a36654c7309f103b09b262ca95a55ef574c1941701a7f3245fcc81427
97	candidate_scores_0.bin	1560112	988	bdf3c3d2940b08381edbf02ecbc89c9d0b9c84b1e69232ed1c2690a77e244ebb
98	candidate_scores_0.bin	1575920	607	aae877c73ec2f136a679f3dc4d96369de6da7775780a0ec1c6489f5192bba87c
99	candidate_scores_0.bin	1585632	1077	9f2fc202bc497156091ca5e5e56fb6cf4d548a5283d28bc8c831abfa86fa3260
100	candidate_scores_0.bin	1602864	992	5adb0565df6c8e59fc93da15c826a8672280052549327d7ab2e66484bc0dadd0
101	candidate_scores_0.bin	1618736	787	b5ec677b75a9fa5da75f9c8e3615458a1428d737c798d3a800f20be726a6d5be
102	candidate_scores_0.bin	1631328	1173	67fd32dffa34cbe4f33f0a0fcdaba9d4945957ad2da80033b239c2dc779d95af
103	candidate_scores_0.bin	1650096	862	43202ba88f5aae7c0b83d7e2e56526c16327e9553afe36bae16b27cf4e632976
104	candidate_scores_0.bin	1663888	875	c2ab77a489ebe281d53f4250e3e8b3d9ebab91344a42f027f52b373dbb863796
105	candidate_scores_0.bin	1677888	1047	909366f1ad702fd3c2792b916d2292641988cd37957ad7d27bf21d180f1cdc2b
106	candidate_scores_0.bin	1694640	783	260bd598e84adf7b6b2dbc6e6dff3012c3724deb100386815890f7e4116a2671
107	candidate_scores_0.bin	1707168	617	4ab207f748f8255a75382831376b4e36f73b4cc2cbe113a02d32c2dbbf979456
108	candidate_scores_0.bin	1717040	410	e3f55116f7121b92331394c07d9eb567734d08503a40479ce33a2271a5931d71
109	candidate_scores_0.bin	1723600	930	c8b43f702d5e37b740f1e3faf05380bdfc5685d50b774c8d799ba5a0425dfa80
110	candidate_scores_0.bin	1738480	874	7a29befd462e2627ce43787b60732121e11643fa4ad3f357f3deacd9f73f51db
111	candidate_scores_0.bin	1752464	1053	bee76525c1a5e1c0a7164a9583bd1a7e11b4e1822a18423ad13733adb1ff62e1
112	candidate_scores_0.bin	1769312	600	e9ea2b12046e56c17a57d612e4828fdc6da650d935700bad76d59a5643dbaa7e
113	candidate_scores_0.bin	1778912	1058	cd8bd11b32a2e4be062202157d5b3c82f766faf60caa8d8baabd93131f8e68b9
114	candidate_scores_0.bin	1795840	736	54a59c0f7598f6753f8156fd79d502640c2b95c0064333985fe66e60ff97adeb
115	candidate_scores_0.bin	1807616	1456	d33890efc06f1006d4e9ed3e9121189104cd6ef8ddccff901267b025e93cd3d2
