model,scope,metric,permutation,value
R4-I1,all,harmful_fraction,28,0.8425
R4-I1,all,harmful_fraction,29,0.8383
R4-I1,all,harmful_fraction,30,0.8394
R4-I1,all,harmful_fraction,31,0.8365
R4-I1,all,harmful_fraction,32,0.8344
R4-I1,all,harmful_fraction,33,0.8327
R4-I1,all,harmful_fraction,34,0.8331
R4-I1,all,harmful_fraction,35,0.833
R4-I1,all,harmful_fraction,36,0.8347
R4-I1,all,harmful_fraction,37,0.8416
R4-I1,all,harmful_fraction,38,0.8338
R4-I1,all,harmful_fraction,39,0.836
R4-I1,all,harmful_fraction,40,0.832
R4-I1,all,harmful_fraction,41,0.8338
R4-I1,all,harmful_fraction,42,0.8333
R4-I1,all,harmful_fraction,43,0.8288
R4-I1,all,harmful_fraction,44,0.8381
R4-I1,all,harmful_fraction,45,0.8358
R4-I1,all,harmful_fraction,46,0.8323
R4-I1,all,harmful_fraction,47,0.832
R4-I1,all,harmful_fraction,48,0.8426
R4-I1,all,harmful_fraction,49,0.8257
R4-I1,oracle1,recall,0,0.8394198430493248
R4-I1,oracle1,recall,1,0.8418721973094171
R4-I1,oracle1,recall,2,0.8397982062780263
R4-I1,oracle1,recall,3,0.8389013452914772
R4-I1,oracle1,recall,4,0.8398963004484286
R4-I1,oracle1,recall,5,0.8397001121076219
R4-I1,oracle1,recall,6,0.8416479820627769
R4-I1,oracle1,recall,7,0.8392656950672619
R4-I1,oracle1,recall,8,0.8416619955156929
R4-I1,oracle1,recall,9,0.8409473094170357
R4-I1,oracle1,recall,10,0.8411715246636725
R4-I1,oracle1,recall,11,0.8406950672645735
R4-I1,oracle1,recall,12,0.8400504484304863
R4-I1,oracle1,recall,13,0.8405829596412503
R4-I1,oracle1,recall,14,0.84131165919282
R4-I1,oracle1,recall,15,0.8400084080717446
R4-I1,oracle1,recall,16,0.8389433856502222
R4-I1,oracle1,recall,17,0.8399103139013441
R4-I1,oracle1,recall,18,0.8415498878923736
R4-I1,oracle1,recall,19,0.839602017937219
R4-I1,oracle1,recall,20,0.8399943946188315
R4-I1,oracle1,recall,21,0.841381726457394
R4-I1,oracle1,recall,22,0.8406950672645682
R4-I1,oracle1,recall,23,0.8414377802690571
R4-I1,oracle1,recall,24,0.8388593049327322
R4-I1,oracle1,recall,25,0.8388733183856478
R4-I1,oracle1,recall,26,0.8412836322869932
R4-I1,oracle1,recall,27,0.8417881165919241
R4-I1,oracle1,recall,28,0.8403867713004438
R4-I1,oracle1,recall,29,0.8396580717488749
R4-I1,oracle1,recall,30,0.8409332959641224
R4-I1,oracle1,recall,31,0.8394618834080697
R4-I1,oracle1,recall,32,0.8402045964125535
R4-I1,oracle1,recall,33,0.841087443946185
R4-I1,oracle1,recall,34,0.8405829596412537
R4-I1,oracle1,recall,35,0.8410454035874384
R4-I1,oracle1,recall,36,0.8388733183856458
R4-I1,oracle1,recall,37,0.8399663677130044
R4-I1,oracle1,recall,38,0.8402186098654663
R4-I1,oracle1,recall,39,0.8395739910313866
R4-I1,oracle1,recall,40,0.8410454035874397
R4-I1,oracle1,recall,41,0.8407791479820604
R4-I1,oracle1,recall,42,0.8403026905829569
R4-I1,oracle1,recall,43,0.8406109865470842
R4-I1,oracle1,recall,44,0.8394899103138992
R4-I1,oracle1,recall,45,0.8390134529147946
R4-I1,oracle1,recall,46,0.8407931614349741
R4-I1,oracle1,recall,47,0.8408352017937193
R4-I1,oracle1,recall,48,0.8392236547085205
R4-I1,oracle1,recall,49,0.8399523542600863
R4-I1,oracle1,loss,0,0.16058015695067926
R4-I1,oracle1,loss,1,0.15812780269059046
R4-I1,oracle1,loss,2,0.16020179372197954
R4-I1,oracle1,loss,3,0.16109865470852627
R4-I1,oracle1,loss,4,0.16010369955157622
R4-I1,oracle1,loss,5,0.1602998878923835
R4-I1,oracle1,loss,6,0.1583520179372263
R4-I1,oracle1,loss,7,0.16073430493274138
R4-I1,oracle1,loss,8,0.1583380044843116
R4-I1,oracle1,loss,9,0.1590526905829659
R4-I1,oracle1,loss,10,0.15882847533633
R4-I1,oracle1,loss,11,0.1593049327354334
R4-I1,oracle1,loss,12,0.1599495515695128
R4-I1,oracle1,loss,13,0.15941704035875062
R4-I1,oracle1,loss,14,0.15868834080718133
R4-I1,oracle1,loss,15,0.15999159192825757
R4-I1,oracle1,loss,16,0.16105661434978197
R4-I1,oracle1,loss,17,0.16008968609866112
R4-I1,oracle1,loss,18,0.15845011210763005
R4-I1,oracle1,loss,19,0.1603979820627869
R4-I1,oracle1,loss,20,0.160005605381173
R4-I1,oracle1,loss,21,0.1586182735426076
R4-I1,oracle1,loss,22,0.1593049327354321
R4-I1,oracle1,loss,23,0.15856221973094858
R4-I1,oracle1,loss,24,0.161140695067271
R4-I1,oracle1,loss,25,0.161126681614356
R4-I1,oracle1,loss,26,0.158716367713011
R4-I1,oracle1,loss,27,0.1582118834080777
R4-I1,oracle1,loss,28,0.15961322869955824
R4-I1,oracle1,loss,29,0.16034192825112747
R4-I1,oracle1,loss,30,0.15906670403588144
R4-I1,oracle1,loss,31,0.160538116591934
R4-I1,oracle1,loss,32,0.1597954035874504
R4-I1,oracle1,loss,33,0.15891255605381838
R4-I1,oracle1,loss,34,0.15941704035875087
R4-I1,oracle1,loss,35,0.15895459641256238
R4-I1,oracle1,loss,36,0.16112668161435606
R4-I1,oracle1,loss,37,0.16003363228700285
R4-I1,oracle1,loss,38,0.15978139013453546
R4-I1,oracle1,loss,39,0.16042600896861625
R4-I1,oracle1,loss,40,0.15895459641256288
R4-I1,oracle1,loss,41,0.1592208520179438
R4-I1,oracle1,loss,42,0.15969730941704668
R4-I1,oracle1,loss,43,0.15938901345292128
R4-I1,oracle1,loss,44,0.16051008968610547
R4-I1,oracle1,loss,45,0.16098654708520835
R4-I1,oracle1,loss,46,0.15920683856502926
R4-I1,oracle1,loss,47,0.15916479820628476
R4-I1,oracle1,loss,48,0.16077634529148674
R4-I1,oracle1,loss,49,0.16004764573991673
R4-I1,oracle1,inversions,0,9.537275784753364
R4-I1,oracle1,inversions,1,9.413677130044842
R4-I1,oracle1,inversions,2,9.50546524663677
R4-I1,oracle1,inversions,3,9.577634529147982
R4-I1,oracle1,inversions,4,9.526765695067265
R4-I1,oracle1,inversions,5,9.637331838565023
R4-I1,oracle1,inversions,6,9.472393497757848
R4-I1,oracle1,inversions,7,9.61883408071749
R4-I1,oracle1,inversions,8,9.423486547085203
R4-I1,oracle1,inversions,9,9.364770179372197
R4-I1,oracle1,inversions,10,9.454316143497758
R4-I1,oracle1,inversions,11,9.525364349775785
R4-I1,oracle1,inversions,12,9.477578475336323
R4-I1,oracle1,inversions,13,9.635089686098654
R4-I1,oracle1,inversions,14,9.398122197309418
R4-I1,oracle1,inversions,15,9.625280269058296
R4-I1,oracle1,inversions,16,9.653447309417041
R4-I1,oracle1,inversions,17,9.612668161434977
R4-I1,oracle1,inversions,18,9.460201793721973
R4-I1,oracle1,inversions,19,9.567684977578475
R4-I1,oracle1,inversions,20,9.606782511210762
R4-I1,oracle1,inversions,21,9.490470852017937
R4-I1,oracle1,inversions,22,9.434276905829597
R4-I1,oracle1,inversions,23,9.44310538116592
R4-I1,oracle1,inversions,24,9.629063901345292
R4-I1,oracle1,inversions,25,9.617572869955158
R4-I1,oracle1,inversions,26,9.496076233183857
R4-I1,oracle1,inversions,27,9.398262331838565
R4-I1,oracle1,inversions,28,9.592068385650224
R4-I1,oracle1,inversions,29,9.557315022421525
R4-I1,oracle1,inversions,30,9.508127802690582
R4-I1,oracle1,inversions,31,9.635790358744394
R4-I1,oracle1,inversions,32,9.57917600896861
R4-I1,oracle1,inversions,33,9.433295964125561
R4-I1,oracle1,inversions,34,9.482343049327355
R4-I1,oracle1,inversions,35,9.530128923766815
R4-I1,oracle1,inversions,36,9.584921524663677
R4-I1,oracle1,inversions,37,9.54512331838565
R4-I1,oracle1,inversions,38,9.54582399103139
R4-I1,oracle1,inversions,39,9.598514573991032
R4-I1,oracle1,inversions,40,9.476877802690582
R4-I1,oracle1,inversions,41,9.434276905829597
R4-I1,oracle1,inversions,42,9.539237668161435
R4-I1,oracle1,inversions,43,9.442825112107624
R4-I1,oracle1,inversions,44,9.672505605381167
R4-I1,oracle1,inversions,45,9.632987668161435
R4-I1,oracle1,inversions,46,9.533772421524663
R4-I1,oracle1,inversions,47,9.544702914798206
R4-I1,oracle1,inversions,48,9.678951793721973
R4-I1,oracle1,inversions,49,9.541199551569507
R4-I1,oracle1,harmful_fraction,0,0.9038677130044843
R4-I1,oracle1,harmful_fraction,1,0.8947589686098655
R4-I1,oracle1,harmful_fraction,2,0.8972813901345291
R4-I1,oracle1,harmful_fraction,3,0.9005044843049327
R4-I1,oracle1,harmful_fraction,4,0.9028867713004485
R4-I1,oracle1,harmful_fraction,5,0.8989630044843049
R4-I1,oracle1,harmful_fraction,6,0.8963004484304933
R4-I1,oracle1,harmful_fraction,7,0.9007847533632287
R4-I1,oracle1,harmful_fraction,8,0.8964405829596412
R4-I1,oracle1,harmful_fraction,9,0.8950392376681614
R4-I1,oracle1,harmful_fraction,10,0.8965807174887892
R4-I1,oracle1,harmful_fraction,11,0.8955997757847534
R4-I1,oracle1,harmful_fraction,12,0.898542600896861
R4-I1,oracle1,harmful_fraction,13,0.8977017937219731
R4-I1,oracle1,harmful_fraction,14,0.9014854260089686
R4-I1,oracle1,harmful_fraction,15,0.9009248878923767
R4-I1,oracle1,harmful_fraction,16,0.9017656950672646
R4-I1,oracle1,harmful_fraction,17,0.9031670403587444
R4-I1,oracle1,harmful_fraction,18,0.8932174887892377
R4-I1,oracle1,harmful_fraction,19,0.8977017937219731
R4-I1,oracle1,harmful_fraction,20,0.9003643497757847
R4-I1,oracle1,harmful_fraction,21,0.898682735426009
R4-I1,oracle1,harmful_fraction,22,0.9026065022421524
R4-I1,oracle1,harmful_fraction,23,0.8937780269058296
R4-I1,oracle1,harmful_fraction,24,0.9012051569506726
R4-I1,oracle1,harmful_fraction,25,0.9010650224215246
R4-I1,oracle1,harmful_fraction,26,0.8930773542600897
R4-I1,oracle1,harmful_fraction,27,0.8936378923766816
R4-I1,oracle1,harmful_fraction,28,0.9055493273542601
R4-I1,oracle1,harmful_fraction,29,0.9031670403587444
R4-I1,oracle1,harmful_fraction,30,0.8989630044843049
R4-I1,oracle1,harmful_fraction,31,0.8998038116591929
R4-I1,oracle1,harmful_fraction,32,0.9010650224215246
R4-I1,oracle1,harmful_fraction,33,0.898542600896861
R4-I1,oracle1,harmful_fraction,34,0.898402466367713
R4-I1,oracle1,harmful_fraction,35,0.8977017937219731
R4-I1,oracle1,harmful_fraction,36,0.9017656950672646
R4-I1,oracle1,harmful_fraction,37,0.9055493273542601
R4-I1,oracle1,harmful_fraction,38,0.9020459641255605
R4-I1,oracle1,harmful_fraction,39,0.8992432735426009
R4-I1,oracle1,harmful_fraction,40,0.9006446188340808
R4-I1,oracle1,harmful_fraction,41,0.8978419282511211
R4-I1,oracle1,harmful_fraction,42,0.8992432735426009
R4-I1,oracle1,harmful_fraction,43,0.8957399103139013
R4-I1,oracle1,harmful_fraction,44,0.8999439461883408
R4-I1,oracle1,harmful_fraction,45,0.9049887892376681
R4-I1,oracle1,harmful_fraction,46,0.8977017937219731
R4-I1,oracle1,harmful_fraction,47,0.9012051569506726
R4-I1,oracle1,harmful_fraction,48,0.906390134529148
R4-I1,oracle1,harmful_fraction,49,0.8947589686098655
