group,metric,query_count,mean,median,p90,p95,p99,min,max
fully_rescued,local_distance_concentration,273,0.6922484592634218,0.3304380471323015,1.5618025769159027,2.804087867922473,3.940246474404547,0.11019009514328924,13.562384105960264
fully_rescued,candidate_count,273,1080.1868131868132,1130.0,1302.0,1369.3999999999999,1456.5599999999993,287.0,1513.0
fully_rescued,oracle_recall,273,0.9025641025641027,0.9,1.0,1.0,1.0,0.3,1.0
partially_improved_persistent,boundary_margin,507,381.20512820512823,273.0,935.2,1140.7999999999997,1524.6399999999999,0.0,1952.0
partially_improved_persistent,relative_boundary_margin,507,0.00806802380025125,0.005720797720797721,0.018545266593551463,0.022418442784076544,0.03820609128660609,0.0,0.05247721797423274
partially_improved_persistent,boundary_gap_r1,507,381.20512820512823,273.0,935.2,1140.7999999999997,1524.6399999999999,0.0,1952.0
partially_improved_persistent,boundary_gap_r2,507,1231.447731755424,1030.0,2260.6000000000017,2653.7,3804.2999999999997,54.0,6456.0
partially_improved_persistent,boundary_gap_r5,507,4165.6883629191325,3972.0,6385.400000000001,7257.299999999999,10299.199999999999,269.0,17384.0
partially_improved_persistent,d1,507,37603.34911242603,38038.0,58241.600000000006,65335.49999999999,79300.48,433.0,95624.0
partially_improved_persistent,dk,507,50517.2741617357,50915.0,72115.8,78670.09999999999,92016.02,1051.0,108056.0
partially_improved_persistent,dk_plus_1,507,50898.47928994083,51183.0,72653.8,79036.19999999998,93343.84,1068.0,108082.0
partially_improved_persistent,d20,507,53671.81262327416,54041.0,75668.8,82428.2,97092.96,1262.0,113408.0
partially_improved_persistent,local_distance_concentration,507,0.7173385950572225,0.34030602362967266,1.2216225775951084,2.718716882742817,6.151236254525948,0.0685879044399625,16.53062392673154
partially_improved_persistent,candidate_count,507,1039.1577909270218,1090.0,1300.0,1344.0,1413.8,338.0,1478.0
partially_improved_persistent,oracle_recall,507,0.9733727810650887,1.0,1.0,1.0,1.0,0.6,1.0
unchanged_harmful,boundary_margin,159,427.84276729559747,290.0,973.0,1186.3999999999985,1895.1399999999992,0.0,2169.0
