scope,L,fraction,replicate,recall,recall_gain,exact_distance_evals_per_query
shard2,32,0.5,53,0.90364,0.05092,16.0
shard2,32,0.5,54,0.90356,0.05084,16.0
shard2,32,0.5,55,0.9036000000000001,0.05088,16.0
shard2,32,0.5,56,0.90152,0.0488,16.0
shard2,32,0.5,57,0.903,0.05028,16.0
shard2,32,0.5,58,0.903,0.05028,16.0
shard2,32,0.5,59,0.90164,0.04892,16.0
shard2,32,0.5,60,0.90396,0.05124,16.0
shard2,32,0.5,61,0.90324,0.05052,16.0
shard2,32,0.5,62,0.90268,0.04996,16.0
shard2,32,0.5,63,0.90376,0.05104,16.0
shard2,32,0.5,64,0.90268,0.04996,16.0
shard2,32,0.5,65,0.9026000000000001,0.04988,16.0
shard2,32,0.5,66,0.90464,0.05192,16.0
shard2,32,0.5,67,0.9040400000000001,0.05132,16.0
shard2,32,0.5,68,0.90488,0.05216,16.0
shard2,32,0.5,69,0.9020400000000001,0.04932,16.0
shard2,32,0.5,70,0.90356,0.05084,16.0
shard2,32,0.5,71,0.90308,0.05036,16.0
shard2,32,0.5,72,0.90244,0.04972,16.0
shard2,32,0.5,73,0.9024800000000001,0.04976,16.0
shard2,32,0.5,74,0.9034,0.05068,16.0
shard2,32,0.5,75,0.9036000000000001,0.05088,16.0
shard2,32,0.5,76,0.9036000000000001,0.05088,16.0
shard2,32,0.5,77,0.9024800000000001,0.04976,16.0
shard2,32,0.5,78,0.90412,0.0514,16.0
shard2,32,0.5,79,0.9032800000000001,0.05056,16.0
shard2,32,0.5,80,0.9028400000000001,0.05012,16.0
shard2,32,0.5,81,0.90212,0.0494,16.0
shard2,32,0.5,82,0.9022,0.04948,16.0
shard2,32,0.5,83,0.90252,0.0498,16.0
shard2,32,0.5,84,0.9026000000000001,0.04988,16.0
shard2,32,0.5,85,0.9,0.04728,16.0
shard2,32,0.5,86,0.90296,0.05024,16.0
shard2,32,0.5,87,0.90236,0.04964,16.0
shard2,32,0.5,88,0.9042800000000001,0.05156,16.0
shard2,32,0.5,89,0.9037200000000001,0.051,16.0
shard2,32,0.5,90,0.90212,0.0494,16.0
shard2,32,0.5,91,0.9024000000000001,0.04968,16.0
shard2,32,0.5,92,0.9040400000000001,0.05132,16.0
shard2,32,0.5,93,0.90368,0.05096,16.0
shard2,32,0.5,94,0.9029200000000001,0.0502,16.0
shard2,32,0.5,95,0.90244,0.04972,16.0
shard2,32,0.5,96,0.90324,0.05052,16.0
shard2,32,0.5,97,0.9042,0.05148,16.0
shard2,32,0.5,98,0.9048400000000001,0.05212,16.0
shard2,32,0.5,99,0.90164,0.04892,16.0
shard2,64,0.1,0,0.86336,0.01064,6.4
shard2,64,0.1,1,0.8627600000000001,0.01004,6.4
shard2,64,0.1,2,0.8625200000000001,0.0098,6.4
shard2,64,0.1,3,0.86268,0.00996,6.4
shard2,64,0.1,4,0.86356,0.01084,6.4
shard2,64,0.1,5,0.8626400000000001,0.00992,6.4
shard2,64,0.1,6,0.8620800000000001,0.00936,6.4
shard2,64,0.1,7,0.8626,0.00988,6.4
shard2,64,0.1,8,0.86248,0.00976,6.4
shard2,64,0.1,9,0.86348,0.01076,6.4
shard2,64,0.1,10,0.8627600000000001,0.01004,6.4
shard2,64,0.1,11,0.862,0.00928,6.4
shard2,64,0.1,12,0.86304,0.01032,6.4
shard2,64,0.1,13,0.86156,0.00884,6.4
shard2,64,0.1,14,0.8628,0.01008,6.4
shard2,64,0.1,15,0.8620800000000001,0.00936,6.4
shard2,64,0.1,16,0.86224,0.00952,6.4
shard2,64,0.1,17,0.86268,0.00996,6.4
shard2,64,0.1,18,0.86256,0.00984,6.4
shard2,64,0.1,19,0.86192,0.0092,6.4
shard2,64,0.1,20,0.86328,0.01056,6.4
shard2,64,0.1,21,0.86368,0.01096,6.4
shard2,64,0.1,22,0.86284,0.01012,6.4
shard2,64,0.1,23,0.86256,0.00984,6.4
shard2,64,0.1,24,0.86324,0.01052,6.4
shard2,64,0.1,25,0.86304,0.01032,6.4
shard2,64,0.1,26,0.8626400000000001,0.00992,6.4
shard2,64,0.1,27,0.863,0.01028,6.4
shard2,64,0.1,28,0.86248,0.00976,6.4
shard2,64,0.1,29,0.8630800000000001,0.01036,6.4
shard2,64,0.1,30,0.86328,0.01056,6.4
shard2,64,0.1,31,0.8632000000000001,0.01048,6.4
shard2,64,0.1,32,0.8628,0.01008,6.4
shard2,64,0.1,33,0.86236,0.00964,6.4
shard2,64,0.1,34,0.86272,0.01,6.4
shard2,64,0.1,35,0.86192,0.0092,6.4
shard2,64,0.1,36,0.8623200000000001,0.0096,6.4
shard2,64,0.1,37,0.8623200000000001,0.0096,6.4
shard2,64,0.1,38,0.8628,0.01008,6.4
shard2,64,0.1,39,0.863,0.01028,6.4
shard2,64,0.1,40,0.8618,0.00908,6.4
shard2,64,0.1,41,0.8627600000000001,0.01004,6.4
shard2,64,0.1,42,0.8624,0.00968,6.4
shard2,64,0.1,43,0.86324,0.01052,6.4
shard2,64,0.1,44,0.8626,0.00988,6.4
shard2,64,0.1,45,0.86216,0.00944,6.4
shard2,64,0.1,46,0.86248,0.00976,6.4
shard2,64,0.1,47,0.8630800000000001,0.01036,6.4
shard2,64,0.1,48,0.8627600000000001,0.01004,6.4
shard2,64,0.1,49,0.8633200000000001,0.0106,6.4
shard2,64,0.1,50,0.86268,0.00996,6.4
shard2,64,0.1,51,0.86212,0.0094,6.4
shard2,64,0.1,52,0.8635200000000001,0.0108,6.4
shard2,64,0.1,53,0.86212,0.0094,6.4
shard2,64,0.1,54,0.86248,0.00976,6.4
shard2,64,0.1,55,0.8628,0.01008,6.4
shard2,64,0.1,56,0.8622000000000001,0.00948,6.4
shard2,64,0.1,57,0.8633200000000001,0.0106,6.4
shard2,64,0.1,58,0.86248,0.00976,6.4
shard2,64,0.1,59,0.86292,0.0102,6.4
shard2,64,0.1,60,0.8627600000000001,0.01004,6.4
shard2,64,0.1,61,0.86324,0.01052,6.4
shard2,64,0.1,62,0.86236,0.00964,6.4
shard2,64,0.1,63,0.8630800000000001,0.01036,6.4
shard2,64,0.1,64,0.86268,0.00996,6.4
shard2,64,0.1,65,0.8626400000000001,0.00992,6.4
shard2,64,0.1,66,0.86292,0.0102,6.4
shard2,64,0.1,67,0.8630800000000001,0.01036,6.4
shard2,64,0.1,68,0.8636400000000001,0.01092,6.4
shard2,64,0.1,69,0.86248,0.00976,6.4
shard2,64,0.1,70,0.86204,0.00932,6.4
shard2,64,0.1,71,0.86272,0.01,6.4
shard2,64,0.1,72,0.86284,0.01012,6.4
shard2,64,0.1,73,0.86236,0.00964,6.4
shard2,64,0.1,74,0.86272,0.01,6.4
shard2,64,0.1,75,0.8636,0.01088,6.4
shard2,64,0.1,76,0.86224,0.00952,6.4
shard2,64,0.1,77,0.86316,0.01044,6.4
shard2,64,0.1,78,0.86288,0.01016,6.4
shard2,64,0.1,79,0.8632000000000001,0.01048,6.4
shard2,64,0.1,80,0.86272,0.01,6.4
shard2,64,0.1,81,0.86348,0.01076,6.4
shard2,64,0.1,82,0.8628,0.01008,6.4
shard2,64,0.1,83,0.86348,0.01076,6.4
shard2,64,0.1,84,0.86268,0.00996,6.4
shard2,64,0.1,85,0.8617600000000001,0.00904,6.4
shard2,64,0.1,86,0.8620800000000001,0.00936,6.4
shard2,64,0.1,87,0.86312,0.0104,6.4
shard2,64,0.1,88,0.86328,0.01056,6.4
shard2,64,0.1,89,0.86368,0.01096,6.4
shard2,64,0.1,90,0.86272,0.01,6.4
shard2,64,0.1,91,0.8634000000000001,0.01068,6.4
shard2,64,0.1,92,0.86292,0.0102,6.4
shard2,64,0.1,93,0.86256,0.00984,6.4
shard2,64,0.1,94,0.86316,0.01044,6.4
shard2,64,0.1,95,0.862,0.00928,6.4
shard2,64,0.1,96,0.86224,0.00952,6.4
shard2,64,0.1,97,0.86388,0.01116,6.4
shard2,64,0.1,98,0.86348,0.01076,6.4
shard2,64,0.1,99,0.8616400000000001,0.00892,6.4
shard2,64,0.25,0,0.87844,0.02572,16.0
shard2,64,0.25,1,0.8772800000000001,0.02456,16.0
shard2,64,0.25,2,0.87788,0.02516,16.0
shard2,64,0.25,3,0.8774000000000001,0.02468,16.0
shard2,64,0.25,4,0.8780800000000001,0.02536,16.0
shard2,64,0.25,5,0.8772800000000001,0.02456,16.0
shard2,64,0.25,6,0.8765200000000001,0.0238,16.0
shard2,64,0.25,7,0.87732,0.0246,16.0
shard2,64,0.25,8,0.87692,0.0242,16.0
shard2,64,0.25,9,0.87892,0.0262,16.0
shard2,64,0.25,10,0.878,0.02528,16.0
shard2,64,0.25,11,0.87632,0.0236,16.0
shard2,64,0.25,12,0.8786,0.02588,16.0
shard2,64,0.25,13,0.8756,0.02288,16.0
shard2,64,0.25,14,0.87824,0.02552,16.0
shard2,64,0.25,15,0.87732,0.0246,16.0
shard2,64,0.25,16,0.87812,0.0254,16.0
shard2,64,0.25,17,0.8782800000000001,0.02556,16.0
shard2,64,0.25,18,0.878,0.02528,16.0
shard2,64,0.25,19,0.87712,0.0244,16.0
shard2,64,0.25,20,0.8777200000000001,0.025,16.0
shard2,64,0.25,21,0.87804,0.02532,16.0
shard2,64,0.25,22,0.87848,0.02576,16.0
shard2,64,0.25,23,0.87732,0.0246,16.0
shard2,64,0.25,24,0.87876,0.02604,16.0
shard2,64,0.25,25,0.8778400000000001,0.02512,16.0
shard2,64,0.25,26,0.87744,0.02472,16.0
shard2,64,0.25,27,0.878,0.02528,16.0
shard2,64,0.25,28,0.8774000000000001,0.02468,16.0
shard2,64,0.25,29,0.87788,0.02516,16.0
shard2,64,0.25,30,0.879,0.02628,16.0
shard2,64,0.25,31,0.8779600000000001,0.02524,16.0
shard2,64,0.25,32,0.87776,0.02504,16.0
shard2,64,0.25,33,0.87848,0.02576,16.0
shard2,64,0.25,34,0.87768,0.02496,16.0
shard2,64,0.25,35,0.8776,0.02488,16.0
shard2,64,0.25,36,0.8769600000000001,0.02424,16.0
shard2,64,0.25,37,0.87804,0.02532,16.0
shard2,64,0.25,38,0.8786,0.02588,16.0
shard2,64,0.25,39,0.87768,0.02496,16.0
shard2,64,0.25,40,0.8755200000000001,0.0228,16.0
shard2,64,0.25,41,0.8769600000000001,0.02424,16.0
shard2,64,0.25,42,0.8778400000000001,0.02512,16.0
shard2,64,0.25,43,0.87736,0.02464,16.0
shard2,64,0.25,44,0.878,0.02528,16.0
shard2,64,0.25,45,0.8788,0.02608,16.0
shard2,64,0.25,46,0.87716,0.02444,16.0
shard2,64,0.25,47,0.87856,0.02584,16.0
shard2,64,0.25,48,0.87844,0.02572,16.0
shard2,64,0.25,49,0.8785200000000001,0.0258,16.0
shard2,64,0.25,50,0.87804,0.02532,16.0
shard2,64,0.25,51,0.87668,0.02396,16.0
shard2,64,0.25,52,0.87924,0.02652,16.0
shard2,64,0.25,53,0.87836,0.02564,16.0
shard2,64,0.25,54,0.8786400000000001,0.02592,16.0
shard2,64,0.25,55,0.8782,0.02548,16.0
shard2,64,0.25,56,0.8766,0.02388,16.0
shard2,64,0.25,57,0.87812,0.0254,16.0
shard2,64,0.25,58,0.8770800000000001,0.02436,16.0
shard2,64,0.25,59,0.87712,0.0244,16.0
shard2,64,0.25,60,0.8788400000000001,0.02612,16.0
shard2,64,0.25,61,0.87768,0.02496,16.0
shard2,64,0.25,62,0.87736,0.02464,16.0
shard2,64,0.25,63,0.87788,0.02516,16.0
shard2,64,0.25,64,0.879,0.02628,16.0
shard2,64,0.25,65,0.87724,0.02452,16.0
shard2,64,0.25,66,0.87924,0.02652,16.0
shard2,64,0.25,67,0.87848,0.02576,16.0
shard2,64,0.25,68,0.8788400000000001,0.02612,16.0
shard2,64,0.25,69,0.87844,0.02572,16.0
shard2,64,0.25,70,0.87744,0.02472,16.0
shard2,64,0.25,71,0.87812,0.0254,16.0
shard2,64,0.25,72,0.8777200000000001,0.025,16.0
shard2,64,0.25,73,0.87748,0.02476,16.0
shard2,64,0.25,74,0.8778,0.02508,16.0
shard2,64,0.25,75,0.8778400000000001,0.02512,16.0
shard2,64,0.25,76,0.8772,0.02448,16.0
shard2,64,0.25,77,0.87836,0.02564,16.0
shard2,64,0.25,78,0.8788,0.02608,16.0
shard2,64,0.25,79,0.87844,0.02572,16.0
shard2,64,0.25,80,0.87748,0.02476,16.0
shard2,64,0.25,81,0.878,0.02528,16.0
shard2,64,0.25,82,0.87816,0.02544,16.0
shard2,64,0.25,83,0.8779600000000001,0.02524,16.0
shard2,64,0.25,84,0.8772800000000001,0.02456,16.0
shard2,64,0.25,85,0.87616,0.02344,16.0
shard2,64,0.25,86,0.8768,0.02408,16.0
shard2,64,0.25,87,0.878,0.02528,16.0
shard2,64,0.25,88,0.87892,0.0262,16.0
shard2,64,0.25,89,0.87956,0.02684,16.0
shard2,64,0.25,90,0.8775200000000001,0.0248,16.0
shard2,64,0.25,91,0.87812,0.0254,16.0
shard2,64,0.25,92,0.87944,0.02672,16.0
shard2,64,0.25,93,0.8780800000000001,0.02536,16.0
shard2,64,0.25,94,0.87788,0.02516,16.0
shard2,64,0.25,95,0.8765200000000001,0.0238,16.0
shard2,64,0.25,96,0.8772800000000001,0.02456,16.0
shard2,64,0.25,97,0.8792,0.02648,16.0
shard2,64,0.25,98,0.87916,0.02644,16.0
shard2,64,0.25,99,0.87724,0.02452,16.0
shard2,64,0.5,0,0.9024800000000001,0.04976,32.0
shard2,64,0.5,1,0.90192,0.0492,32.0
shard2,64,0.5,2,0.9032,0.05048,32.0
shard2,64,0.5,3,0.9032800000000001,0.05056,32.0
shard2,64,0.5,4,0.9032800000000001,0.05056,32.0
shard2,64,0.5,5,0.90324,0.05052,32.0
shard2,64,0.5,6,0.9012800000000001,0.04856,32.0
shard2,64,0.5,7,0.903,0.05028,32.0
shard2,64,0.5,8,0.90252,0.0498,32.0
shard2,64,0.5,9,0.90364,0.05092,32.0
shard2,64,0.5,10,0.9034,0.05068,32.0
shard2,64,0.5,11,0.90144,0.04872,32.0
shard2,64,0.5,12,0.90512,0.0524,32.0
shard2,64,0.5,13,0.902,0.04928,32.0
shard2,64,0.5,14,0.90332,0.0506,32.0
shard2,64,0.5,15,0.90252,0.0498,32.0
shard2,64,0.5,16,0.90308,0.05036,32.0
shard2,64,0.5,17,0.9036000000000001,0.05088,32.0
shard2,64,0.5,18,0.90436,0.05164,32.0
shard2,64,0.5,19,0.9024800000000001,0.04976,32.0
shard2,64,0.5,20,0.9021600000000001,0.04944,32.0
shard2,64,0.5,21,0.90184,0.04912,32.0
shard2,64,0.5,22,0.90376,0.05104,32.0
shard2,64,0.5,23,0.9020400000000001,0.04932,32.0
shard2,64,0.5,24,0.9032800000000001,0.05056,32.0
shard2,64,0.5,25,0.9032,0.05048,32.0
shard2,64,0.5,26,0.90256,0.04984,32.0
shard2,64,0.5,27,0.9030400000000001,0.05032,32.0
shard2,64,0.5,28,0.9030400000000001,0.05032,32.0
shard2,64,0.5,29,0.9028400000000001,0.05012,32.0
shard2,64,0.5,30,0.9042,0.05148,32.0
shard2,64,0.5,31,0.9038,0.05108,32.0
shard2,64,0.5,32,0.90224,0.04952,32.0
shard2,64,0.5,33,0.90332,0.0506,32.0
shard2,64,0.5,34,0.90188,0.04916,32.0
shard2,64,0.5,35,0.90164,0.04892,32.0
shard2,64,0.5,36,0.9028,0.05008,32.0
shard2,64,0.5,37,0.90412,0.0514,32.0
shard2,64,0.5,38,0.9040400000000001,0.05132,32.0
shard2,64,0.5,39,0.90208,0.04936,32.0
shard2,64,0.5,40,0.90032,0.0476,32.0
shard2,64,0.5,41,0.90384,0.05112,32.0
shard2,64,0.5,42,0.90352,0.0508,32.0
shard2,64,0.5,43,0.90268,0.04996,32.0
shard2,64,0.5,44,0.90336,0.05064,32.0
shard2,64,0.5,45,0.9040400000000001,0.05132,32.0
shard2,64,0.5,46,0.90256,0.04984,32.0
shard2,64,0.5,47,0.90312,0.0504,32.0
shard2,64,0.5,48,0.9024000000000001,0.04968,32.0
shard2,64,0.5,49,0.905,0.05228,32.0
shard2,64,0.5,50,0.90276,0.05004,32.0
shard2,64,0.5,51,0.9034800000000001,0.05076,32.0
shard2,64,0.5,52,0.90452,0.0518,32.0
shard2,64,0.5,53,0.90368,0.05096,32.0
shard2,64,0.5,54,0.90356,0.05084,32.0
shard2,64,0.5,55,0.90364,0.05092,32.0
shard2,64,0.5,56,0.90152,0.0488,32.0
shard2,64,0.5,57,0.9030400000000001,0.05032,32.0
shard2,64,0.5,58,0.903,0.05028,32.0
shard2,64,0.5,59,0.90164,0.04892,32.0
shard2,64,0.5,60,0.904,0.05128,32.0
shard2,64,0.5,61,0.90324,0.05052,32.0
shard2,64,0.5,62,0.9027200000000001,0.05,32.0
shard2,64,0.5,63,0.9038,0.05108,32.0
shard2,64,0.5,64,0.90268,0.04996,32.0
shard2,64,0.5,65,0.9026000000000001,0.04988,32.0
shard2,64,0.5,66,0.90468,0.05196,32.0
shard2,64,0.5,67,0.9040400000000001,0.05132,32.0
shard2,64,0.5,68,0.90488,0.05216,32.0
shard2,64,0.5,69,0.90208,0.04936,32.0
shard2,64,0.5,70,0.9036000000000001,0.05088,32.0
shard2,64,0.5,71,0.90308,0.05036,32.0
shard2,64,0.5,72,0.90244,0.04972,32.0
shard2,64,0.5,73,0.9024800000000001,0.04976,32.0
shard2,64,0.5,74,0.9034,0.05068,32.0
shard2,64,0.5,75,0.9036000000000001,0.05088,32.0
shard2,64,0.5,76,0.90364,0.05092,32.0
shard2,64,0.5,77,0.9024800000000001,0.04976,32.0
shard2,64,0.5,78,0.90412,0.0514,32.0
shard2,64,0.5,79,0.9032800000000001,0.05056,32.0
shard2,64,0.5,80,0.9028400000000001,0.05012,32.0
shard2,64,0.5,81,0.9021600000000001,0.04944,32.0
shard2,64,0.5,82,0.90224,0.04952,32.0
shard2,64,0.5,83,0.90256,0.04984,32.0
shard2,64,0.5,84,0.90264,0.04992,32.0
shard2,64,0.5,85,0.9,0.04728,32.0
shard2,64,0.5,86,0.90296,0.05024,32.0
shard2,64,0.5,87,0.90236,0.04964,32.0
shard2,64,0.5,88,0.90432,0.0516,32.0
shard2,64,0.5,89,0.9037200000000001,0.051,32.0
shard2,64,0.5,90,0.9021600000000001,0.04944,32.0
shard2,64,0.5,91,0.9024000000000001,0.04968,32.0
shard2,64,0.5,92,0.9040400000000001,0.05132,32.0
shard2,64,0.5,93,0.90368,0.05096,32.0
shard2,64,0.5,94,0.9029200000000001,0.0502,32.0
shard2,64,0.5,95,0.9024800000000001,0.04976,32.0
shard2,64,0.5,96,0.90324,0.05052,32.0
shard2,64,0.5,97,0.9042,0.05148,32.0
shard2,64,0.5,98,0.90488,0.05216,32.0
shard2,64,0.5,99,0.90168,0.04896,32.0
shard3,16,0.1,0,0.85904,0.00876,1.6
shard3,16,0.1,1,0.85972,0.00944,1.6
shard3,16,0.1,2,0.8585200000000001,0.00824,1.6
shard3,16,0.1,3,0.8593200000000001,0.00904,1.6
shard3,16,0.1,4,0.8586400000000001,0.00836,1.6
shard3,16,0.1,5,0.85992,0.00964,1.6
shard3,16,0.1,6,0.85956,0.00928,1.6
shard3,16,0.1,7,0.85984,0.00956,1.6
shard3,16,0.1,8,0.8588,0.00852,1.6
shard3,16,0.1,9,0.85904,0.00876,1.6
shard3,16,0.1,10,0.85916,0.00888,1.6
shard3,16,0.1,11,0.8590800000000001,0.0088,1.6
shard3,16,0.1,12,0.85916,0.00888,1.6
shard3,16,0.1,13,0.859,0.00872,1.6
shard3,16,0.1,14,0.85984,0.00956,1.6
shard3,16,0.1,15,0.8586400000000001,0.00836,1.6
shard3,16,0.1,16,0.8584400000000001,0.00816,1.6
shard3,16,0.1,17,0.8590800000000001,0.0088,1.6
shard3,16,0.1,18,0.85972,0.00944,1.6
shard3,16,0.1,19,0.85916,0.00888,1.6
shard3,16,0.1,20,0.8590800000000001,0.0088,1.6
shard3,16,0.1,21,0.85936,0.00908,1.6
shard3,16,0.1,22,0.85916,0.00888,1.6
shard3,16,0.1,23,0.858,0.00772,1.6
shard3,16,0.1,24,0.8584400000000001,0.00816,1.6
shard3,16,0.1,25,0.85904,0.00876,1.6
shard3,16,0.1,26,0.8595200000000001,0.00924,1.6
shard3,16,0.1,27,0.85868,0.0084,1.6
shard3,16,0.1,28,0.85824,0.00796,1.6
shard3,16,0.1,29,0.85868,0.0084,1.6
shard3,16,0.1,30,0.85828,0.008,1.6
shard3,16,0.1,31,0.8588800000000001,0.0086,1.6
shard3,16,0.1,32,0.85928,0.009,1.6
shard3,16,0.1,33,0.85948,0.0092,1.6
shard3,16,0.1,34,0.8593200000000001,0.00904,1.6
shard3,16,0.1,35,0.8594,0.00912,1.6
shard3,16,0.1,36,0.85948,0.0092,1.6
shard3,16,0.1,37,0.85916,0.00888,1.6
shard3,16,0.1,38,0.8585200000000001,0.00824,1.6
shard3,16,0.1,39,0.85824,0.00796,1.6
shard3,16,0.1,40,0.859,0.00872,1.6
shard3,16,0.1,41,0.85856,0.00828,1.6
shard3,16,0.1,42,0.85924,0.00896,1.6
shard3,16,0.1,43,0.8585200000000001,0.00824,1.6
shard3,16,0.1,44,0.8592000000000001,0.00892,1.6
shard3,16,0.1,45,0.85904,0.00876,1.6
shard3,16,0.1,46,0.85928,0.009,1.6
shard3,16,0.1,47,0.85916,0.00888,1.6
shard3,16,0.1,48,0.85884,0.00856,1.6
shard3,16,0.1,49,0.85992,0.00964,1.6
shard3,16,0.1,50,0.8596,0.00932,1.6
shard3,16,0.1,51,0.85872,0.00844,1.6
shard3,16,0.1,52,0.8596,0.00932,1.6
shard3,16,0.1,53,0.8596,0.00932,1.6
shard3,16,0.1,54,0.85868,0.0084,1.6
shard3,16,0.1,55,0.86024,0.00996,1.6
shard3,16,0.1,56,0.859,0.00872,1.6
shard3,16,0.1,57,0.85856,0.00828,1.6
shard3,16,0.1,58,0.8586,0.00832,1.6
shard3,16,0.1,59,0.8594,0.00912,1.6
shard3,16,0.1,60,0.85948,0.0092,1.6
shard3,16,0.1,61,0.8586,0.00832,1.6
shard3,16,0.1,62,0.8584400000000001,0.00816,1.6
shard3,16,0.1,63,0.85992,0.00964,1.6
shard3,16,0.1,64,0.8588800000000001,0.0086,1.6
shard3,16,0.1,65,0.8590800000000001,0.0088,1.6
shard3,16,0.1,66,0.85868,0.0084,1.6
shard3,16,0.1,67,0.85944,0.00916,1.6
shard3,16,0.1,68,0.8585200000000001,0.00824,1.6
shard3,16,0.1,69,0.86016,0.00988,1.6
shard3,16,0.1,70,0.8593200000000001,0.00904,1.6
shard3,16,0.1,71,0.85828,0.008,1.6
shard3,16,0.1,72,0.86016,0.00988,1.6
shard3,16,0.1,73,0.8594,0.00912,1.6
shard3,16,0.1,74,0.8588800000000001,0.0086,1.6
shard3,16,0.1,75,0.85944,0.00916,1.6
shard3,16,0.1,76,0.85924,0.00896,1.6
shard3,16,0.1,77,0.85912,0.00884,1.6
shard3,16,0.1,78,0.85912,0.00884,1.6
shard3,16,0.1,79,0.85884,0.00856,1.6
shard3,16,0.1,80,0.85968,0.0094,1.6
shard3,16,0.1,81,0.85912,0.00884,1.6
shard3,16,0.1,82,0.8586400000000001,0.00836,1.6
shard3,16,0.1,83,0.8590800000000001,0.0088,1.6
shard3,16,0.1,84,0.8596400000000001,0.00936,1.6
shard3,16,0.1,85,0.85856,0.00828,1.6
shard3,16,0.1,86,0.8588,0.00852,1.6
shard3,16,0.1,87,0.86016,0.00988,1.6
shard3,16,0.1,88,0.85868,0.0084,1.6
shard3,16,0.1,89,0.8596,0.00932,1.6
shard3,16,0.1,90,0.8583200000000001,0.00804,1.6
shard3,16,0.1,91,0.85872,0.00844,1.6
shard3,16,0.1,92,0.859,0.00872,1.6
shard3,16,0.1,93,0.8593200000000001,0.00904,1.6
shard3,16,0.1,94,0.85944,0.00916,1.6
shard3,16,0.1,95,0.85816,0.00788,1.6
shard3,16,0.1,96,0.85936,0.00908,1.6
shard3,16,0.1,97,0.85928,0.009,1.6
shard3,16,0.1,98,0.8586,0.00832,1.6
shard3,16,0.1,99,0.85972,0.00944,1.6
shard3,16,0.25,0,0.87324,0.02296,4.0
shard3,16,0.25,1,0.8726400000000001,0.02236,4.0
shard3,16,0.25,2,0.87156,0.02128,4.0
shard3,16,0.25,3,0.87316,0.02288,4.0
shard3,16,0.25,4,0.87244,0.02216,4.0
shard3,16,0.25,5,0.8734000000000001,0.02312,4.0
shard3,16,0.25,6,0.8736,0.02332,4.0
shard3,16,0.25,7,0.87272,0.02244,4.0
shard3,16,0.25,8,0.87212,0.02184,4.0
shard3,16,0.25,9,0.87336,0.02308,4.0
shard3,16,0.25,10,0.8724000000000001,0.02212,4.0
shard3,16,0.25,11,0.87256,0.02228,4.0
shard3,16,0.25,12,0.8722000000000001,0.02192,4.0
shard3,16,0.25,13,0.8726400000000001,0.02236,4.0
shard3,16,0.25,14,0.87236,0.02208,4.0
shard3,16,0.25,15,0.8717600000000001,0.02148,4.0
shard3,16,0.25,16,0.87124,0.02096,4.0
shard3,16,0.25,17,0.87232,0.02204,4.0
shard3,16,0.25,18,0.8738400000000001,0.02356,4.0
shard3,16,0.25,19,0.8715200000000001,0.02124,4.0
shard3,16,0.25,20,0.87268,0.0224,4.0
shard3,16,0.25,21,0.87332,0.02304,4.0
shard3,16,0.25,22,0.8719600000000001,0.02168,4.0
shard3,16,0.25,23,0.871,0.02072,4.0
shard3,16,0.25,24,0.8718,0.02152,4.0
shard3,16,0.25,25,0.8717600000000001,0.02148,4.0
shard3,16,0.25,26,0.87148,0.0212,4.0
shard3,16,0.25,27,0.87116,0.02088,4.0
shard3,16,0.25,28,0.87248,0.0222,4.0
shard3,16,0.25,29,0.8715200000000001,0.02124,4.0
shard3,16,0.25,30,0.8718400000000001,0.02156,4.0
shard3,16,0.25,31,0.8726400000000001,0.02236,4.0
shard3,16,0.25,32,0.87192,0.02164,4.0
shard3,16,0.25,33,0.8730800000000001,0.0228,4.0
shard3,16,0.25,34,0.8725200000000001,0.02224,4.0
shard3,16,0.25,35,0.87248,0.0222,4.0
shard3,16,0.25,36,0.87224,0.02196,4.0
shard3,16,0.25,37,0.87276,0.02248,4.0
shard3,16,0.25,38,0.87244,0.02216,4.0
shard3,16,0.25,39,0.8722000000000001,0.02192,4.0
shard3,16,0.25,40,0.8726,0.02232,4.0
shard3,16,0.25,41,0.8716400000000001,0.02136,4.0
shard3,16,0.25,42,0.87228,0.022,4.0
shard3,16,0.25,43,0.87136,0.02108,4.0
shard3,16,0.25,44,0.87156,0.02128,4.0
shard3,16,0.25,45,0.872,0.02172,4.0
shard3,16,0.25,46,0.8718400000000001,0.02156,4.0
shard3,16,0.25,47,0.8724000000000001,0.02212,4.0
shard3,16,0.25,48,0.8718400000000001,0.02156,4.0
shard3,16,0.25,49,0.8732000000000001,0.02292,4.0
shard3,16,0.25,50,0.87236,0.02208,4.0
shard3,16,0.25,51,0.87232,0.02204,4.0
shard3,16,0.25,52,0.8732800000000001,0.023,4.0
shard3,16,0.25,53,0.873,0.02272,4.0
shard3,16,0.25,54,0.87168,0.0214,4.0
shard3,16,0.25,55,0.87256,0.02228,4.0
shard3,16,0.25,56,0.8728400000000001,0.02256,4.0
shard3,16,0.25,57,0.8708400000000001,0.02056,4.0
shard3,16,0.25,58,0.87168,0.0214,4.0
shard3,16,0.25,59,0.87316,0.02288,4.0
shard3,16,0.25,60,0.87236,0.02208,4.0
shard3,16,0.25,61,0.87112,0.02084,4.0
shard3,16,0.25,62,0.8719600000000001,0.02168,4.0
shard3,16,0.25,63,0.8726,0.02232,4.0
shard3,16,0.25,64,0.8712000000000001,0.02092,4.0
shard3,16,0.25,65,0.87272,0.02244,4.0
shard3,16,0.25,66,0.87212,0.02184,4.0
