scope,descriptor,target,bin,queries,descriptor_mean,target_mean
oracle1,relative_boundary_margin,within_rotation_initialization_variance,0,714,0.0005520573831034551,0.0034659197012138192
oracle1,relative_boundary_margin,within_rotation_initialization_variance,1,713,0.0017844618110237447,0.00331369798971482
oracle1,relative_boundary_margin,within_rotation_initialization_variance,2,714,0.003153385600025454,0.0033445378151260507
oracle1,relative_boundary_margin,within_rotation_initialization_variance,3,713,0.004751690033926441,0.0032089761570827493
oracle1,relative_boundary_margin,within_rotation_initialization_variance,4,714,0.00664727244656016,0.0031876750700280117
oracle1,relative_boundary_margin,within_rotation_initialization_variance,5,714,0.008847080674809254,0.003122315592903829
oracle1,relative_boundary_margin,within_rotation_initialization_variance,6,713,0.011578542896355525,0.0029814555088047375
oracle1,relative_boundary_margin,within_rotation_initialization_variance,7,713,0.015454061296813313,0.0029110176094748327
oracle1,relative_boundary_margin,within_rotation_initialization_variance,8,714,0.0216283522100756,0.002657952069716776
oracle1,relative_boundary_margin,within_rotation_initialization_variance,9,714,0.04346876016661628,0.002070339246809835
oracle1,relative_boundary_margin,between_rotation_variance,0,714,0.0005520573831034551,0.0017161531279178339
oracle1,relative_boundary_margin,between_rotation_variance,1,713,0.0017844618110237447,0.001606732117812062
oracle1,relative_boundary_margin,between_rotation_variance,2,714,0.003153385600025454,0.0016855275443510738
oracle1,relative_boundary_margin,between_rotation_variance,3,713,0.004751690033926441,0.0016388966806919123
oracle1,relative_boundary_margin,between_rotation_variance,4,714,0.00664727244656016,0.001698848428260193
oracle1,relative_boundary_margin,between_rotation_variance,5,714,0.008847080674809254,0.001567133520074697
oracle1,relative_boundary_margin,between_rotation_variance,6,713,0.011578542896355525,0.0015617266635499457
oracle1,relative_boundary_margin,between_rotation_variance,7,713,0.015454061296813313,0.0014674770141810817
oracle1,relative_boundary_margin,between_rotation_variance,8,714,0.0216283522100756,0.0013007158418923126
oracle1,relative_boundary_margin,between_rotation_variance,9,714,0.04346876016661628,0.0010207282913165267
oracle1,boundary_gap_r1,overall_mean_loss,0,709,22.090267983074753,0.15459332393041844
oracle1,boundary_gap_r1,overall_mean_loss,1,710,71.84084507042253,0.14482629107981224
oracle1,boundary_gap_r1,overall_mean_loss,2,713,130.58625525946704,0.14358111266947174
oracle1,boundary_gap_r1,overall_mean_loss,3,714,200.5560224089636,0.13818860877684408
oracle1,boundary_gap_r1,overall_mean_loss,4,722,282.9058171745152,0.12888273314866114
oracle1,boundary_gap_r1,overall_mean_loss,5,706,379.8583569405099,0.12146364494806423
oracle1,boundary_gap_r1,overall_mean_loss,6,715,500.83216783216784,0.11386480186480187
oracle1,boundary_gap_r1,overall_mean_loss,7,719,675.3421418636996,0.10733426054705611
oracle1,boundary_gap_r1,overall_mean_loss,8,714,959.187675070028,0.0912324929971989
oracle1,boundary_gap_r1,overall_mean_loss,9,714,1851.6134453781513,0.056760037348272646
oracle1,boundary_gap_r1,harmful_rotation_frequency,0,709,22.090267983074753,0.9599435825105783
oracle1,boundary_gap_r1,harmful_rotation_frequency,1,710,71.84084507042253,0.9470422535211267
oracle1,boundary_gap_r1,harmful_rotation_frequency,2,713,130.58625525946704,0.9422159887798036
oracle1,boundary_gap_r1,harmful_rotation_frequency,3,714,200.5560224089636,0.9319327731092438
oracle1,boundary_gap_r1,harmful_rotation_frequency,4,722,282.9058171745152,0.9152354570637119
oracle1,boundary_gap_r1,harmful_rotation_frequency,5,706,379.8583569405099,0.9045325779036826
oracle1,boundary_gap_r1,harmful_rotation_frequency,6,715,500.83216783216784,0.8788811188811189
oracle1,boundary_gap_r1,harmful_rotation_frequency,7,719,675.3421418636996,0.8442280945757997
oracle1,boundary_gap_r1,harmful_rotation_frequency,8,714,959.187675070028,0.7666666666666666
oracle1,boundary_gap_r1,harmful_rotation_frequency,9,714,1851.6134453781513,0.4893557422969188
oracle1,boundary_gap_r1,within_rotation_initialization_variance,0,709,22.090267983074753,0.0035850180222535655
oracle1,boundary_gap_r1,within_rotation_initialization_variance,1,710,71.84084507042253,0.0033796557120500783
oracle1,boundary_gap_r1,within_rotation_initialization_variance,2,713,130.58625525946704,0.0032800374006545113
oracle1,boundary_gap_r1,within_rotation_initialization_variance,3,714,200.5560224089636,0.0033513849984438218
oracle1,boundary_gap_r1,within_rotation_initialization_variance,4,722,282.9058171745152,0.0031431209602954756
oracle1,boundary_gap_r1,within_rotation_initialization_variance,5,706,379.8583569405099,0.0029839471199244573
oracle1,boundary_gap_r1,within_rotation_initialization_variance,6,715,500.83216783216784,0.0029948717948717948
oracle1,boundary_gap_r1,within_rotation_initialization_variance,7,719,675.3421418636996,0.002926286509040334
oracle1,boundary_gap_r1,within_rotation_initialization_variance,8,714,959.187675070028,0.0026554621848739503
oracle1,boundary_gap_r1,within_rotation_initialization_variance,9,714,1851.6134453781513,0.0019688764394646748
oracle1,boundary_gap_r1,between_rotation_variance,0,709,22.090267983074753,0.001750572010656637
oracle1,boundary_gap_r1,between_rotation_variance,1,710,71.84084507042253,0.001623286384976526
oracle1,boundary_gap_r1,between_rotation_variance,2,713,130.58625525946704,0.0016942496493688641
oracle1,boundary_gap_r1,between_rotation_variance,3,714,200.5560224089636,0.0017180205415499531
oracle1,boundary_gap_r1,between_rotation_variance,4,722,282.9058171745152,0.001651092643890428
oracle1,boundary_gap_r1,between_rotation_variance,5,706,379.8583569405099,0.0015127478753541078
oracle1,boundary_gap_r1,between_rotation_variance,6,715,500.83216783216784,0.0014663558663558667
oracle1,boundary_gap_r1,between_rotation_variance,7,719,675.3421418636996,0.0014950394065832177
oracle1,boundary_gap_r1,between_rotation_variance,8,714,959.187675070028,0.00135213196389667
oracle1,boundary_gap_r1,between_rotation_variance,9,714,1851.6134453781513,0.0010013071895424838
oracle1,boundary_gap_r2,overall_mean_loss,0,714,287.890756302521,0.1847525676937442
oracle1,boundary_gap_r2,overall_mean_loss,1,713,532.3338008415147,0.15863487611033195
oracle1,boundary_gap_r2,overall_mean_loss,2,712,724.0814606741573,0.1489044943820225
oracle1,boundary_gap_r2,overall_mean_loss,3,713,913.7601683029453,0.13548387096774198
oracle1,boundary_gap_r2,overall_mean_loss,4,715,1112.8895104895105,0.1268904428904429
oracle1,boundary_gap_r2,overall_mean_loss,5,715,1333.8419580419582,0.11505827505827508
oracle1,boundary_gap_r2,overall_mean_loss,6,713,1595.9733520336606,0.1061711079943899
oracle1,boundary_gap_r2,overall_mean_loss,7,713,1933.391304347826,0.09284712482468443
oracle1,boundary_gap_r2,overall_mean_loss,8,713,2445.65778401122,0.07814866760168304
oracle1,boundary_gap_r2,overall_mean_loss,9,715,4030.0013986013987,0.05353846153846153
oracle1,boundary_gap_r2,harmful_rotation_frequency,0,714,287.890756302521,0.9896358543417367
oracle1,boundary_gap_r2,harmful_rotation_frequency,1,713,532.3338008415147,0.9719495091164095
oracle1,boundary_gap_r2,harmful_rotation_frequency,2,712,724.0814606741573,0.9674157303370787
oracle1,boundary_gap_r2,harmful_rotation_frequency,3,713,913.7601683029453,0.9447405329593267
oracle1,boundary_gap_r2,harmful_rotation_frequency,4,715,1112.8895104895105,0.9186013986013986
oracle1,boundary_gap_r2,harmful_rotation_frequency,5,715,1333.8419580419582,0.9026573426573428
oracle1,boundary_gap_r2,harmful_rotation_frequency,6,713,1595.9733520336606,0.8667601683029453
oracle1,boundary_gap_r2,harmful_rotation_frequency,7,713,1933.391304347826,0.8039270687237027
oracle1,boundary_gap_r2,harmful_rotation_frequency,8,713,2445.65778401122,0.7147265077138849
oracle1,boundary_gap_r2,harmful_rotation_frequency,9,715,4030.0013986013987,0.499020979020979
oracle1,boundary_gap_r2,within_rotation_initialization_variance,0,714,287.890756302521,0.0041686896981014635
oracle1,boundary_gap_r2,within_rotation_initialization_variance,1,713,532.3338008415147,0.0036889512233130753
oracle1,boundary_gap_r2,within_rotation_initialization_variance,2,712,724.0814606741573,0.0035543071161048692
oracle1,boundary_gap_r2,within_rotation_initialization_variance,3,713,913.7601683029453,0.0033878759544958706
oracle1,boundary_gap_r2,within_rotation_initialization_variance,4,715,1112.8895104895105,0.0032658896658896664
oracle1,boundary_gap_r2,within_rotation_initialization_variance,5,715,1333.8419580419582,0.0029619269619269623
oracle1,boundary_gap_r2,within_rotation_initialization_variance,6,713,1595.9733520336606,0.002854293283465794
oracle1,boundary_gap_r2,within_rotation_initialization_variance,7,713,1933.391304347826,0.0025351410316347208
oracle1,boundary_gap_r2,within_rotation_initialization_variance,8,713,2445.65778401122,0.002192301698613059
oracle1,boundary_gap_r2,within_rotation_initialization_variance,9,715,4030.0013986013987,0.001656565656565657
oracle1,boundary_gap_r2,between_rotation_variance,0,714,287.890756302521,0.0020362278244631187
oracle1,boundary_gap_r2,between_rotation_variance,1,713,532.3338008415147,0.0018487143525011689
oracle1,boundary_gap_r2,between_rotation_variance,2,712,724.0814606741573,0.0018429463171036205
oracle1,boundary_gap_r2,between_rotation_variance,3,713,913.7601683029453,0.0017063425276609004
oracle1,boundary_gap_r2,between_rotation_variance,4,715,1112.8895104895105,0.0016492307692307696
oracle1,boundary_gap_r2,between_rotation_variance,5,715,1333.8419580419582,0.0014474592074592077
oracle1,boundary_gap_r2,between_rotation_variance,6,713,1595.9733520336606,0.0014137447405329596
oracle1,boundary_gap_r2,between_rotation_variance,7,713,1933.391304347826,0.0012936886395511923
oracle1,boundary_gap_r2,between_rotation_variance,8,713,2445.65778401122,0.0011594202898550729
oracle1,boundary_gap_r2,between_rotation_variance,9,715,4030.0013986013987,0.0008673815073815077
oracle1,boundary_gap_r5,overall_mean_loss,0,714,1517.3809523809523,0.1894397759103642
oracle1,boundary_gap_r5,overall_mean_loss,1,713,2398.0028050490882,0.1552407667134175
oracle1,boundary_gap_r5,overall_mean_loss,2,714,2933.607843137255,0.1424743230625584
oracle1,boundary_gap_r5,overall_mean_loss,3,712,3410.5941011235955,0.1310861423220974
oracle1,boundary_gap_r5,overall_mean_loss,4,715,3910.993006993007,0.11912354312354315
oracle1,boundary_gap_r5,overall_mean_loss,5,713,4431.542776998597,0.11281907433380084
oracle1,boundary_gap_r5,overall_mean_loss,6,714,5041.375350140056,0.10551820728291317
oracle1,boundary_gap_r5,overall_mean_loss,7,713,5811.262272089762,0.09227676484338476
oracle1,boundary_gap_r5,overall_mean_loss,8,714,6951.6596638655465,0.0838655462184874
oracle1,boundary_gap_r5,overall_mean_loss,9,714,10756.281512605043,0.0684873949579832
oracle1,boundary_gap_r5,harmful_rotation_frequency,0,714,1517.3809523809523,0.9834733893557424
oracle1,boundary_gap_r5,harmful_rotation_frequency,1,713,2398.0028050490882,0.9652173913043479
oracle1,boundary_gap_r5,harmful_rotation_frequency,2,714,2933.607843137255,0.9403361344537815
oracle1,boundary_gap_r5,harmful_rotation_frequency,3,712,3410.5941011235955,0.9258426966292136
oracle1,boundary_gap_r5,harmful_rotation_frequency,4,715,3910.993006993007,0.8998601398601398
oracle1,boundary_gap_r5,harmful_rotation_frequency,5,713,4431.542776998597,0.8760168302945301
oracle1,boundary_gap_r5,harmful_rotation_frequency,6,714,5041.375350140056,0.8478991596638653
oracle1,boundary_gap_r5,harmful_rotation_frequency,7,713,5811.262272089762,0.7820476858345021
oracle1,boundary_gap_r5,harmful_rotation_frequency,8,714,6951.6596638655465,0.7450980392156863
oracle1,boundary_gap_r5,harmful_rotation_frequency,9,714,10756.281512605043,0.6131652661064426
oracle1,boundary_gap_r5,within_rotation_initialization_variance,0,714,1517.3809523809523,0.00446125116713352
oracle1,boundary_gap_r5,within_rotation_initialization_variance,1,713,2398.0028050490882,0.003844163939535609
oracle1,boundary_gap_r5,within_rotation_initialization_variance,2,714,2933.607843137255,0.003480236539060069
oracle1,boundary_gap_r5,within_rotation_initialization_variance,3,712,3410.5941011235955,0.003326466916354557
oracle1,boundary_gap_r5,within_rotation_initialization_variance,4,715,3910.993006993007,0.0030564102564102566
oracle1,boundary_gap_r5,within_rotation_initialization_variance,5,713,4431.542776998597,0.0027944522362474676
oracle1,boundary_gap_r5,within_rotation_initialization_variance,6,714,5041.375350140056,0.002720199190787426
oracle1,boundary_gap_r5,within_rotation_initialization_variance,7,713,5811.262272089762,0.0024335359202119376
oracle1,boundary_gap_r5,within_rotation_initialization_variance,8,714,6951.6596638655465,0.0022564581388110805
oracle1,boundary_gap_r5,within_rotation_initialization_variance,9,714,10756.281512605043,0.001891067538126362
oracle1,boundary_gap_r5,between_rotation_variance,0,714,1517.3809523809523,0.0022981637099284153
oracle1,boundary_gap_r5,between_rotation_variance,1,713,2398.0028050490882,0.0017949820788530466
oracle1,boundary_gap_r5,between_rotation_variance,2,714,2933.607843137255,0.0018671646436352316
oracle1,boundary_gap_r5,between_rotation_variance,3,712,3410.5941011235955,0.0016228464419475658
oracle1,boundary_gap_r5,between_rotation_variance,4,715,3910.993006993007,0.0014933333333333335
oracle1,boundary_gap_r5,between_rotation_variance,5,713,4431.542776998597,0.0014023998753311517
oracle1,boundary_gap_r5,between_rotation_variance,6,714,5041.375350140056,0.0013592281356987243
oracle1,boundary_gap_r5,between_rotation_variance,7,713,5811.262272089762,0.0012580333489169396
oracle1,boundary_gap_r5,between_rotation_variance,8,714,6951.6596638655465,0.0011661375661375663
oracle1,boundary_gap_r5,between_rotation_variance,9,714,10756.281512605043,0.0010015561780267665
oracle1,local_distance_concentration,overall_mean_loss,0,714,0.17415372972316293,0.15944911297852477
oracle1,local_distance_concentration,overall_mean_loss,1,713,0.23249673957889125,0.1380084151472651
oracle1,local_distance_concentration,overall_mean_loss,2,714,0.275093510600203,0.12761904761904763
oracle1,local_distance_concentration,overall_mean_loss,3,713,0.3206459961303918,0.12247779336138384
oracle1,local_distance_concentration,overall_mean_loss,4,714,0.3705724715693567,0.12062558356676005
oracle1,local_distance_concentration,overall_mean_loss,5,714,0.43161837960193383,0.11639589169000936
oracle1,local_distance_concentration,overall_mean_loss,6,713,0.5188151899160848,0.11496026180458158
oracle1,local_distance_concentration,overall_mean_loss,7,713,0.6972444818954177,0.10768583450210378
oracle1,local_distance_concentration,overall_mean_loss,8,714,1.1891630546985006,0.09931839402427636
oracle1,local_distance_concentration,overall_mean_loss,9,714,4.465484545137179,0.09376283846872083
oracle1,local_distance_concentration,harmful_rotation_frequency,0,714,0.17415372972316293,0.9507002801120448
oracle1,local_distance_concentration,harmful_rotation_frequency,1,713,0.23249673957889125,0.9194950911640952
oracle1,local_distance_concentration,harmful_rotation_frequency,2,714,0.275093510600203,0.8997198879551821
oracle1,local_distance_concentration,harmful_rotation_frequency,3,713,0.3206459961303918,0.8791023842917252
oracle1,local_distance_concentration,harmful_rotation_frequency,4,714,0.3705724715693567,0.8638655462184875
oracle1,local_distance_concentration,harmful_rotation_frequency,5,714,0.43161837960193383,0.864985994397759
oracle1,local_distance_concentration,harmful_rotation_frequency,6,713,0.5188151899160848,0.8518934081346423
oracle1,local_distance_concentration,harmful_rotation_frequency,7,713,0.6972444818954177,0.8302945301542777
oracle1,local_distance_concentration,harmful_rotation_frequency,8,714,1.1891630546985006,0.7787114845938375
oracle1,local_distance_concentration,harmful_rotation_frequency,9,714,4.465484545137179,0.7400560224089634
oracle1,local_distance_concentration,within_rotation_initialization_variance,0,714,0.17415372972316293,0.0038885776532835356
oracle1,local_distance_concentration,within_rotation_initialization_variance,1,713,0.23249673957889125,0.0034396135265700486
oracle1,local_distance_concentration,within_rotation_initialization_variance,2,714,0.275093510600203,0.003147214441332088
oracle1,local_distance_concentration,within_rotation_initialization_variance,3,713,0.3206459961303918,0.003033193080878916
oracle1,local_distance_concentration,within_rotation_initialization_variance,4,714,0.3705724715693567,0.003025210084033614
oracle1,local_distance_concentration,within_rotation_initialization_variance,5,714,0.43161837960193383,0.002951758481170246
oracle1,local_distance_concentration,within_rotation_initialization_variance,6,713,0.5188151899160848,0.0028530465949820794
oracle1,local_distance_concentration,within_rotation_initialization_variance,7,713,0.6972444818954177,0.002747701418108151
oracle1,local_distance_concentration,within_rotation_initialization_variance,8,714,1.1891630546985006,0.002681605975723623
oracle1,local_distance_concentration,within_rotation_initialization_variance,9,714,4.465484545137179,0.002495487083722378
oracle1,local_distance_concentration,between_rotation_variance,0,714,0.17415372972316293,0.001926423902894491
oracle1,local_distance_concentration,between_rotation_variance,1,713,0.23249673957889125,0.0017144460028050493
oracle1,local_distance_concentration,between_rotation_variance,2,714,0.275093510600203,0.001654154995331466
oracle1,local_distance_concentration,between_rotation_variance,3,713,0.3206459961303918,0.001555991896524856
oracle1,local_distance_concentration,between_rotation_variance,4,714,0.3705724715693567,0.0015402427637721758
oracle1,local_distance_concentration,between_rotation_variance,5,714,0.43161837960193383,0.0014630563336445691
oracle1,local_distance_concentration,between_rotation_variance,6,713,0.5188151899160848,0.001475829827021973
oracle1,local_distance_concentration,between_rotation_variance,7,713,0.6972444818954177,0.0013895589839488858
oracle1,local_distance_concentration,between_rotation_variance,8,714,1.1891630546985006,0.0013040771864301277
oracle1,local_distance_concentration,between_rotation_variance,9,714,4.465484545137179,0.001239962651727358
oracle1,candidate_count,overall_mean_loss,0,713,529.6115007012622,0.1254043945769051
oracle1,candidate_count,overall_mean_loss,1,713,723.0280504908836,0.1159887798036466
oracle1,candidate_count,overall_mean_loss,2,711,842.7834036568214,0.11716830754805439
oracle1,candidate_count,overall_mean_loss,3,714,928.9397759103641,0.11841269841269843
oracle1,candidate_count,overall_mean_loss,4,706,996.114730878187,0.12225684608120868
oracle1,candidate_count,overall_mean_loss,5,716,1054.06843575419,0.11701117318435754
oracle1,candidate_count,overall_mean_loss,6,708,1105.5579096045199,0.11923728813559324
oracle1,candidate_count,overall_mean_loss,7,719,1155.4158553546592,0.12299490032452481
oracle1,candidate_count,overall_mean_loss,8,715,1209.758041958042,0.11830303030303031
oracle1,candidate_count,overall_mean_loss,9,721,1310.5617198335644,0.12348589921405459
oracle1,candidate_count,harmful_rotation_frequency,0,713,529.6115007012622,0.8375876577840112
oracle1,candidate_count,harmful_rotation_frequency,1,713,723.0280504908836,0.8426367461430574
oracle1,candidate_count,harmful_rotation_frequency,2,711,842.7834036568214,0.8573839662447256
oracle1,candidate_count,harmful_rotation_frequency,3,714,928.9397759103641,0.849859943977591
oracle1,candidate_count,harmful_rotation_frequency,4,706,996.114730878187,0.8654390934844193
oracle1,candidate_count,harmful_rotation_frequency,5,716,1054.06843575419,0.8525139664804467
oracle1,candidate_count,harmful_rotation_frequency,6,708,1105.5579096045199,0.855084745762712
oracle1,candidate_count,harmful_rotation_frequency,7,719,1155.4158553546592,0.8698191933240612
oracle1,candidate_count,harmful_rotation_frequency,8,715,1209.758041958042,0.8643356643356643
oracle1,candidate_count,harmful_rotation_frequency,9,721,1310.5617198335644,0.8837725381414703
oracle1,candidate_count,within_rotation_initialization_variance,0,713,529.6115007012622,0.003119837930497117
oracle1,candidate_count,within_rotation_initialization_variance,1,713,723.0280504908836,0.0027664017453638773
oracle1,candidate_count,within_rotation_initialization_variance,2,711,842.7834036568214,0.002921706516643226
oracle1,candidate_count,within_rotation_initialization_variance,3,714,928.9397759103641,0.003026455026455026
oracle1,candidate_count,within_rotation_initialization_variance,4,706,996.114730878187,0.003085300598048474
oracle1,candidate_count,within_rotation_initialization_variance,5,716,1054.06843575419,0.00301489757914339
oracle1,candidate_count,within_rotation_initialization_variance,6,708,1105.5579096045199,0.00301443816698054
oracle1,candidate_count,within_rotation_initialization_variance,7,719,1155.4158553546592,0.00311358368103848
oracle1,candidate_count,within_rotation_initialization_variance,8,715,1209.758041958042,0.0029588189588189593
oracle1,candidate_count,within_rotation_initialization_variance,9,721,1310.5617198335644,0.0032393280936970264
oracle1,candidate_count,between_rotation_variance,0,713,529.6115007012622,0.001649742870500234
oracle1,candidate_count,between_rotation_variance,1,713,723.0280504908836,0.0015420289855072465
oracle1,candidate_count,between_rotation_variance,2,711,842.7834036568214,0.0014542272230035943
oracle1,candidate_count,between_rotation_variance,3,714,928.9397759103641,0.0014562091503267974
oracle1,candidate_count,between_rotation_variance,4,706,996.114730878187,0.0015877872206484106
oracle1,candidate_count,between_rotation_variance,5,716,1054.06843575419,0.0014450651769087523
oracle1,candidate_count,between_rotation_variance,6,708,1105.5579096045199,0.0015201506591337101
oracle1,candidate_count,between_rotation_variance,7,719,1155.4158553546592,0.0015967856590944213
oracle1,candidate_count,between_rotation_variance,8,715,1209.758041958042,0.0014830147630147633
oracle1,candidate_count,between_rotation_variance,9,721,1310.5617198335644,0.001528987517337032
oracle1,oracle_recall,overall_mean_loss,0,7136,1.0,0.12002989536621825
oracle1,oracle_recall,harmful_rotation_frequency,0,7136,1.0,0.8578755605381165
oracle1,oracle_recall,within_rotation_initialization_variance,0,7136,1.0,0.0030263452914798213
oracle1,oracle_recall,between_rotation_variance,0,7136,1.0,0.0015263702042850025
