model,scope,descriptor,target,bin,queries,descriptor_mean,target_mean
R3-I1,all,boundary_gap_r1,null_mean_loss,7,999,645.2632632632633,0.13158958958958958
R3-I1,all,boundary_gap_r1,null_mean_loss,8,1003,917.2313060817547,0.11894915254237289
R3-I1,all,boundary_gap_r1,null_mean_loss,9,1000,1761.07,0.08722000000000002
R3-I1,all,boundary_gap_r1,excess_loss,0,990,16.47979797979798,-0.0431090909090909
R3-I1,all,boundary_gap_r1,excess_loss,1,999,64.89689689689689,-0.034072072072072065
R3-I1,all,boundary_gap_r1,excess_loss,2,1003,120.86739780658026,-0.03430907278165503
R3-I1,all,boundary_gap_r1,excess_loss,3,1006,187.31908548707753,-0.03714711729622266
R3-I1,all,boundary_gap_r1,excess_loss,4,995,264.30452261306533,-0.03646633165829145
R3-I1,all,boundary_gap_r1,excess_loss,5,999,359.40840840840843,-0.03687087087087086
R3-I1,all,boundary_gap_r1,excess_loss,6,1006,479.9900596421471,-0.03493439363817097
R3-I1,all,boundary_gap_r1,excess_loss,7,999,645.2632632632633,-0.037895895895895884
R3-I1,all,boundary_gap_r1,excess_loss,8,1003,917.2313060817547,-0.03569890329012961
R3-I1,all,boundary_gap_r1,excess_loss,9,1000,1761.07,-0.03251999999999999
R3-I1,all,boundary_gap_r2,observed_loss,0,999,286.019019019019,0.16236236236236237
R3-I1,all,boundary_gap_r2,observed_loss,1,999,525.1321321321321,0.13823823823823825
R3-I1,all,boundary_gap_r2,observed_loss,2,999,708.6876876876877,0.13173173173173175
R3-I1,all,boundary_gap_r2,observed_loss,3,999,894.944944944945,0.11741741741741744
R3-I1,all,boundary_gap_r2,observed_loss,4,1002,1084.3243512974052,0.10758483033932137
R3-I1,all,boundary_gap_r2,observed_loss,5,1002,1292.809381237525,0.10069860279441119
R3-I1,all,boundary_gap_r2,observed_loss,6,998,1543.8587174348697,0.09078156312625252
R3-I1,all,boundary_gap_r2,observed_loss,7,1001,1860.2857142857142,0.08381618381618382
R3-I1,all,boundary_gap_r2,observed_loss,8,1001,2350.8471528471528,0.07422577422577423
R3-I1,all,boundary_gap_r2,observed_loss,9,1000,3801.014,0.0522
R3-I1,all,boundary_gap_r2,null_mean_loss,0,999,286.019019019019,0.20597597597597594
R3-I1,all,boundary_gap_r2,null_mean_loss,1,999,525.1321321321321,0.17835835835835837
R3-I1,all,boundary_gap_r2,null_mean_loss,2,999,708.6876876876877,0.16742342342342342
R3-I1,all,boundary_gap_r2,null_mean_loss,3,999,894.944944944945,0.15903303303303307
R3-I1,all,boundary_gap_r2,null_mean_loss,4,1002,1084.3243512974052,0.14846706586826344
R3-I1,all,boundary_gap_r2,null_mean_loss,5,1002,1292.809381237525,0.13871856287425147
R3-I1,all,boundary_gap_r2,null_mean_loss,6,998,1543.8587174348697,0.12838276553106212
R3-I1,all,boundary_gap_r2,null_mean_loss,7,1001,1860.2857142857142,0.11797002997002996
R3-I1,all,boundary_gap_r2,null_mean_loss,8,1001,2350.8471528471528,0.10231368631368631
R3-I1,all,boundary_gap_r2,null_mean_loss,9,1000,3801.014,0.07537400000000001
R3-I1,all,boundary_gap_r2,excess_loss,0,999,286.019019019019,-0.04361361361361361
R3-I1,all,boundary_gap_r2,excess_loss,1,999,525.1321321321321,-0.04012012012012011
R3-I1,all,boundary_gap_r2,excess_loss,2,999,708.6876876876877,-0.03569169169169168
R3-I1,all,boundary_gap_r2,excess_loss,3,999,894.944944944945,-0.04161561561561561
R3-I1,all,boundary_gap_r2,excess_loss,4,1002,1084.3243512974052,-0.04088223552894211
R3-I1,all,boundary_gap_r2,excess_loss,5,1002,1292.809381237525,-0.038019960079840306
R3-I1,all,boundary_gap_r2,excess_loss,6,998,1543.8587174348697,-0.03760120240480962
R3-I1,all,boundary_gap_r2,excess_loss,7,1001,1860.2857142857142,-0.03415384615384614
R3-I1,all,boundary_gap_r2,excess_loss,8,1001,2350.8471528471528,-0.02808791208791208
R3-I1,all,boundary_gap_r2,excess_loss,9,1000,3801.014,-0.023174
R3-I1,all,boundary_gap_r5,observed_loss,0,1000,1580.625,0.17750000000000002
R3-I1,all,boundary_gap_r5,observed_loss,1,1000,2411.863,0.13860000000000003
R3-I1,all,boundary_gap_r5,observed_loss,2,999,2916.197197197197,0.12552552552552554
R3-I1,all,boundary_gap_r5,observed_loss,3,1001,3392.978021978022,0.1156843156843157
R3-I1,all,boundary_gap_r5,observed_loss,4,1000,3869.838,0.0979
R3-I1,all,boundary_gap_r5,observed_loss,5,998,4355.506012024048,0.09398797595190382
R3-I1,all,boundary_gap_r5,observed_loss,6,1000,4929.99,0.0906
R3-I1,all,boundary_gap_r5,observed_loss,7,1000,5620.247,0.08170000000000002
R3-I1,all,boundary_gap_r5,observed_loss,8,1002,6673.152694610779,0.0750499001996008
R3-I1,all,boundary_gap_r5,observed_loss,9,1000,10134.459,0.062400000000000004
R3-I1,all,boundary_gap_r5,null_mean_loss,0,1000,1580.625,0.227226
R3-I1,all,boundary_gap_r5,null_mean_loss,1,1000,2411.863,0.18217599999999998
R3-I1,all,boundary_gap_r5,null_mean_loss,2,999,2916.197197197197,0.16925125125125123
R3-I1,all,boundary_gap_r5,null_mean_loss,3,1001,3392.978021978022,0.155988011988012
R3-I1,all,boundary_gap_r5,null_mean_loss,4,1000,3869.838,0.13817000000000002
R3-I1,all,boundary_gap_r5,null_mean_loss,5,998,4355.506012024048,0.13089579158316636
R3-I1,all,boundary_gap_r5,null_mean_loss,6,1000,4929.99,0.121546
R3-I1,all,boundary_gap_r5,null_mean_loss,7,1000,5620.247,0.11015400000000002
R3-I1,all,boundary_gap_r5,null_mean_loss,8,1002,6673.152694610779,0.10194610778443114
R3-I1,all,boundary_gap_r5,null_mean_loss,9,1000,10134.459,0.08456200000000001
R3-I1,all,boundary_gap_r5,excess_loss,0,1000,1580.625,-0.049726
R3-I1,all,boundary_gap_r5,excess_loss,1,1000,2411.863,-0.043576
R3-I1,all,boundary_gap_r5,excess_loss,2,999,2916.197197197197,-0.043725725725725716
R3-I1,all,boundary_gap_r5,excess_loss,3,1001,3392.978021978022,-0.0403036963036963
R3-I1,all,boundary_gap_r5,excess_loss,4,1000,3869.838,-0.040269999999999986
R3-I1,all,boundary_gap_r5,excess_loss,5,998,4355.506012024048,-0.03690781563126251
R3-I1,all,boundary_gap_r5,excess_loss,6,1000,4929.99,-0.030945999999999994
R3-I1,all,boundary_gap_r5,excess_loss,7,1000,5620.247,-0.028453999999999993
R3-I1,all,boundary_gap_r5,excess_loss,8,1002,6673.152694610779,-0.026896207584830335
R3-I1,all,boundary_gap_r5,excess_loss,9,1000,10134.459,-0.02216199999999999
R3-I1,all,relative_boundary_margin,observed_loss,0,1000,0.0003672422282549991,0.11630000000000003
R3-I1,all,relative_boundary_margin,observed_loss,1,1000,0.0014392132925435271,0.1259
R3-I1,all,relative_boundary_margin,observed_loss,2,1000,0.0026426771286504397,0.11560000000000001
R3-I1,all,relative_boundary_margin,observed_loss,3,1000,0.004038555311424545,0.11660000000000002
R3-I1,all,relative_boundary_margin,observed_loss,4,1000,0.0056685650856067625,0.11760000000000001
R3-I1,all,relative_boundary_margin,observed_loss,5,1000,0.007738833167126009,0.1145
R3-I1,all,relative_boundary_margin,observed_loss,6,1000,0.010243564800408158,0.10720000000000002
R3-I1,all,relative_boundary_margin,observed_loss,7,1000,0.013725590861628334,0.09580000000000001
R3-I1,all,relative_boundary_margin,observed_loss,8,1000,0.019234959674977438,0.08810000000000001
R3-I1,all,relative_boundary_margin,observed_loss,9,1000,0.03894001836783721,0.0613
R3-I1,all,relative_boundary_margin,null_mean_loss,0,1000,0.0003672422282549991,0.153754
R3-I1,all,relative_boundary_margin,null_mean_loss,1,1000,0.0014392132925435271,0.15847999999999998
R3-I1,all,relative_boundary_margin,null_mean_loss,2,1000,0.0026426771286504397,0.152594
R3-I1,all,relative_boundary_margin,null_mean_loss,3,1000,0.004038555311424545,0.153548
R3-I1,all,relative_boundary_margin,null_mean_loss,4,1000,0.0056685650856067625,0.15088
R3-I1,all,relative_boundary_margin,null_mean_loss,5,1000,0.007738833167126009,0.14763400000000002
R3-I1,all,relative_boundary_margin,null_mean_loss,6,1000,0.010243564800408158,0.14396599999999998
R3-I1,all,relative_boundary_margin,null_mean_loss,7,1000,0.013725590861628334,0.13419999999999999
R3-I1,all,relative_boundary_margin,null_mean_loss,8,1000,0.019234959674977438,0.127606
R3-I1,all,relative_boundary_margin,null_mean_loss,9,1000,0.03894001836783721,0.09918200000000002
R3-I1,all,relative_boundary_margin,excess_loss,0,1000,0.0003672422282549991,-0.037453999999999994
R3-I1,all,relative_boundary_margin,excess_loss,1,1000,0.0014392132925435271,-0.03257999999999999
R3-I1,all,relative_boundary_margin,excess_loss,2,1000,0.0026426771286504397,-0.036994
R3-I1,all,relative_boundary_margin,excess_loss,3,1000,0.004038555311424545,-0.036947999999999995
R3-I1,all,relative_boundary_margin,excess_loss,4,1000,0.0056685650856067625,-0.03327999999999999
R3-I1,all,relative_boundary_margin,excess_loss,5,1000,0.007738833167126009,-0.03313399999999999
R3-I1,all,relative_boundary_margin,excess_loss,6,1000,0.010243564800408158,-0.03676599999999999
R3-I1,all,relative_boundary_margin,excess_loss,7,1000,0.013725590861628334,-0.03839999999999999
R3-I1,all,relative_boundary_margin,excess_loss,8,1000,0.019234959674977438,-0.03950599999999999
R3-I1,all,relative_boundary_margin,excess_loss,9,1000,0.03894001836783721,-0.03788199999999999
R3-I1,all,relative_span_r2,observed_loss,0,1000,0.006490197893987037,0.1398
R3-I1,all,relative_span_r2,observed_loss,1,1000,0.011617975966132213,0.1354
R3-I1,all,relative_span_r2,observed_loss,2,1000,0.015451602346875398,0.12480000000000001
R3-I1,all,relative_span_r2,observed_loss,3,1000,0.019050433704612693,0.1157
R3-I1,all,relative_span_r2,observed_loss,4,1000,0.02281510677003914,0.11100000000000002
R3-I1,all,relative_span_r2,observed_loss,5,1000,0.027052800315362283,0.10590000000000001
R3-I1,all,relative_span_r2,observed_loss,6,1000,0.032109713061824155,0.09950000000000002
R3-I1,all,relative_span_r2,observed_loss,7,1000,0.03877695674332402,0.0876
R3-I1,all,relative_span_r2,observed_loss,8,1000,0.04921799953513034,0.0804
R3-I1,all,relative_span_r2,observed_loss,9,1000,0.0858549060137068,0.0588
R3-I1,all,relative_span_r2,null_mean_loss,0,1000,0.006490197893987037,0.177284
R3-I1,all,relative_span_r2,null_mean_loss,1,1000,0.011617975966132213,0.168236
R3-I1,all,relative_span_r2,null_mean_loss,2,1000,0.015451602346875398,0.16092599999999999
R3-I1,all,relative_span_r2,null_mean_loss,3,1000,0.019050433704612693,0.157248
R3-I1,all,relative_span_r2,null_mean_loss,4,1000,0.02281510677003914,0.14868199999999998
R3-I1,all,relative_span_r2,null_mean_loss,5,1000,0.027052800315362283,0.142762
R3-I1,all,relative_span_r2,null_mean_loss,6,1000,0.032109713061824155,0.134798
R3-I1,all,relative_span_r2,null_mean_loss,7,1000,0.03877695674332402,0.12663000000000002
R3-I1,all,relative_span_r2,null_mean_loss,8,1000,0.04921799953513034,0.113066
R3-I1,all,relative_span_r2,null_mean_loss,9,1000,0.0858549060137068,0.092212
R3-I1,all,relative_span_r2,excess_loss,0,1000,0.006490197893987037,-0.037483999999999996
R3-I1,all,relative_span_r2,excess_loss,1,1000,0.011617975966132213,-0.032836
R3-I1,all,relative_span_r2,excess_loss,2,1000,0.015451602346875398,-0.03612599999999999
R3-I1,all,relative_span_r2,excess_loss,3,1000,0.019050433704612693,-0.04154799999999999
R3-I1,all,relative_span_r2,excess_loss,4,1000,0.02281510677003914,-0.037681999999999986
R3-I1,all,relative_span_r2,excess_loss,5,1000,0.027052800315362283,-0.03686199999999999
R3-I1,all,relative_span_r2,excess_loss,6,1000,0.032109713061824155,-0.035297999999999996
R3-I1,all,relative_span_r2,excess_loss,7,1000,0.03877695674332402,-0.039029999999999995
R3-I1,all,relative_span_r2,excess_loss,8,1000,0.04921799953513034,-0.032665999999999994
R3-I1,all,relative_span_r2,excess_loss,9,1000,0.0858549060137068,-0.03341199999999999
R3-I1,all,local_distance_concentration,observed_loss,0,1000,0.15528629793972146,0.11930000000000002
R3-I1,all,local_distance_concentration,observed_loss,1,1000,0.20722823225700107,0.11730000000000002
R3-I1,all,local_distance_concentration,observed_loss,2,1000,0.246548048870461,0.10610000000000003
R3-I1,all,local_distance_concentration,observed_loss,3,1000,0.28539714695858664,0.10360000000000001
R3-I1,all,local_distance_concentration,observed_loss,4,1000,0.3297279753207687,0.1042
R3-I1,all,local_distance_concentration,observed_loss,5,1000,0.3820149387746979,0.10460000000000001
R3-I1,all,local_distance_concentration,observed_loss,6,1000,0.4537911604346257,0.1095
R3-I1,all,local_distance_concentration,observed_loss,7,1000,0.5893291291632634,0.1075
R3-I1,all,local_distance_concentration,observed_loss,8,1000,0.9897981104636244,0.09920000000000001
R3-I1,all,local_distance_concentration,observed_loss,9,1000,3.937093912908844,0.08760000000000001
R3-I1,all,local_distance_concentration,null_mean_loss,0,1000,0.15528629793972146,0.15817199999999998
R3-I1,all,local_distance_concentration,null_mean_loss,1,1000,0.20722823225700107,0.15362
R3-I1,all,local_distance_concentration,null_mean_loss,2,1000,0.246548048870461,0.14665999999999998
R3-I1,all,local_distance_concentration,null_mean_loss,3,1000,0.28539714695858664,0.142
R3-I1,all,local_distance_concentration,null_mean_loss,4,1000,0.3297279753207687,0.14275799999999997
R3-I1,all,local_distance_concentration,null_mean_loss,5,1000,0.3820149387746979,0.14280400000000001
R3-I1,all,local_distance_concentration,null_mean_loss,6,1000,0.4537911604346257,0.14245
R3-I1,all,local_distance_concentration,null_mean_loss,7,1000,0.5893291291632634,0.13910000000000003
R3-I1,all,local_distance_concentration,null_mean_loss,8,1000,0.9897981104636244,0.13363999999999998
R3-I1,all,local_distance_concentration,null_mean_loss,9,1000,3.937093912908844,0.12064
R3-I1,all,local_distance_concentration,excess_loss,0,1000,0.15528629793972146,-0.03887199999999999
R3-I1,all,local_distance_concentration,excess_loss,1,1000,0.20722823225700107,-0.03631999999999999
R3-I1,all,local_distance_concentration,excess_loss,2,1000,0.246548048870461,-0.040559999999999985
R3-I1,all,local_distance_concentration,excess_loss,3,1000,0.28539714695858664,-0.03839999999999999
R3-I1,all,local_distance_concentration,excess_loss,4,1000,0.3297279753207687,-0.038557999999999995
R3-I1,all,local_distance_concentration,excess_loss,5,1000,0.3820149387746979,-0.038203999999999995
R3-I1,all,local_distance_concentration,excess_loss,6,1000,0.4537911604346257,-0.032949999999999986
R3-I1,all,local_distance_concentration,excess_loss,7,1000,0.5893291291632634,-0.031599999999999996
R3-I1,all,local_distance_concentration,excess_loss,8,1000,0.9897981104636244,-0.03443999999999999
R3-I1,all,local_distance_concentration,excess_loss,9,1000,3.937093912908844,-0.03303999999999999
R3-I1,all,candidate_count,observed_loss,0,994,567.7766599597586,0.1216297786720322
R3-I1,all,candidate_count,observed_loss,1,1006,783.3956262425447,0.11709741550695826
R3-I1,all,candidate_count,observed_loss,2,992,905.4788306451613,0.11058467741935486
R3-I1,all,candidate_count,observed_loss,3,1005,986.6646766169155,0.11402985074626866
R3-I1,all,candidate_count,observed_loss,4,1002,1050.441117764471,0.10628742514970062
R3-I1,all,candidate_count,observed_loss,5,991,1102.250252270434,0.10494450050454086
R3-I1,all,candidate_count,observed_loss,6,1009,1149.4717542120911,0.10208126858275521
R3-I1,all,candidate_count,observed_loss,7,988,1196.093117408907,0.10010121457489879
R3-I1,all,candidate_count,observed_loss,8,992,1250.2590725806451,0.09516129032258065
R3-I1,all,candidate_count,observed_loss,9,1021,1355.594515181195,0.08726738491674829
R3-I1,all,candidate_count,null_mean_loss,0,994,567.7766599597586,0.16869014084507042
R3-I1,all,candidate_count,null_mean_loss,1,1006,783.3956262425447,0.15000994035785287
R3-I1,all,candidate_count,null_mean_loss,2,992,905.4788306451613,0.14805040322580643
R3-I1,all,candidate_count,null_mean_loss,3,1005,986.6646766169155,0.14827064676616916
R3-I1,all,candidate_count,null_mean_loss,4,1002,1050.441117764471,0.14037724550898206
R3-I1,all,candidate_count,null_mean_loss,5,991,1102.250252270434,0.13973965691220988
R3-I1,all,candidate_count,null_mean_loss,6,1009,1149.4717542120911,0.14037066402378595
R3-I1,all,candidate_count,null_mean_loss,7,988,1196.093117408907,0.13362753036437247
R3-I1,all,candidate_count,null_mean_loss,8,992,1250.2590725806451,0.13021975806451613
R3-I1,all,candidate_count,null_mean_loss,9,1021,1355.594515181195,0.12282272282076394
R3-I1,all,candidate_count,excess_loss,0,994,567.7766599597586,-0.047060362173038224
R3-I1,all,candidate_count,excess_loss,1,1006,783.3956262425447,-0.032912524850894624
R3-I1,all,candidate_count,excess_loss,2,992,905.4788306451613,-0.037465725806451605
R3-I1,all,candidate_count,excess_loss,3,1005,986.6646766169155,-0.03424079601990049
R3-I1,all,candidate_count,excess_loss,4,1002,1050.441117764471,-0.03408982035928143
R3-I1,all,candidate_count,excess_loss,5,991,1102.250252270434,-0.03479515640766901
R3-I1,all,candidate_count,excess_loss,6,1009,1149.4717542120911,-0.038289395441030716
R3-I1,all,candidate_count,excess_loss,7,988,1196.093117408907,-0.03352631578947368
R3-I1,all,candidate_count,excess_loss,8,992,1250.2590725806451,-0.035058467741935474
R3-I1,all,candidate_count,excess_loss,9,1021,1355.594515181195,-0.03555533790401566
R3-I1,all,d1,observed_loss,0,1000,8494.225,0.11580000000000001
R3-I1,all,d1,observed_loss,1,1000,17747.16,0.10880000000000001
R3-I1,all,d1,observed_loss,2,999,24735.436436436437,0.10950950950950951
R3-I1,all,d1,observed_loss,3,1001,30620.504495504494,0.1116883116883117
R3-I1,all,d1,observed_loss,4,1000,35600.709,0.1149
R3-I1,all,d1,observed_loss,5,1000,40385.628,0.11320000000000001
R3-I1,all,d1,observed_loss,6,1000,45292.683,0.10540000000000001
R3-I1,all,d1,observed_loss,7,1000,50283.349,0.09900000000000002
R3-I1,all,d1,observed_loss,8,1000,56566.825,0.09430000000000001
R3-I1,all,d1,observed_loss,9,1000,68307.257,0.0863
R3-I1,all,d1,null_mean_loss,0,1000,8494.225,0.15962600000000002
R3-I1,all,d1,null_mean_loss,1,1000,17747.16,0.146904
R3-I1,all,d1,null_mean_loss,2,999,24735.436436436437,0.15025025025025024
R3-I1,all,d1,null_mean_loss,3,1001,30620.504495504494,0.1488891108891109
R3-I1,all,d1,null_mean_loss,4,1000,35600.709,0.148382
R3-I1,all,d1,null_mean_loss,5,1000,40385.628,0.146116
R3-I1,all,d1,null_mean_loss,6,1000,45292.683,0.14199599999999998
R3-I1,all,d1,null_mean_loss,7,1000,50283.349,0.137062
R3-I1,all,d1,null_mean_loss,8,1000,56566.825,0.126716
R3-I1,all,d1,null_mean_loss,9,1000,68307.257,0.115904
R3-I1,all,d1,excess_loss,0,1000,8494.225,-0.04382599999999999
R3-I1,all,d1,excess_loss,1,1000,17747.16,-0.03810399999999999
R3-I1,all,d1,excess_loss,2,999,24735.436436436437,-0.04074074074074073
R3-I1,all,d1,excess_loss,3,1001,30620.504495504494,-0.03720079920079919
R3-I1,all,d1,excess_loss,4,1000,35600.709,-0.03348199999999999
R3-I1,all,d1,excess_loss,5,1000,40385.628,-0.032915999999999994
R3-I1,all,d1,excess_loss,6,1000,45292.683,-0.03659599999999999
R3-I1,all,d1,excess_loss,7,1000,50283.349,-0.038062
R3-I1,all,d1,excess_loss,8,1000,56566.825,-0.03241599999999999
R3-I1,all,d1,excess_loss,9,1000,68307.257,-0.02960399999999999
R3-I1,all,dk,observed_loss,0,1000,18387.039,0.1343
R3-I1,all,dk,observed_loss,1,1000,31203.087,0.11650000000000003
R3-I1,all,dk,observed_loss,2,1000,38322.118,0.11180000000000001
R3-I1,all,dk,observed_loss,3,1000,43859.896,0.10930000000000001
R3-I1,all,dk,observed_loss,4,1000,48983.068,0.1134
R3-I1,all,dk,observed_loss,5,1000,53667.632,0.10570000000000002
R3-I1,all,dk,observed_loss,6,1000,58205.979,0.09530000000000001
R3-I1,all,dk,observed_loss,7,1000,63299.961,0.095
R3-I1,all,dk,observed_loss,8,1000,69703.376,0.09480000000000001
R3-I1,all,dk,observed_loss,9,1000,82076.517,0.08280000000000001
R3-I1,all,dk,null_mean_loss,0,1000,18387.039,0.18431799999999998
R3-I1,all,dk,null_mean_loss,1,1000,31203.087,0.155978
R3-I1,all,dk,null_mean_loss,2,1000,38322.118,0.15051599999999998
R3-I1,all,dk,null_mean_loss,3,1000,43859.896,0.14796999999999996
R3-I1,all,dk,null_mean_loss,4,1000,48983.068,0.14490999999999998
R3-I1,all,dk,null_mean_loss,5,1000,53667.632,0.14163599999999998
R3-I1,all,dk,null_mean_loss,6,1000,58205.979,0.1328
R3-I1,all,dk,null_mean_loss,7,1000,63299.961,0.12854
R3-I1,all,dk,null_mean_loss,8,1000,69703.376,0.12576
R3-I1,all,dk,null_mean_loss,9,1000,82076.517,0.109416
R3-I1,all,dk,excess_loss,0,1000,18387.039,-0.050017999999999986
R3-I1,all,dk,excess_loss,1,1000,31203.087,-0.03947799999999999
R3-I1,all,dk,excess_loss,2,1000,38322.118,-0.038715999999999993
R3-I1,all,dk,excess_loss,3,1000,43859.896,-0.038669999999999996
R3-I1,all,dk,excess_loss,4,1000,48983.068,-0.03150999999999999
R3-I1,all,dk,excess_loss,5,1000,53667.632,-0.035935999999999996
R3-I1,all,dk,excess_loss,6,1000,58205.979,-0.03749999999999999
R3-I1,all,dk,excess_loss,7,1000,63299.961,-0.03353999999999999
R3-I1,all,dk,excess_loss,8,1000,69703.376,-0.030959999999999994
R3-I1,all,dk,excess_loss,9,1000,82076.517,-0.026615999999999994
R3-I1,all,dk_plus_1,observed_loss,0,1000,18663.426,0.13520000000000001
R3-I1,all,dk_plus_1,observed_loss,1,1000,31622.377,0.1169
R3-I1,all,dk_plus_1,observed_loss,2,1000,38749.061,0.11230000000000001
R3-I1,all,dk_plus_1,observed_loss,3,1000,44313.178,0.10940000000000001
R3-I1,all,dk_plus_1,observed_loss,4,1000,49454.723,0.1144
R3-I1,all,dk_plus_1,observed_loss,5,1000,54164.113,0.1035
R3-I1,all,dk_plus_1,observed_loss,6,1000,58715.017,0.09670000000000002
R3-I1,all,dk_plus_1,observed_loss,7,1000,63847.908,0.09530000000000001
R3-I1,all,dk_plus_1,observed_loss,8,999,70285.67367367368,0.092992992992993
R3-I1,all,dk_plus_1,observed_loss,9,1001,82702.17282717282,0.08221778221778221
R3-I1,all,dk_plus_1,null_mean_loss,0,1000,18663.426,0.185224
R3-I1,all,dk_plus_1,null_mean_loss,1,1000,31622.377,0.156546
R3-I1,all,dk_plus_1,null_mean_loss,2,1000,38749.061,0.15078
R3-I1,all,dk_plus_1,null_mean_loss,3,1000,44313.178,0.148748
R3-I1,all,dk_plus_1,null_mean_loss,4,1000,49454.723,0.145964
R3-I1,all,dk_plus_1,null_mean_loss,5,1000,54164.113,0.139928
R3-I1,all,dk_plus_1,null_mean_loss,6,1000,58715.017,0.13258799999999998
R3-I1,all,dk_plus_1,null_mean_loss,7,1000,63847.908,0.12829999999999997
R3-I1,all,dk_plus_1,null_mean_loss,8,999,70285.67367367368,0.12541941941941942
R3-I1,all,dk_plus_1,null_mean_loss,9,1001,82702.17282717282,0.10836363636363637
R3-I1,all,dk_plus_1,excess_loss,0,1000,18663.426,-0.05002399999999999
R3-I1,all,dk_plus_1,excess_loss,1,1000,31622.377,-0.03964599999999999
R3-I1,all,dk_plus_1,excess_loss,2,1000,38749.061,-0.038479999999999986
R3-I1,all,dk_plus_1,excess_loss,3,1000,44313.178,-0.039347999999999994
R3-I1,all,dk_plus_1,excess_loss,4,1000,49454.723,-0.031563999999999995
R3-I1,all,dk_plus_1,excess_loss,5,1000,54164.113,-0.03642799999999999
R3-I1,all,dk_plus_1,excess_loss,6,1000,58715.017,-0.03588799999999999
R3-I1,all,dk_plus_1,excess_loss,7,1000,63847.908,-0.032999999999999995
R3-I1,all,dk_plus_1,excess_loss,8,999,70285.67367367368,-0.032426426426426416
R3-I1,all,dk_plus_1,excess_loss,9,1001,82702.17282717282,-0.026145854145854144
R3-I1,all,d20,observed_loss,0,1000,20494.517,0.13800000000000004
R3-I1,all,d20,observed_loss,1,1000,34074.952,0.11950000000000001
R3-I1,all,d20,observed_loss,2,1000,41462.541,0.11320000000000002
R3-I1,all,d20,observed_loss,3,1000,47206.387,0.10710000000000003
R3-I1,all,d20,observed_loss,4,999,52503.382382382384,0.11431431431431431
R3-I1,all,d20,observed_loss,5,1001,57339.380619380616,0.10099900099900101
R3-I1,all,d20,observed_loss,6,1000,62047.988,0.0975
R3-I1,all,d20,observed_loss,7,1000,67306.13,0.095
R3-I1,all,d20,observed_loss,8,1000,73931.457,0.0927
R3-I1,all,d20,observed_loss,9,1000,86839.98,0.08059999999999999
R3-I1,all,d20,null_mean_loss,0,1000,20494.517,0.18863999999999997
R3-I1,all,d20,null_mean_loss,1,1000,34074.952,0.158714
R3-I1,all,d20,null_mean_loss,2,1000,41462.541,0.15217399999999998
R3-I1,all,d20,null_mean_loss,3,1000,47206.387,0.14656
R3-I1,all,d20,null_mean_loss,4,999,52503.382382382384,0.14698698698698695
R3-I1,all,d20,null_mean_loss,5,1001,57339.380619380616,0.13876723276723277
R3-I1,all,d20,null_mean_loss,6,1000,62047.988,0.131176
R3-I1,all,d20,null_mean_loss,7,1000,67306.13,0.129662
R3-I1,all,d20,null_mean_loss,8,1000,73931.457,0.122948
R3-I1,all,d20,null_mean_loss,9,1000,86839.98,0.106224
R3-I1,all,d20,excess_loss,0,1000,20494.517,-0.05063999999999999
R3-I1,all,d20,excess_loss,1,1000,34074.952,-0.03921399999999999
R3-I1,all,d20,excess_loss,2,1000,41462.541,-0.03897399999999999
R3-I1,all,d20,excess_loss,3,1000,47206.387,-0.039459999999999995
R3-I1,all,d20,excess_loss,4,999,52503.382382382384,-0.03267267267267267
R3-I1,all,d20,excess_loss,5,1001,57339.380619380616,-0.03776823176823176
R3-I1,all,d20,excess_loss,6,1000,62047.988,-0.03367599999999999
R3-I1,all,d20,excess_loss,7,1000,67306.13,-0.03466199999999999
R3-I1,all,d20,excess_loss,8,1000,73931.457,-0.030247999999999994
R3-I1,all,d20,excess_loss,9,1000,86839.98,-0.025623999999999994
R3-I1,all,oracle_recall,observed_loss,0,450,0.645111111111111,0.028444444444444446
R3-I1,all,oracle_recall,observed_loss,1,674,0.7999999999999999,0.05207715133531157
R3-I1,all,oracle_recall,observed_loss,2,8876,0.980396575033799,0.11390265885534026
R3-I1,all,oracle_recall,null_mean_loss,0,450,0.645111111111111,0.04646666666666668
R3-I1,all,oracle_recall,null_mean_loss,1,674,0.7999999999999999,0.08380415430267063
R3-I1,all,oracle_recall,null_mean_loss,2,8876,0.980396575033799,0.15147025687246504
R3-I1,all,oracle_recall,excess_loss,0,450,0.645111111111111,-0.01802222222222222
R3-I1,all,oracle_recall,excess_loss,1,674,0.7999999999999999,-0.03172700296735905
R3-I1,all,oracle_recall,excess_loss,2,8876,0.980396575033799,-0.03756759801712482
R3-I1,oracle1,boundary_gap_r1,observed_loss,0,709,22.090267983074753,0.15077574047954864
R3-I1,oracle1,boundary_gap_r1,observed_loss,1,710,71.84084507042253,0.1463380281690141
R3-I1,oracle1,boundary_gap_r1,observed_loss,2,713,130.58625525946704,0.14698457223001404
R3-I1,oracle1,boundary_gap_r1,observed_loss,3,714,200.5560224089636,0.14215686274509806
R3-I1,oracle1,boundary_gap_r1,observed_loss,4,722,282.9058171745152,0.1306094182825485
R3-I1,oracle1,boundary_gap_r1,observed_loss,5,706,379.8583569405099,0.12294617563739378
R3-I1,oracle1,boundary_gap_r1,observed_loss,6,715,500.83216783216784,0.11398601398601399
