scope,descriptor,target,bin,queries,descriptor_mean,target_mean
oracle1,dk_plus_1,within_subset_variability,2,714,34943.88515406162,0.002769996887643947
oracle1,dk_plus_1,within_subset_variability,3,713,40351.58765778401,0.002807126902498572
oracle1,dk_plus_1,within_subset_variability,4,714,45230.13585434174,0.0028747795414462082
oracle1,dk_plus_1,within_subset_variability,5,713,50033.85133239831,0.0028330995792426373
oracle1,dk_plus_1,within_subset_variability,6,713,54689.54838709677,0.0029120565165445954
oracle1,dk_plus_1,within_subset_variability,7,714,59417.60364145658,0.00280319535221496
oracle1,dk_plus_1,within_subset_variability,8,714,65834.61904761905,0.0029110903620707543
oracle1,dk_plus_1,within_subset_variability,9,714,77956.36694677871,0.0027668845315904143
oracle1,d20,harmful_frequency_all,0,714,17912.050420168067,0.8277310924369747
oracle1,d20,harmful_frequency_all,1,713,30581.133239831695,0.8067632850241545
oracle1,d20,harmful_frequency_all,2,714,37650.448179271705,0.7854030501089324
oracle1,d20,harmful_frequency_all,3,713,43291.98036465638,0.7971014492753624
oracle1,d20,harmful_frequency_all,4,714,48348.62324929972,0.7888266417678181
oracle1,d20,harmful_frequency_all,5,714,53359.74649859944,0.7927170868347339
oracle1,d20,harmful_frequency_all,6,713,58151.35764375877,0.7832320398940315
oracle1,d20,harmful_frequency_all,7,713,63137.09396914446,0.7600124668848371
oracle1,d20,harmful_frequency_all,8,714,69688.00420168067,0.7916277622159974
oracle1,d20,harmful_frequency_all,9,714,82516.08403361344,0.7667289137877373
oracle1,d20,harmful_subset_frequency,0,714,17912.050420168067,0.8730158730158729
oracle1,d20,harmful_subset_frequency,1,713,30581.133239831695,0.8532024310425431
oracle1,d20,harmful_subset_frequency,2,714,37650.448179271705,0.8309990662931839
oracle1,d20,harmful_subset_frequency,3,713,43291.98036465638,0.847592332865825
oracle1,d20,harmful_subset_frequency,4,714,48348.62324929972,0.8328664799253036
oracle1,d20,harmful_subset_frequency,5,714,53359.74649859944,0.8496732026143792
oracle1,d20,harmful_subset_frequency,6,713,58151.35764375877,0.8307620383356707
oracle1,d20,harmful_subset_frequency,7,713,63137.09396914446,0.8083216456287986
oracle1,d20,harmful_subset_frequency,8,714,69688.00420168067,0.84640522875817
oracle1,d20,harmful_subset_frequency,9,714,82516.08403361344,0.7997198879551821
oracle1,d20,overall_mean_loss,0,714,17912.050420168067,0.13059446000622474
oracle1,d20,overall_mean_loss,1,713,30581.133239831695,0.11991584852734923
oracle1,d20,overall_mean_loss,2,714,37650.448179271705,0.11520385932150638
oracle1,d20,overall_mean_loss,3,713,43291.98036465638,0.11510051425899953
oracle1,d20,overall_mean_loss,4,714,48348.62324929972,0.11399004046062869
oracle1,d20,overall_mean_loss,5,714,53359.74649859944,0.11537503890445067
oracle1,d20,overall_mean_loss,6,713,58151.35764375877,0.11224871435250117
oracle1,d20,overall_mean_loss,7,713,63137.09396914446,0.10749571450833723
oracle1,d20,overall_mean_loss,8,714,69688.00420168067,0.11400560224089637
oracle1,d20,overall_mean_loss,9,714,82516.08403361344,0.10812324929971989
oracle1,d20,between_subset_variability,0,714,17912.050420168067,0.001172666597503199
oracle1,d20,between_subset_variability,1,713,30581.133239831695,0.0010932765397468531
oracle1,d20,between_subset_variability,2,714,37650.448179271705,0.0011000449562541066
oracle1,d20,between_subset_variability,3,713,43291.98036465638,0.0011244437518397312
oracle1,d20,between_subset_variability,4,714,48348.62324929972,0.0010533596154511187
oracle1,d20,between_subset_variability,5,714,53359.74649859944,0.0010488639900404608
oracle1,d20,between_subset_variability,6,713,58151.35764375877,0.0011133620764289301
oracle1,d20,between_subset_variability,7,713,63137.09396914446,0.0011157861929250432
oracle1,d20,between_subset_variability,8,714,69688.00420168067,0.0010644257703081232
oracle1,d20,between_subset_variability,9,714,82516.08403361344,0.0010433309126119585
oracle1,d20,within_subset_variability,0,714,17912.050420168067,0.0031663035584604217
oracle1,d20,within_subset_variability,1,713,30581.133239831695,0.0029775076619396393
oracle1,d20,within_subset_variability,2,714,37650.448179271705,0.0028644050212677666
oracle1,d20,within_subset_variability,3,713,43291.98036465638,0.0028081658095683347
oracle1,d20,within_subset_variability,4,714,48348.62324929972,0.002794895736072207
oracle1,d20,within_subset_variability,5,714,53359.74649859944,0.0029432513746239244
oracle1,d20,within_subset_variability,6,713,58151.35764375877,0.002852838813568127
oracle1,d20,within_subset_variability,7,713,63137.09396914446,0.0027437535712430527
oracle1,d20,within_subset_variability,8,714,69688.00420168067,0.0028612926652142345
oracle1,d20,within_subset_variability,9,714,82516.08403361344,0.0027565100114119727
oracle1,boundary_margin,harmful_frequency_all,0,709,22.090267983074753,0.9086350101864913
oracle1,boundary_margin,harmful_frequency_all,1,710,71.84084507042253,0.8892018779342723
oracle1,boundary_margin,harmful_frequency_all,2,713,130.58625525946704,0.8740844631447716
oracle1,boundary_margin,harmful_frequency_all,3,714,200.5560224089636,0.8604108309990663
oracle1,boundary_margin,harmful_frequency_all,4,722,282.9058171745152,0.8476454293628809
oracle1,boundary_margin,harmful_frequency_all,5,706,379.8583569405099,0.8226314132829714
oracle1,boundary_margin,harmful_frequency_all,6,715,500.83216783216784,0.7920745920745921
oracle1,boundary_margin,harmful_frequency_all,7,719,675.3421418636996,0.7552155771905424
oracle1,boundary_margin,harmful_frequency_all,8,714,959.187675070028,0.6928104575163399
oracle1,boundary_margin,harmful_frequency_all,9,714,1851.6134453781513,0.4589169000933707
oracle1,boundary_margin,harmful_subset_frequency,0,709,22.090267983074753,0.9543958627174425
oracle1,boundary_margin,harmful_subset_frequency,1,710,71.84084507042253,0.9361502347417839
oracle1,boundary_margin,harmful_subset_frequency,2,713,130.58625525946704,0.9322113136979897
oracle1,boundary_margin,harmful_subset_frequency,3,714,200.5560224089636,0.9131652661064426
oracle1,boundary_margin,harmful_subset_frequency,4,722,282.9058171745152,0.8998153277931671
oracle1,boundary_margin,harmful_subset_frequency,5,706,379.8583569405099,0.8829084041548629
oracle1,boundary_margin,harmful_subset_frequency,6,715,500.83216783216784,0.8550116550116551
oracle1,boundary_margin,harmful_subset_frequency,7,719,675.3421418636996,0.81733889661567
oracle1,boundary_margin,harmful_subset_frequency,8,714,959.187675070028,0.7324929971988795
oracle1,boundary_margin,harmful_subset_frequency,9,714,1851.6134453781513,0.4505135387488329
oracle1,boundary_margin,overall_mean_loss,0,709,22.090267983074753,0.15007052186177716
oracle1,boundary_margin,overall_mean_loss,1,710,71.84084507042253,0.14026604068857593
oracle1,boundary_margin,overall_mean_loss,2,713,130.58625525946704,0.1361851332398317
oracle1,boundary_margin,overall_mean_loss,3,714,200.5560224089636,0.1305944600062247
oracle1,boundary_margin,overall_mean_loss,4,722,282.9058171745152,0.12540781779008928
oracle1,boundary_margin,overall_mean_loss,5,706,379.8583569405099,0.11768964431853952
oracle1,boundary_margin,overall_mean_loss,6,715,500.83216783216784,0.11011655011655014
oracle1,boundary_margin,overall_mean_loss,7,719,675.3421418636996,0.10258074486169062
oracle1,boundary_margin,overall_mean_loss,8,714,959.187675070028,0.08639900404606288
oracle1,boundary_margin,overall_mean_loss,9,714,1851.6134453781513,0.05317460317460318
oracle1,boundary_margin,between_subset_variability,0,709,22.090267983074753,0.0012808859635375855
oracle1,boundary_margin,between_subset_variability,1,710,71.84084507042253,0.001139280125195618
oracle1,boundary_margin,between_subset_variability,2,713,130.58625525946704,0.0012238325281803545
oracle1,boundary_margin,between_subset_variability,3,714,200.5560224089636,0.0012401009786630703
oracle1,boundary_margin,between_subset_variability,4,722,282.9058171745152,0.0011179508224752916
oracle1,boundary_margin,between_subset_variability,5,706,379.8583569405099,0.0011408386668065613
oracle1,boundary_margin,between_subset_variability,6,715,500.83216783216784,0.0010829664162997498
oracle1,boundary_margin,between_subset_variability,7,719,675.3421418636996,0.0010408832569240543
oracle1,boundary_margin,between_subset_variability,8,714,959.187675070028,0.0009541100390773595
oracle1,boundary_margin,between_subset_variability,9,714,1851.6134453781513,0.0007110004495625412
oracle1,boundary_margin,within_subset_variability,0,709,22.090267983074753,0.0033140051193647807
oracle1,boundary_margin,within_subset_variability,1,710,71.84084507042253,0.0031747522170057383
oracle1,boundary_margin,within_subset_variability,2,713,130.58625525946704,0.0031094488597994906
oracle1,boundary_margin,within_subset_variability,3,714,200.5560224089636,0.0030449216723726527
oracle1,boundary_margin,within_subset_variability,4,722,282.9058171745152,0.003050169282856264
oracle1,boundary_margin,within_subset_variability,5,706,379.8583569405099,0.0030122757318224746
oracle1,boundary_margin,within_subset_variability,6,715,500.83216783216784,0.0029484589484589487
oracle1,boundary_margin,within_subset_variability,7,719,675.3421418636996,0.00290320918971823
oracle1,boundary_margin,within_subset_variability,8,714,959.187675070028,0.0023550160805062767
oracle1,boundary_margin,within_subset_variability,9,714,1851.6134453781513,0.0018611889200124496
oracle1,relative_boundary_margin,harmful_frequency_all,0,714,0.0005520573831034551,0.9074074074074074
oracle1,relative_boundary_margin,harmful_frequency_all,1,713,0.0017844618110237447,0.8862396758609943
oracle1,relative_boundary_margin,harmful_frequency_all,2,714,0.003153385600025454,0.8600995953937131
oracle1,relative_boundary_margin,harmful_frequency_all,3,713,0.004751690033926441,0.863487611033193
oracle1,relative_boundary_margin,harmful_frequency_all,4,714,0.00664727244656016,0.8516962340491752
oracle1,relative_boundary_margin,harmful_frequency_all,5,714,0.008847080674809254,0.8317771553065672
oracle1,relative_boundary_margin,harmful_frequency_all,6,713,0.011578542896355525,0.795387252610254
oracle1,relative_boundary_margin,harmful_frequency_all,7,713,0.015454061296813313,0.7542465326476547
oracle1,relative_boundary_margin,harmful_frequency_all,8,714,0.0216283522100756,0.6893868658574541
oracle1,relative_boundary_margin,harmful_frequency_all,9,714,0.04346876016661628,0.4606286959228136
oracle1,relative_boundary_margin,harmful_subset_frequency,0,714,0.0005520573831034551,0.9565826330532213
oracle1,relative_boundary_margin,harmful_subset_frequency,1,713,0.0017844618110237447,0.9280037400654513
oracle1,relative_boundary_margin,harmful_subset_frequency,2,714,0.003153385600025454,0.9201680672268907
oracle1,relative_boundary_margin,harmful_subset_frequency,3,713,0.004751690033926441,0.9144460028050491
oracle1,relative_boundary_margin,harmful_subset_frequency,4,714,0.00664727244656016,0.9140989729225024
oracle1,relative_boundary_margin,harmful_subset_frequency,5,714,0.008847080674809254,0.8893557422969187
oracle1,relative_boundary_margin,harmful_subset_frequency,6,713,0.011578542896355525,0.8569424964936886
oracle1,relative_boundary_margin,harmful_subset_frequency,7,713,0.015454061296813313,0.8055165965404394
oracle1,relative_boundary_margin,harmful_subset_frequency,8,714,0.0216283522100756,0.7366946778711485
oracle1,relative_boundary_margin,harmful_subset_frequency,9,714,0.04346876016661628,0.45098039215686275
oracle1,relative_boundary_margin,overall_mean_loss,0,714,0.0005520573831034551,0.14632741985683165
oracle1,relative_boundary_margin,overall_mean_loss,1,713,0.0017844618110237447,0.13920835281284089
oracle1,relative_boundary_margin,overall_mean_loss,2,714,0.003153385600025454,0.13253968253968254
oracle1,relative_boundary_margin,overall_mean_loss,3,713,0.004751690033926441,0.1338008415147265
oracle1,relative_boundary_margin,overall_mean_loss,4,714,0.00664727244656016,0.12622159975101152
oracle1,relative_boundary_margin,overall_mean_loss,5,714,0.008847080674809254,0.1196545284780579
oracle1,relative_boundary_margin,overall_mean_loss,6,713,0.011578542896355525,0.11045659965716068
oracle1,relative_boundary_margin,overall_mean_loss,7,713,0.015454061296813313,0.10171419666510831
oracle1,relative_boundary_margin,overall_mean_loss,8,714,0.0216283522100756,0.08832866479925303
oracle1,relative_boundary_margin,overall_mean_loss,9,714,0.04346876016661628,0.053843759726112675
oracle1,relative_boundary_margin,between_subset_variability,0,714,0.0005520573831034551,0.0012190061209669052
oracle1,relative_boundary_margin,between_subset_variability,1,713,0.0017844618110237447,0.0012182916904749537
oracle1,relative_boundary_margin,between_subset_variability,2,714,0.003153385600025454,0.001159525538610506
oracle1,relative_boundary_margin,between_subset_variability,3,713,0.004751690033926441,0.0012394161342267937
oracle1,relative_boundary_margin,between_subset_variability,4,714,0.00664727244656016,0.00121762285160978
oracle1,relative_boundary_margin,between_subset_variability,5,714,0.008847080674809254,0.0011090362070754229
oracle1,relative_boundary_margin,between_subset_variability,6,713,0.011578542896355525,0.0010250549754991084
oracle1,relative_boundary_margin,between_subset_variability,7,713,0.015454061296813313,0.0010908524232507405
oracle1,relative_boundary_margin,between_subset_variability,8,714,0.0216283522100756,0.0009727841753985546
oracle1,relative_boundary_margin,between_subset_variability,9,714,0.04346876016661628,0.0006781478023308089
oracle1,relative_boundary_margin,within_subset_variability,0,714,0.0005520573831034551,0.003214026351281254
oracle1,relative_boundary_margin,within_subset_variability,1,713,0.0017844618110237447,0.003160355306217859
oracle1,relative_boundary_margin,within_subset_variability,2,714,0.003153385600025454,0.00313103018985372
oracle1,relative_boundary_margin,within_subset_variability,3,713,0.004751690033926441,0.0031551607708690463
oracle1,relative_boundary_margin,within_subset_variability,4,714,0.00664727244656016,0.003053221288515407
oracle1,relative_boundary_margin,within_subset_variability,5,714,0.008847080674809254,0.0030044610436767306
oracle1,relative_boundary_margin,within_subset_variability,6,713,0.011578542896355525,0.0028455664640797884
oracle1,relative_boundary_margin,within_subset_variability,7,713,0.015454061296813313,0.0027614149914290172
oracle1,relative_boundary_margin,within_subset_variability,8,714,0.0216283522100756,0.002587405332503372
oracle1,relative_boundary_margin,within_subset_variability,9,714,0.04346876016661628,0.0018570391119410727
oracle1,boundary_gap_r1,harmful_frequency_all,0,709,22.090267983074753,0.9086350101864913
oracle1,boundary_gap_r1,harmful_frequency_all,1,710,71.84084507042253,0.8892018779342723
oracle1,boundary_gap_r1,harmful_frequency_all,2,713,130.58625525946704,0.8740844631447716
oracle1,boundary_gap_r1,harmful_frequency_all,3,714,200.5560224089636,0.8604108309990663
oracle1,boundary_gap_r1,harmful_frequency_all,4,722,282.9058171745152,0.8476454293628809
oracle1,boundary_gap_r1,harmful_frequency_all,5,706,379.8583569405099,0.8226314132829714
oracle1,boundary_gap_r1,harmful_frequency_all,6,715,500.83216783216784,0.7920745920745921
oracle1,boundary_gap_r1,harmful_frequency_all,7,719,675.3421418636996,0.7552155771905424
oracle1,boundary_gap_r1,harmful_frequency_all,8,714,959.187675070028,0.6928104575163399
oracle1,boundary_gap_r1,harmful_frequency_all,9,714,1851.6134453781513,0.4589169000933707
oracle1,boundary_gap_r1,harmful_subset_frequency,0,709,22.090267983074753,0.9543958627174425
oracle1,boundary_gap_r1,harmful_subset_frequency,1,710,71.84084507042253,0.9361502347417839
oracle1,boundary_gap_r1,harmful_subset_frequency,2,713,130.58625525946704,0.9322113136979897
oracle1,boundary_gap_r1,harmful_subset_frequency,3,714,200.5560224089636,0.9131652661064426
oracle1,boundary_gap_r1,harmful_subset_frequency,4,722,282.9058171745152,0.8998153277931671
oracle1,boundary_gap_r1,harmful_subset_frequency,5,706,379.8583569405099,0.8829084041548629
oracle1,boundary_gap_r1,harmful_subset_frequency,6,715,500.83216783216784,0.8550116550116551
oracle1,boundary_gap_r1,harmful_subset_frequency,7,719,675.3421418636996,0.81733889661567
oracle1,boundary_gap_r1,harmful_subset_frequency,8,714,959.187675070028,0.7324929971988795
oracle1,boundary_gap_r1,harmful_subset_frequency,9,714,1851.6134453781513,0.4505135387488329
oracle1,boundary_gap_r1,overall_mean_loss,0,709,22.090267983074753,0.15007052186177716
oracle1,boundary_gap_r1,overall_mean_loss,1,710,71.84084507042253,0.14026604068857593
oracle1,boundary_gap_r1,overall_mean_loss,2,713,130.58625525946704,0.1361851332398317
oracle1,boundary_gap_r1,overall_mean_loss,3,714,200.5560224089636,0.1305944600062247
oracle1,boundary_gap_r1,overall_mean_loss,4,722,282.9058171745152,0.12540781779008928
oracle1,boundary_gap_r1,overall_mean_loss,5,706,379.8583569405099,0.11768964431853952
oracle1,boundary_gap_r1,overall_mean_loss,6,715,500.83216783216784,0.11011655011655014
oracle1,boundary_gap_r1,overall_mean_loss,7,719,675.3421418636996,0.10258074486169062
oracle1,boundary_gap_r1,overall_mean_loss,8,714,959.187675070028,0.08639900404606288
oracle1,boundary_gap_r1,overall_mean_loss,9,714,1851.6134453781513,0.05317460317460318
oracle1,boundary_gap_r1,between_subset_variability,0,709,22.090267983074753,0.0012808859635375855
oracle1,boundary_gap_r1,between_subset_variability,1,710,71.84084507042253,0.001139280125195618
oracle1,boundary_gap_r1,between_subset_variability,2,713,130.58625525946704,0.0012238325281803545
oracle1,boundary_gap_r1,between_subset_variability,3,714,200.5560224089636,0.0012401009786630703
oracle1,boundary_gap_r1,between_subset_variability,4,722,282.9058171745152,0.0011179508224752916
oracle1,boundary_gap_r1,between_subset_variability,5,706,379.8583569405099,0.0011408386668065613
oracle1,boundary_gap_r1,between_subset_variability,6,715,500.83216783216784,0.0010829664162997498
oracle1,boundary_gap_r1,between_subset_variability,7,719,675.3421418636996,0.0010408832569240543
oracle1,boundary_gap_r1,between_subset_variability,8,714,959.187675070028,0.0009541100390773595
oracle1,boundary_gap_r1,between_subset_variability,9,714,1851.6134453781513,0.0007110004495625412
oracle1,boundary_gap_r1,within_subset_variability,0,709,22.090267983074753,0.0033140051193647807
oracle1,boundary_gap_r1,within_subset_variability,1,710,71.84084507042253,0.0031747522170057383
oracle1,boundary_gap_r1,within_subset_variability,2,713,130.58625525946704,0.0031094488597994906
oracle1,boundary_gap_r1,within_subset_variability,3,714,200.5560224089636,0.0030449216723726527
oracle1,boundary_gap_r1,within_subset_variability,4,722,282.9058171745152,0.003050169282856264
oracle1,boundary_gap_r1,within_subset_variability,5,706,379.8583569405099,0.0030122757318224746
oracle1,boundary_gap_r1,within_subset_variability,6,715,500.83216783216784,0.0029484589484589487
oracle1,boundary_gap_r1,within_subset_variability,7,719,675.3421418636996,0.00290320918971823
oracle1,boundary_gap_r1,within_subset_variability,8,714,959.187675070028,0.0023550160805062767
oracle1,boundary_gap_r1,within_subset_variability,9,714,1851.6134453781513,0.0018611889200124496
oracle1,boundary_gap_r2,harmful_frequency_all,0,714,287.890756302521,0.9449112978524744
oracle1,boundary_gap_r2,harmful_frequency_all,1,713,532.3338008415147,0.9130434782608695
oracle1,boundary_gap_r2,harmful_frequency_all,2,712,724.0814606741573,0.9041822721598003
oracle1,boundary_gap_r2,harmful_frequency_all,3,713,913.7601683029453,0.8591242013401903
oracle1,boundary_gap_r2,harmful_frequency_all,4,715,1112.8895104895105,0.8456876456876458
oracle1,boundary_gap_r2,harmful_frequency_all,5,715,1333.8419580419582,0.8194250194250194
oracle1,boundary_gap_r2,harmful_frequency_all,6,713,1595.9733520336606,0.7724793517219886
oracle1,boundary_gap_r2,harmful_frequency_all,7,713,1933.391304347826,0.7277544023687081
oracle1,boundary_gap_r2,harmful_frequency_all,8,713,2445.65778401122,0.6401745363877202
oracle1,boundary_gap_r2,harmful_frequency_all,9,715,4030.0013986013987,0.4739704739704739
oracle1,boundary_gap_r2,harmful_subset_frequency,0,714,287.890756302521,0.9794584500466854
oracle1,boundary_gap_r2,harmful_subset_frequency,1,713,532.3338008415147,0.9560542309490417
oracle1,boundary_gap_r2,harmful_subset_frequency,2,712,724.0814606741573,0.9578651685393258
oracle1,boundary_gap_r2,harmful_subset_frequency,3,713,913.7601683029453,0.9209911173445536
oracle1,boundary_gap_r2,harmful_subset_frequency,4,715,1112.8895104895105,0.9095571095571094
oracle1,boundary_gap_r2,harmful_subset_frequency,5,715,1333.8419580419582,0.8834498834498835
oracle1,boundary_gap_r2,harmful_subset_frequency,6,713,1595.9733520336606,0.847124824684432
oracle1,boundary_gap_r2,harmful_subset_frequency,7,713,1933.391304347826,0.7807386629266012
oracle1,boundary_gap_r2,harmful_subset_frequency,8,713,2445.65778401122,0.6704067321178121
oracle1,boundary_gap_r2,harmful_subset_frequency,9,715,4030.0013986013987,0.46759906759906766
oracle1,boundary_gap_r2,overall_mean_loss,0,714,287.890756302521,0.17721755368814193
oracle1,boundary_gap_r2,overall_mean_loss,1,713,532.3338008415147,0.1516284868318529
oracle1,boundary_gap_r2,overall_mean_loss,2,712,724.0814606741573,0.1444756554307116
oracle1,boundary_gap_r2,overall_mean_loss,3,713,913.7601683029453,0.1287361695496338
oracle1,boundary_gap_r2,overall_mean_loss,4,715,1112.8895104895105,0.12192696192696192
oracle1,boundary_gap_r2,overall_mean_loss,5,715,1333.8419580419582,0.11198135198135198
oracle1,boundary_gap_r2,overall_mean_loss,6,713,1595.9733520336606,0.10010908524232508
oracle1,boundary_gap_r2,overall_mean_loss,7,713,1933.391304347826,0.09072775440236872
oracle1,boundary_gap_r2,overall_mean_loss,8,713,2445.65778401122,0.0744740532959327
oracle1,boundary_gap_r2,overall_mean_loss,9,715,4030.0013986013987,0.05090909090909092
oracle1,boundary_gap_r2,between_subset_variability,0,714,287.890756302521,0.0015108759553203997
oracle1,boundary_gap_r2,between_subset_variability,1,713,532.3338008415147,0.0013356881893581286
oracle1,boundary_gap_r2,between_subset_variability,2,712,724.0814606741573,0.0013136357331113885
oracle1,boundary_gap_r2,between_subset_variability,3,713,913.7601683029453,0.0011943968278704138
oracle1,boundary_gap_r2,between_subset_variability,4,715,1112.8895104895105,0.0011544504877838214
oracle1,boundary_gap_r2,between_subset_variability,5,715,1333.8419580419582,0.0011033411033411036
oracle1,boundary_gap_r2,between_subset_variability,6,713,1595.9733520336606,0.000945405433483975
oracle1,boundary_gap_r2,between_subset_variability,7,713,1933.391304347826,0.0009467906429103253
oracle1,boundary_gap_r2,between_subset_variability,8,713,2445.65778401122,0.000841514726507714
oracle1,boundary_gap_r2,between_subset_variability,9,715,4030.0013986013987,0.0005843045843045845
oracle1,boundary_gap_r2,within_subset_variability,0,714,287.890756302521,0.0038977072310405645
oracle1,boundary_gap_r2,within_subset_variability,1,713,532.3338008415147,0.0035364396654719243
oracle1,boundary_gap_r2,within_subset_variability,2,712,724.0814606741573,0.003485226799833541
oracle1,boundary_gap_r2,within_subset_variability,3,713,913.7601683029453,0.0032008726819386
oracle1,boundary_gap_r2,within_subset_variability,4,715,1112.8895104895105,0.003095571095571096
oracle1,boundary_gap_r2,within_subset_variability,5,715,1333.8419580419582,0.002811706811706812
oracle1,boundary_gap_r2,within_subset_variability,6,713,1595.9733520336606,0.002652329749103943
oracle1,boundary_gap_r2,within_subset_variability,7,713,1933.391304347826,0.00243208145031427
oracle1,boundary_gap_r2,within_subset_variability,8,713,2445.65778401122,0.002111059165757623
oracle1,boundary_gap_r2,within_subset_variability,9,715,4030.0013986013987,0.0015488215488215491
oracle1,boundary_gap_r5,harmful_frequency_all,0,714,1517.3809523809523,0.9358854652972299
oracle1,boundary_gap_r5,harmful_frequency_all,1,713,2398.0028050490882,0.8993299049400031
oracle1,boundary_gap_r5,harmful_frequency_all,2,714,2933.607843137255,0.8795518207282913
oracle1,boundary_gap_r5,harmful_frequency_all,3,712,3410.5941011235955,0.8501872659176031
oracle1,boundary_gap_r5,harmful_frequency_all,4,715,3910.993006993007,0.8135198135198136
oracle1,boundary_gap_r5,harmful_frequency_all,5,713,4431.542776998597,0.7925822035218949
oracle1,boundary_gap_r5,harmful_frequency_all,6,714,5041.375350140056,0.7676626206037971
oracle1,boundary_gap_r5,harmful_frequency_all,7,713,5811.262272089762,0.7054698457223001
oracle1,boundary_gap_r5,harmful_frequency_all,8,714,6951.6596638655465,0.6750700280112045
oracle1,boundary_gap_r5,harmful_frequency_all,9,714,10756.281512605043,0.5810768751945223
oracle1,boundary_gap_r5,harmful_subset_frequency,0,714,1517.3809523809523,0.9710550887021476
oracle1,boundary_gap_r5,harmful_subset_frequency,1,713,2398.0028050490882,0.949041608228144
oracle1,boundary_gap_r5,harmful_subset_frequency,2,714,2933.607843137255,0.9309056956115779
oracle1,boundary_gap_r5,harmful_subset_frequency,3,712,3410.5941011235955,0.9096441947565542
oracle1,boundary_gap_r5,harmful_subset_frequency,4,715,3910.993006993007,0.8736596736596738
oracle1,boundary_gap_r5,harmful_subset_frequency,5,713,4431.542776998597,0.8508648901355773
oracle1,boundary_gap_r5,harmful_subset_frequency,6,714,5041.375350140056,0.8239962651727356
oracle1,boundary_gap_r5,harmful_subset_frequency,7,713,5811.262272089762,0.7568957456755493
oracle1,boundary_gap_r5,harmful_subset_frequency,8,714,6951.6596638655465,0.7208216619981326
oracle1,boundary_gap_r5,harmful_subset_frequency,9,714,10756.281512605043,0.5859010270774977
oracle1,boundary_gap_r5,overall_mean_loss,0,714,1517.3809523809523,0.17755991285403053
oracle1,boundary_gap_r5,overall_mean_loss,1,713,2398.0028050490882,0.15064671965092724
oracle1,boundary_gap_r5,overall_mean_loss,2,714,2933.607843137255,0.13876439464674759
oracle1,boundary_gap_r5,overall_mean_loss,3,712,3410.5941011235955,0.12507802746566793
oracle1,boundary_gap_r5,overall_mean_loss,4,715,3910.993006993007,0.11353535353535353
oracle1,boundary_gap_r5,overall_mean_loss,5,713,4431.542776998597,0.10774505220508025
oracle1,boundary_gap_r5,overall_mean_loss,6,714,5041.375350140056,0.10244319950202303
oracle1,boundary_gap_r5,overall_mean_loss,7,713,5811.262272089762,0.08812529219261338
oracle1,boundary_gap_r5,overall_mean_loss,8,714,6951.6596638655465,0.08110799875505757
oracle1,boundary_gap_r5,overall_mean_loss,9,714,10756.281512605043,0.06708683473389357
oracle1,boundary_gap_r5,between_subset_variability,0,714,1517.3809523809523,0.001624995677283259
oracle1,boundary_gap_r5,between_subset_variability,1,713,2398.0028050490882,0.0013706647273734698
oracle1,boundary_gap_r5,between_subset_variability,2,714,2933.607843137255,0.001285748867448214
oracle1,boundary_gap_r5,between_subset_variability,3,712,3410.5941011235955,0.0010774726036898322
oracle1,boundary_gap_r5,between_subset_variability,4,715,3910.993006993007,0.0011240611240611242
oracle1,boundary_gap_r5,between_subset_variability,5,713,4431.542776998597,0.0010475646286772983
oracle1,boundary_gap_r5,between_subset_variability,6,714,5041.375350140056,0.0010371062005048934
oracle1,boundary_gap_r5,between_subset_variability,7,713,5811.262272089762,0.0008941526847090195
oracle1,boundary_gap_r5,between_subset_variability,8,714,6951.6596638655465,0.0007843137254901962
oracle1,boundary_gap_r5,between_subset_variability,9,714,10756.281512605043,0.0006833350624200297
oracle1,boundary_gap_r5,within_subset_variability,0,714,1517.3809523809523,0.004187156344019089
oracle1,boundary_gap_r5,within_subset_variability,1,713,2398.0028050490882,0.003707859331982754
oracle1,boundary_gap_r5,within_subset_variability,2,714,2933.607843137255,0.0033053221288515404
oracle1,boundary_gap_r5,within_subset_variability,3,712,3410.5941011235955,0.0031387848522679983
oracle1,boundary_gap_r5,within_subset_variability,4,715,3910.993006993007,0.0028458948458948458
oracle1,boundary_gap_r5,within_subset_variability,5,713,4431.542776998597,0.0027395979429640023
oracle1,boundary_gap_r5,within_subset_variability,6,714,5041.375350140056,0.0025894802365390604
oracle1,boundary_gap_r5,within_subset_variability,7,713,5811.262272089762,0.002306373694872994
oracle1,boundary_gap_r5,within_subset_variability,8,714,6951.6596638655465,0.0021682747172943255
oracle1,boundary_gap_r5,within_subset_variability,9,714,10756.281512605043,0.0017813051146384482
oracle1,local_distance_concentration,harmful_frequency_all,0,714,0.17415372972316293,0.8935574229691877
oracle1,local_distance_concentration,harmful_frequency_all,1,713,0.23249673957889125,0.8441639395356085
oracle1,local_distance_concentration,harmful_frequency_all,2,714,0.275093510600203,0.8244631185807657
oracle1,local_distance_concentration,harmful_frequency_all,3,713,0.3206459961303918,0.8062957768427614
oracle1,local_distance_concentration,harmful_frequency_all,4,714,0.3705724715693567,0.7967631497043262
oracle1,local_distance_concentration,harmful_frequency_all,5,714,0.43161837960193383,0.7956738250855897
oracle1,local_distance_concentration,harmful_frequency_all,6,713,0.5188151899160848,0.7729468599033816
oracle1,local_distance_concentration,harmful_frequency_all,7,713,0.6972444818954177,0.7617266635499454
